parish,precinct,office,district,party,candidate,votes
Jefferson,00 002,State Senate,9,R,Conrad Appel,82
Jefferson,00 002,State Senate,9,R,"Allen ""Al"" Leone",75
Jefferson,00 002,State Senate,9,R,"""Polly"" Thomas",131
Jefferson,00 003,State Senate,9,R,Conrad Appel,127
Jefferson,00 003,State Senate,9,R,"Allen ""Al"" Leone",38
Jefferson,00 003,State Senate,9,R,"""Polly"" Thomas",118
Jefferson,00 004,State Senate,9,R,Conrad Appel,66
Jefferson,00 004,State Senate,9,R,"Allen ""Al"" Leone",55
Jefferson,00 004,State Senate,9,R,"""Polly"" Thomas",106
Jefferson,00 005,State Senate,9,R,Conrad Appel,82
Jefferson,00 005,State Senate,9,R,"Allen ""Al"" Leone",28
Jefferson,00 005,State Senate,9,R,"""Polly"" Thomas",103
Jefferson,00 007,State Senate,9,R,Conrad Appel,87
Jefferson,00 007,State Senate,9,R,"Allen ""Al"" Leone",41
Jefferson,00 007,State Senate,9,R,"""Polly"" Thomas",106
Jefferson,00 008,State Senate,9,R,Conrad Appel,47
Jefferson,00 008,State Senate,9,R,"Allen ""Al"" Leone",37
Jefferson,00 008,State Senate,9,R,"""Polly"" Thomas",68
Jefferson,00 009,State Senate,9,R,Conrad Appel,48
Jefferson,00 009,State Senate,9,R,"Allen ""Al"" Leone",47
Jefferson,00 009,State Senate,9,R,"""Polly"" Thomas",89
Jefferson,00 010,State Senate,9,R,Conrad Appel,62
Jefferson,00 010,State Senate,9,R,"Allen ""Al"" Leone",45
Jefferson,00 010,State Senate,9,R,"""Polly"" Thomas",107
Jefferson,00 011,State Senate,9,R,Conrad Appel,58
Jefferson,00 011,State Senate,9,R,"Allen ""Al"" Leone",60
Jefferson,00 011,State Senate,9,R,"""Polly"" Thomas",85
Jefferson,00 012,State Senate,9,R,Conrad Appel,107
Jefferson,00 012,State Senate,9,R,"Allen ""Al"" Leone",73
Jefferson,00 012,State Senate,9,R,"""Polly"" Thomas",188
Jefferson,00 013,State Senate,9,R,Conrad Appel,100
Jefferson,00 013,State Senate,9,R,"Allen ""Al"" Leone",100
Jefferson,00 013,State Senate,9,R,"""Polly"" Thomas",174
Jefferson,00 014,State Senate,9,R,Conrad Appel,73
Jefferson,00 014,State Senate,9,R,"Allen ""Al"" Leone",32
Jefferson,00 014,State Senate,9,R,"""Polly"" Thomas",56
Jefferson,00 015,State Senate,9,R,Conrad Appel,46
Jefferson,00 015,State Senate,9,R,"Allen ""Al"" Leone",42
Jefferson,00 015,State Senate,9,R,"""Polly"" Thomas",43
Jefferson,00 016,State Senate,9,R,Conrad Appel,43
Jefferson,00 016,State Senate,9,R,"Allen ""Al"" Leone",40
Jefferson,00 016,State Senate,9,R,"""Polly"" Thomas",58
Jefferson,00 017,State Senate,9,R,Conrad Appel,87
Jefferson,00 017,State Senate,9,R,"Allen ""Al"" Leone",146
Jefferson,00 017,State Senate,9,R,"""Polly"" Thomas",182
Jefferson,00 018,State Senate,9,R,Conrad Appel,91
Jefferson,00 018,State Senate,9,R,"Allen ""Al"" Leone",88
Jefferson,00 018,State Senate,9,R,"""Polly"" Thomas",143
Jefferson,00 019,State Senate,9,R,Conrad Appel,47
Jefferson,00 019,State Senate,9,R,"Allen ""Al"" Leone",42
Jefferson,00 019,State Senate,9,R,"""Polly"" Thomas",70
Jefferson,00 020,State Senate,9,R,Conrad Appel,21
Jefferson,00 020,State Senate,9,R,"Allen ""Al"" Leone",15
Jefferson,00 020,State Senate,9,R,"""Polly"" Thomas",39
Jefferson,00 021,State Senate,9,R,Conrad Appel,56
Jefferson,00 021,State Senate,9,R,"Allen ""Al"" Leone",30
Jefferson,00 021,State Senate,9,R,"""Polly"" Thomas",99
Jefferson,00 022,State Senate,9,R,Conrad Appel,22
Jefferson,00 022,State Senate,9,R,"Allen ""Al"" Leone",26
Jefferson,00 022,State Senate,9,R,"""Polly"" Thomas",26
Jefferson,00 023,State Senate,9,R,Conrad Appel,20
Jefferson,00 023,State Senate,9,R,"Allen ""Al"" Leone",10
Jefferson,00 023,State Senate,9,R,"""Polly"" Thomas",42
Jefferson,00 024,State Senate,9,R,Conrad Appel,153
Jefferson,00 024,State Senate,9,R,"Allen ""Al"" Leone",162
Jefferson,00 024,State Senate,9,R,"""Polly"" Thomas",208
Jefferson,00 025,State Senate,9,R,Conrad Appel,157
Jefferson,00 025,State Senate,9,R,"Allen ""Al"" Leone",157
Jefferson,00 025,State Senate,9,R,"""Polly"" Thomas",207
Jefferson,00 026,State Senate,9,R,Conrad Appel,118
Jefferson,00 026,State Senate,9,R,"Allen ""Al"" Leone",86
Jefferson,00 026,State Senate,9,R,"""Polly"" Thomas",191
Jefferson,00 027,State Senate,9,R,Conrad Appel,143
Jefferson,00 027,State Senate,9,R,"Allen ""Al"" Leone",60
Jefferson,00 027,State Senate,9,R,"""Polly"" Thomas",100
Jefferson,00 028,State Senate,9,R,Conrad Appel,43
Jefferson,00 028,State Senate,9,R,"Allen ""Al"" Leone",26
Jefferson,00 028,State Senate,9,R,"""Polly"" Thomas",59
Jefferson,00 029,State Senate,9,R,Conrad Appel,43
Jefferson,00 029,State Senate,9,R,"Allen ""Al"" Leone",26
Jefferson,00 029,State Senate,9,R,"""Polly"" Thomas",60
Jefferson,00 031,State Senate,9,R,Conrad Appel,114
Jefferson,00 031,State Senate,9,R,"Allen ""Al"" Leone",35
Jefferson,00 031,State Senate,9,R,"""Polly"" Thomas",124
Jefferson,00 032,State Senate,9,R,Conrad Appel,92
Jefferson,00 032,State Senate,9,R,"Allen ""Al"" Leone",40
Jefferson,00 032,State Senate,9,R,"""Polly"" Thomas",314
Jefferson,00 033,State Senate,9,R,Conrad Appel,99
Jefferson,00 033,State Senate,9,R,"Allen ""Al"" Leone",37
Jefferson,00 033,State Senate,9,R,"""Polly"" Thomas",144
Jefferson,00 035,State Senate,9,R,Conrad Appel,54
Jefferson,00 035,State Senate,9,R,"Allen ""Al"" Leone",30
Jefferson,00 035,State Senate,9,R,"""Polly"" Thomas",99
Jefferson,00 036,State Senate,9,R,Conrad Appel,42
Jefferson,00 036,State Senate,9,R,"Allen ""Al"" Leone",26
Jefferson,00 036,State Senate,9,R,"""Polly"" Thomas",90
