parish,precinct,office,district,party,candidate,votes
Cameron,00 01,State House,47,R,Linda Hardee,14
Cameron,00 01,State House,47,R,"""Bob"" Hensgens",18
Cameron,00 02,State House,47,R,Linda Hardee,0
Cameron,00 02,State House,47,R,"""Bob"" Hensgens",4
Cameron,00 03,State House,47,R,Linda Hardee,3
Cameron,00 03,State House,47,R,"""Bob"" Hensgens",11
Cameron,00 04,State House,47,R,Linda Hardee,19
Cameron,00 04,State House,47,R,"""Bob"" Hensgens",119
Cameron,00 05,State House,47,R,Linda Hardee,22
Cameron,00 05,State House,47,R,"""Bob"" Hensgens",49
Cameron,00 08,State House,47,R,Linda Hardee,9
Cameron,00 08,State House,47,R,"""Bob"" Hensgens",14
Cameron,00 09,State House,47,R,Linda Hardee,9
Cameron,00 09,State House,47,R,"""Bob"" Hensgens",42
Cameron,00 12,State House,47,R,Linda Hardee,16
Cameron,00 12,State House,47,R,"""Bob"" Hensgens",24
Cameron,00 13,State House,47,R,Linda Hardee,12
Cameron,00 13,State House,47,R,"""Bob"" Hensgens",50
Cameron,00 14,State House,47,R,Linda Hardee,0
Cameron,00 14,State House,47,R,"""Bob"" Hensgens",2
Cameron,00 15,State House,47,R,Linda Hardee,11
Cameron,00 15,State House,47,R,"""Bob"" Hensgens",24
Cameron,00 16,State House,47,R,Linda Hardee,38
Cameron,00 16,State House,47,R,"""Bob"" Hensgens",132
Cameron,00 17,State House,47,R,Linda Hardee,40
Cameron,00 17,State House,47,R,"""Bob"" Hensgens",27
Cameron,Early Voting,State House,47,R,Linda Hardee,109
Cameron,Early Voting,State House,47,R,"""Bob"" Hensgens",147
Vermilion,00 01,State House,47,R,Linda Hardee,56
Vermilion,00 01,State House,47,R,"""Bob"" Hensgens",415
Vermilion,00 02,State House,47,R,Linda Hardee,27
Vermilion,00 02,State House,47,R,"""Bob"" Hensgens",151
Vermilion,00 03,State House,47,R,Linda Hardee,32
Vermilion,00 03,State House,47,R,"""Bob"" Hensgens",113
Vermilion,00 06,State House,47,R,Linda Hardee,112
Vermilion,00 06,State House,47,R,"""Bob"" Hensgens",93
Vermilion,00 08,State House,47,R,Linda Hardee,83
Vermilion,00 08,State House,47,R,"""Bob"" Hensgens",52
Vermilion,00 09,State House,47,R,Linda Hardee,196
Vermilion,00 09,State House,47,R,"""Bob"" Hensgens",94
Vermilion,00 10A,State House,47,R,Linda Hardee,201
Vermilion,00 10A,State House,47,R,"""Bob"" Hensgens",79
Vermilion,00 11,State House,47,R,Linda Hardee,140
Vermilion,00 11,State House,47,R,"""Bob"" Hensgens",78
Vermilion,00 12,State House,47,R,Linda Hardee,133
Vermilion,00 12,State House,47,R,"""Bob"" Hensgens",37
Vermilion,00 14,State House,47,R,Linda Hardee,187
Vermilion,00 14,State House,47,R,"""Bob"" Hensgens",92
