parish,precinct,office,district,party,candidate,votes
East Baton Rouge,1- 100A,State Senate,15,D,Brenda Bennett Carter,0
East Baton Rouge,1- 100A,State Senate,15,D,"John ""Tick"" Cobb",3
East Baton Rouge,1- 100A,State Senate,15,D,"Melvin L. ""Kip"" Holden",18
East Baton Rouge,1- 100A,State Senate,15,O,Scott Hornsby,0
East Baton Rouge,1- 100B,State Senate,15,D,Brenda Bennett Carter,0
East Baton Rouge,1- 100B,State Senate,15,D,"John ""Tick"" Cobb",2
East Baton Rouge,1- 100B,State Senate,15,D,"Melvin L. ""Kip"" Holden",8
East Baton Rouge,1- 100B,State Senate,15,O,Scott Hornsby,0
East Baton Rouge,1- 101A,State Senate,15,D,Brenda Bennett Carter,1
East Baton Rouge,1- 101A,State Senate,15,D,"John ""Tick"" Cobb",5
East Baton Rouge,1- 101A,State Senate,15,D,"Melvin L. ""Kip"" Holden",180
East Baton Rouge,1- 101A,State Senate,15,O,Scott Hornsby,2
East Baton Rouge,1- 101B,State Senate,15,D,Brenda Bennett Carter,2
East Baton Rouge,1- 101B,State Senate,15,D,"John ""Tick"" Cobb",6
East Baton Rouge,1- 101B,State Senate,15,D,"Melvin L. ""Kip"" Holden",168
East Baton Rouge,1- 101B,State Senate,15,O,Scott Hornsby,1
East Baton Rouge,1- 77A,State Senate,15,D,Brenda Bennett Carter,0
East Baton Rouge,1- 77A,State Senate,15,D,"John ""Tick"" Cobb",2
East Baton Rouge,1- 77A,State Senate,15,D,"Melvin L. ""Kip"" Holden",167
East Baton Rouge,1- 77A,State Senate,15,O,Scott Hornsby,12
East Baton Rouge,1- 77B,State Senate,15,D,Brenda Bennett Carter,1
East Baton Rouge,1- 77B,State Senate,15,D,"John ""Tick"" Cobb",5
East Baton Rouge,1- 77B,State Senate,15,D,"Melvin L. ""Kip"" Holden",144
East Baton Rouge,1- 77B,State Senate,15,O,Scott Hornsby,10
East Baton Rouge,1- 84A,State Senate,15,D,Brenda Bennett Carter,2
East Baton Rouge,1- 84A,State Senate,15,D,"John ""Tick"" Cobb",3
East Baton Rouge,1- 84A,State Senate,15,D,"Melvin L. ""Kip"" Holden",140
East Baton Rouge,1- 84A,State Senate,15,O,Scott Hornsby,2
East Baton Rouge,1- 84B,State Senate,15,D,Brenda Bennett Carter,7
East Baton Rouge,1- 84B,State Senate,15,D,"John ""Tick"" Cobb",4
East Baton Rouge,1- 84B,State Senate,15,D,"Melvin L. ""Kip"" Holden",201
East Baton Rouge,1- 84B,State Senate,15,O,Scott Hornsby,4
East Baton Rouge,1- 86A,State Senate,15,D,Brenda Bennett Carter,2
East Baton Rouge,1- 86A,State Senate,15,D,"John ""Tick"" Cobb",7
East Baton Rouge,1- 86A,State Senate,15,D,"Melvin L. ""Kip"" Holden",186
East Baton Rouge,1- 86A,State Senate,15,O,Scott Hornsby,0
East Baton Rouge,1- 86B,State Senate,15,D,Brenda Bennett Carter,4
East Baton Rouge,1- 86B,State Senate,15,D,"John ""Tick"" Cobb",4
East Baton Rouge,1- 86B,State Senate,15,D,"Melvin L. ""Kip"" Holden",205
East Baton Rouge,1- 86B,State Senate,15,O,Scott Hornsby,1
East Baton Rouge,1- 88A,State Senate,15,D,Brenda Bennett Carter,3
East Baton Rouge,1- 88A,State Senate,15,D,"John ""Tick"" Cobb",0
East Baton Rouge,1- 88A,State Senate,15,D,"Melvin L. ""Kip"" Holden",50
East Baton Rouge,1- 88A,State Senate,15,O,Scott Hornsby,48
East Baton Rouge,1- 88B,State Senate,15,D,Brenda Bennett Carter,0
East Baton Rouge,1- 88B,State Senate,15,D,"John ""Tick"" Cobb",1
East Baton Rouge,1- 88B,State Senate,15,D,"Melvin L. ""Kip"" Holden",53
East Baton Rouge,1- 88B,State Senate,15,O,Scott Hornsby,46
East Baton Rouge,1- 88C,State Senate,15,D,Brenda Bennett Carter,0
East Baton Rouge,1- 88C,State Senate,15,D,"John ""Tick"" Cobb",0
East Baton Rouge,1- 88C,State Senate,15,D,"Melvin L. ""Kip"" Holden",66
