parish,office,district,party,candidate,votes
Claiborne,President,,R,"Charles ""Buddy"" Roemer",8
Claiborne,President,,R,Mitt Romney,164
Claiborne,President,,R,Rick Santorum,352
Concordia,President,,R,Michele Bachmann,13
Concordia,President,,R,Randy Crow,4
Concordia,President,,R,Newt Gingrich,229
Concordia,President,,R,Jon Huntsman,3
Concordia,President,,R,Ron Paul,163
Concordia,President,,R,Rick Perry,20
Concordia,President,,R,"Charles ""Buddy"" Roemer",23
Concordia,President,,R,Mitt Romney,352
Concordia,President,,R,Rick Santorum,622
De Soto,President,,R,Michele Bachmann,1
De Soto,President,,R,Randy Crow,3
De Soto,President,,R,Newt Gingrich,139
De Soto,President,,R,Jon Huntsman,3
De Soto,President,,R,Ron Paul,28
De Soto,President,,R,Rick Perry,9
De Soto,President,,R,"Charles ""Buddy"" Roemer",9
De Soto,President,,R,Mitt Romney,171
De Soto,President,,R,Rick Santorum,624
East Baton Rouge,President,,R,Michele Bachmann,43
East Baton Rouge,President,,R,Randy Crow,12
East Baton Rouge,President,,R,Newt Gingrich,3019
East Baton Rouge,President,,R,Jon Huntsman,35
East Baton Rouge,President,,R,Ron Paul,1295
East Baton Rouge,President,,R,Rick Perry,65
East Baton Rouge,President,,R,"Charles ""Buddy"" Roemer",273
East Baton Rouge,President,,R,Mitt Romney,5627
East Baton Rouge,President,,R,Rick Santorum,8700
East Carroll,President,,R,Michele Bachmann,0
East Carroll,President,,R,Randy Crow,0
East Carroll,President,,R,Newt Gingrich,30
East Carroll,President,,R,Jon Huntsman,0
East Carroll,President,,R,Ron Paul,4
East Carroll,President,,R,Rick Perry,1
East Carroll,President,,R,"Charles ""Buddy"" Roemer",1
East Carroll,President,,R,Mitt Romney,47
East Carroll,President,,R,Rick Santorum,88
East Feliciana,President,,R,Michele Bachmann,8
East Feliciana,President,,R,Randy Crow,2
East Feliciana,President,,R,Newt Gingrich,245
East Feliciana,President,,R,Jon Huntsman,1
East Feliciana,President,,R,Ron Paul,71
East Feliciana,President,,R,Rick Perry,16
East Feliciana,President,,R,"Charles ""Buddy"" Roemer",34
East Feliciana,President,,R,Mitt Romney,285
East Feliciana,President,,R,Rick Santorum,678
Evangeline,President,,R,Michele Bachmann,1
Evangeline,President,,R,Randy Crow,0
Evangeline,President,,R,Newt Gingrich,141
Evangeline,President,,R,Jon Huntsman,1
Evangeline,President,,R,Ron Paul,40
Evangeline,President,,R,Rick Perry,6
Evangeline,President,,R,"Charles ""Buddy"" Roemer",6
Evangeline,President,,R,Mitt Romney,143
Evangeline,President,,R,Rick Santorum,457
Franklin,President,,R,Michele Bachmann,2
Franklin,President,,R,Randy Crow,0
Franklin,President,,R,Newt Gingrich,114
Franklin,President,,R,Jon Huntsman,0
Franklin,President,,R,Ron Paul,74
Franklin,President,,R,Rick Perry,7
Franklin,President,,R,"Charles ""Buddy"" Roemer",6
Franklin,President,,R,Mitt Romney,171
Franklin,President,,R,Rick Santorum,561
Grant,President,,R,Michele Bachmann,2
Grant,President,,R,Randy Crow,1
Grant,President,,R,Newt Gingrich,193
Grant,President,,R,Jon Huntsman,1
Grant,President,,R,Ron Paul,46
Grant,President,,R,Rick Perry,5
Grant,President,,R,"Charles ""Buddy"" Roemer",3
Grant,President,,R,Mitt Romney,150
Grant,President,,R,Rick Santorum,513
Iberia,President,,R,Michele Bachmann,6
Iberia,President,,R,Randy Crow,0
Iberia,President,,R,Newt Gingrich,501
Iberia,President,,R,Jon Huntsman,3
Iberia,President,,R,Ron Paul,137
Iberia,President,,R,Rick Perry,12
Iberia,President,,R,"Charles ""Buddy"" Roemer",22
Iberia,President,,R,Mitt Romney,679
Iberia,President,,R,Rick Santorum,1598
Iberville,President,,R,Michele Bachmann,7
Iberville,President,,R,Randy Crow,7
Iberville,President,,R,Newt Gingrich,208
Iberville,President,,R,Jon Huntsman,1
Iberville,President,,R,Ron Paul,127
Iberville,President,,R,Rick Perry,25
Iberville,President,,R,"Charles ""Buddy"" Roemer",46
Iberville,President,,R,Mitt Romney,341
Iberville,President,,R,Rick Santorum,558
Jackson,President,,R,Michele Bachmann,1
Jackson,President,,R,Randy Crow,0
Jackson,President,,R,Newt Gingrich,135
Jackson,President,,R,Jon Huntsman,0
Jackson,President,,R,Ron Paul,31
Jackson,President,,R,Rick Perry,6
Jackson,President,,R,"Charles ""Buddy"" Roemer",11
Jackson,President,,R,Mitt Romney,172
Jackson,President,,R,Rick Santorum,502
Jefferson,President,,R,Michele Bachmann,95
Jefferson,President,,R,Randy Crow,18
Jefferson,President,,R,Newt Gingrich,2923
Jefferson,President,,R,Jon Huntsman,24
Jefferson,President,,R,Ron Paul,1127
Jefferson,President,,R,Rick Perry,75
Jefferson,President,,R,"Charles ""Buddy"" Roemer",201
Jefferson,President,,R,Mitt Romney,5925
Jefferson,President,,R,Rick Santorum,8299
Jefferson Davis,President,,R,Michele Bachmann,2
Jefferson Davis,President,,R,Randy Crow,1
Jefferson Davis,President,,R,Newt Gingrich,125
Jefferson Davis,President,,R,Jon Huntsman,0
Jefferson Davis,President,,R,Ron Paul,31
Jefferson Davis,President,,R,Rick Perry,3
Jefferson Davis,President,,R,"Charles ""Buddy"" Roemer",10
Jefferson Davis,President,,R,Mitt Romney,216
Jefferson Davis,President,,R,Rick Santorum,497
Lafayette,President,,R,Michele Bachmann,20
Lafayette,President,,R,Randy Crow,3
Lafayette,President,,R,Newt Gingrich,1628
Lafayette,President,,R,Jon Huntsman,5
Lafayette,President,,R,Ron Paul,671
Lafayette,President,,R,Rick Perry,27
Lafayette,President,,R,"Charles ""Buddy"" Roemer",52
Lafayette,President,,R,Mitt Romney,2606
Lafayette,President,,R,Rick Santorum,4301
Lafourche,President,,R,Michele Bachmann,13
Lafourche,President,,R,Randy Crow,3
Lafourche,President,,R,Newt Gingrich,570
Lafourche,President,,R,Jon Huntsman,2
Lafourche,President,,R,Ron Paul,201
Lafourche,President,,R,Rick Perry,21
Lafourche,President,,R,"Charles ""Buddy"" Roemer",31
Lafourche,President,,R,Mitt Romney,795
Lafourche,President,,R,Rick Santorum,1682
Lasalle,President,,R,Michele Bachmann,1
Lasalle,President,,R,Randy Crow,0
Lasalle,President,,R,Newt Gingrich,96
Lasalle,President,,R,Jon Huntsman,1
Lasalle,President,,R,Ron Paul,26
Lasalle,President,,R,Rick Perry,5
Lasalle,President,,R,"Charles ""Buddy"" Roemer",6
Lasalle,President,,R,Mitt Romney,116
Lasalle,President,,R,Rick Santorum,392
Lincoln,President,,R,Michele Bachmann,2
Lincoln,President,,R,Randy Crow,0
Lincoln,President,,R,Newt Gingrich,339
Lincoln,President,,R,Jon Huntsman,1
Lincoln,President,,R,Ron Paul,89
Lincoln,President,,R,Rick Perry,4
Lincoln,President,,R,"Charles ""Buddy"" Roemer",14
Lincoln,President,,R,Mitt Romney,542
Lincoln,President,,R,Rick Santorum,1030
Livingston,President,,R,Michele Bachmann,5
Livingston,President,,R,Randy Crow,0
Livingston,President,,R,Newt Gingrich,835
Livingston,President,,R,Jon Huntsman,5
Livingston,President,,R,Ron Paul,505
Livingston,President,,R,Rick Perry,13
Livingston,President,,R,"Charles ""Buddy"" Roemer",45
Livingston,President,,R,Mitt Romney,1178
Livingston,President,,R,Rick Santorum,3390
Madison,President,,R,Michele Bachmann,4
Madison,President,,R,Randy Crow,1
Madison,President,,R,Newt Gingrich,59
Madison,President,,R,Jon Huntsman,0
Madison,President,,R,Ron Paul,25
Madison,President,,R,Rick Perry,3
Madison,President,,R,"Charles ""Buddy"" Roemer",3
Madison,President,,R,Mitt Romney,100
Madison,President,,R,Rick Santorum,164
Morehouse,President,,R,Michele Bachmann,3
Morehouse,President,,R,Randy Crow,4
Morehouse,President,,R,Newt Gingrich,173
Morehouse,President,,R,Jon Huntsman,2
Morehouse,President,,R,Ron Paul,22
Morehouse,President,,R,Rick Perry,3
Morehouse,President,,R,"Charles ""Buddy"" Roemer",10
Morehouse,President,,R,Mitt Romney,276
Morehouse,President,,R,Rick Santorum,585
Natchitoches,President,,R,Michele Bachmann,13
Natchitoches,President,,R,Randy Crow,8
Natchitoches,President,,R,Newt Gingrich,382
Natchitoches,President,,R,Jon Huntsman,5
Natchitoches,President,,R,Ron Paul,136
Natchitoches,President,,R,Rick Perry,45
Natchitoches,President,,R,"Charles ""Buddy"" Roemer",25
Natchitoches,President,,R,Mitt Romney,581
Natchitoches,President,,R,Rick Santorum,983
Orleans,President,,R,Michele Bachmann,38
Orleans,President,,R,Randy Crow,9
Orleans,President,,R,Newt Gingrich,1061
Orleans,President,,R,Jon Huntsman,37
Orleans,President,,R,Ron Paul,740
Orleans,President,,R,Rick Perry,52
Orleans,President,,R,"Charles ""Buddy"" Roemer",248
Orleans,President,,R,Mitt Romney,3407
Orleans,President,,R,Rick Santorum,2233
Ouachita,President,,R,Michele Bachmann,37
Ouachita,President,,R,Randy Crow,9
Ouachita,President,,R,Newt Gingrich,1304
Ouachita,President,,R,Jon Huntsman,8
Ouachita,President,,R,Ron Paul,504
Ouachita,President,,R,Rick Perry,41
Ouachita,President,,R,"Charles ""Buddy"" Roemer",105
Ouachita,President,,R,Mitt Romney,2285
Ouachita,President,,R,Rick Santorum,4376
Plaquemines,President,,R,Michele Bachmann,2
Plaquemines,President,,R,Randy Crow,2
Plaquemines,President,,R,Newt Gingrich,115
Plaquemines,President,,R,Jon Huntsman,0
Plaquemines,President,,R,Ron Paul,26
Plaquemines,President,,R,Rick Perry,3
Plaquemines,President,,R,"Charles ""Buddy"" Roemer",10
Plaquemines,President,,R,Mitt Romney,184
Plaquemines,President,,R,Rick Santorum,330
Pointe Coupee,President,,R,Michele Bachmann,2
Pointe Coupee,President,,R,Randy Crow,3
Pointe Coupee,President,,R,Newt Gingrich,105
Pointe Coupee,President,,R,Jon Huntsman,1
Pointe Coupee,President,,R,Ron Paul,31
Pointe Coupee,President,,R,Rick Perry,4
Pointe Coupee,President,,R,"Charles ""Buddy"" Roemer",4
Pointe Coupee,President,,R,Mitt Romney,144
Pointe Coupee,President,,R,Rick Santorum,299
Rapides,President,,R,Michele Bachmann,16
Rapides,President,,R,Randy Crow,1
Rapides,President,,R,Newt Gingrich,858
Rapides,President,,R,Jon Huntsman,6
Rapides,President,,R,Ron Paul,320
Rapides,President,,R,Rick Perry,20
Rapides,President,,R,"Charles ""Buddy"" Roemer",31
Rapides,President,,R,Mitt Romney,1256
Rapides,President,,R,Rick Santorum,2821
Red River,President,,R,Michele Bachmann,1
Red River,President,,R,Randy Crow,1
Red River,President,,R,Newt Gingrich,52
Red River,President,,R,Jon Huntsman,1
Red River,President,,R,Ron Paul,28
Red River,President,,R,Rick Perry,2
Red River,President,,R,"Charles ""Buddy"" Roemer",5
Red River,President,,R,Mitt Romney,97
Red River,President,,R,Rick Santorum,260
Richland,President,,R,Michele Bachmann,3
Richland,President,,R,Randy Crow,3
Richland,President,,R,Newt Gingrich,115
Richland,President,,R,Jon Huntsman,1
Richland,President,,R,Ron Paul,36
Richland,President,,R,Rick Perry,5
Richland,President,,R,"Charles ""Buddy"" Roemer",10
Richland,President,,R,Mitt Romney,157
Richland,President,,R,Rick Santorum,458
Sabine,President,,R,Michele Bachmann,4
Sabine,President,,R,Randy Crow,1
Sabine,President,,R,Newt Gingrich,165
Sabine,President,,R,Jon Huntsman,5
Sabine,President,,R,Ron Paul,28
Sabine,President,,R,Rick Perry,11
