parish,office,district,party,candidate,votes
East Baton Rouge,State House,69th Representative District,R,Gary Beard,4093
East Baton Rouge,State House,69th Representative District,R,David Boneno,2847
Livingston,State House,69th Representative District,R,Gary Beard,642
Livingston,State House,69th Representative District,R,David Boneno,328
