parish,precinct,office,district,party,candidate,votes
Lafourche,10- 15,State Senate,20,O,Christine Price Liner,0
Lafourche,10- 15,State Senate,20,D,Daniel Lorraine,25
Lafourche,10- 15,State Senate,20,R,Leslie Robichaux McVeigh,46
Lafourche,10- 15,State Senate,20,R,"Columbus ""Chris"" Williams, Jr.",0
Lafourche,10- 16,State Senate,20,R,Chris Bollinger,108
Lafourche,10- 16,State Senate,20,D,Mark T. Duplantis,4
Lafourche,10- 16,State Senate,20,D,"Reggie P. Dupre, Jr.",23
Lafourche,10- 16,State Senate,20,O,"Ambrose ""Butch"" Estay",1
Lafourche,10- 16,State Senate,20,D,"""Johnny"" Glover",10
Lafourche,10- 16,State Senate,20,R,"Daniel David Henry, Sr.",5
Lafourche,10- 16,State Senate,20,O,Christine Price Liner,2
Lafourche,10- 16,State Senate,20,D,Daniel Lorraine,20
Lafourche,10- 16,State Senate,20,R,Leslie Robichaux McVeigh,37
Lafourche,10- 16,State Senate,20,R,"Columbus ""Chris"" Williams, Jr.",0
Lafourche,10- 2,State Senate,20,R,Chris Bollinger,118
Lafourche,10- 2,State Senate,20,D,Mark T. Duplantis,0
Lafourche,10- 2,State Senate,20,D,"Reggie P. Dupre, Jr.",21
Lafourche,10- 2,State Senate,20,O,"Ambrose ""Butch"" Estay",1
Lafourche,10- 2,State Senate,20,D,"""Johnny"" Glover",8
Lafourche,10- 2,State Senate,20,R,"Daniel David Henry, Sr.",1
Lafourche,10- 2,State Senate,20,O,Christine Price Liner,0
Lafourche,10- 2,State Senate,20,D,Daniel Lorraine,41
Lafourche,10- 2,State Senate,20,R,Leslie Robichaux McVeigh,24
Lafourche,10- 2,State Senate,20,R,"Columbus ""Chris"" Williams, Jr.",0
Lafourche,10- 3A,State Senate,20,R,Chris Bollinger,135
Lafourche,10- 3A,State Senate,20,D,Mark T. Duplantis,6
Lafourche,10- 3A,State Senate,20,D,"Reggie P. Dupre, Jr.",17
Lafourche,10- 3A,State Senate,20,O,"Ambrose ""Butch"" Estay",1
Lafourche,10- 3A,State Senate,20,D,"""Johnny"" Glover",7
Lafourche,10- 3A,State Senate,20,R,"Daniel David Henry, Sr.",2
Lafourche,10- 3A,State Senate,20,O,Christine Price Liner,0
Lafourche,10- 3A,State Senate,20,D,Daniel Lorraine,65
Lafourche,10- 3A,State Senate,20,R,Leslie Robichaux McVeigh,53
Lafourche,10- 3A,State Senate,20,R,"Columbus ""Chris"" Williams, Jr.",0
Lafourche,10- 3B,State Senate,20,R,Chris Bollinger,64
Lafourche,10- 3B,State Senate,20,D,Mark T. Duplantis,3
Lafourche,10- 3B,State Senate,20,D,"Reggie P. Dupre, Jr.",20
Lafourche,10- 3B,State Senate,20,O,"Ambrose ""Butch"" Estay",0
Lafourche,10- 3B,State Senate,20,D,"""Johnny"" Glover",10
Lafourche,10- 3B,State Senate,20,R,"Daniel David Henry, Sr.",2
Lafourche,10- 3B,State Senate,20,O,Christine Price Liner,1
Lafourche,10- 3B,State Senate,20,D,Daniel Lorraine,26
Lafourche,10- 3B,State Senate,20,R,Leslie Robichaux McVeigh,25
Lafourche,10- 3B,State Senate,20,R,"Columbus ""Chris"" Williams, Jr.",0
Lafourche,10- 4,State Senate,20,R,Chris Bollinger,86
Lafourche,10- 4,State Senate,20,D,Mark T. Duplantis,1
Lafourche,10- 4,State Senate,20,D,"Reggie P. Dupre, Jr.",7
Lafourche,10- 4,State Senate,20,O,"Ambrose ""Butch"" Estay",0
Lafourche,10- 4,State Senate,20,D,"""Johnny"" Glover",2
Lafourche,10- 4,State Senate,20,R,"Daniel David Henry, Sr.",0
Lafourche,10- 4,State Senate,20,O,Christine Price Liner,0
Lafourche,10- 4,State Senate,20,D,Daniel Lorraine,23
Lafourche,10- 4,State Senate,20,R,Leslie Robichaux McVeigh,24
Lafourche,10- 4,State Senate,20,R,"Columbus ""Chris"" Williams, Jr.",0
Lafourche,10- 5,State Senate,20,R,Chris Bollinger,90
Lafourche,10- 5,State Senate,20,D,Mark T. Duplantis,4
Lafourche,10- 5,State Senate,20,D,"Reggie P. Dupre, Jr.",11
Lafourche,10- 5,State Senate,20,O,"Ambrose ""Butch"" Estay",0
Lafourche,10- 5,State Senate,20,D,"""Johnny"" Glover",6
Lafourche,10- 5,State Senate,20,R,"Daniel David Henry, Sr.",1
Lafourche,10- 5,State Senate,20,O,Christine Price Liner,1
Lafourche,10- 5,State Senate,20,D,Daniel Lorraine,78
Lafourche,10- 5,State Senate,20,R,Leslie Robichaux McVeigh,34
Lafourche,10- 5,State Senate,20,R,"Columbus ""Chris"" Williams, Jr.",0
Lafourche,10- 6,State Senate,20,R,Chris Bollinger,59
Lafourche,10- 6,State Senate,20,D,Mark T. Duplantis,8
Lafourche,10- 6,State Senate,20,D,"Reggie P. Dupre, Jr.",4
Lafourche,10- 6,State Senate,20,O,"Ambrose ""Butch"" Estay",1
Lafourche,10- 6,State Senate,20,D,"""Johnny"" Glover",8
Lafourche,10- 6,State Senate,20,R,"Daniel David Henry, Sr.",2
Lafourche,10- 6,State Senate,20,O,Christine Price Liner,0
Lafourche,10- 6,State Senate,20,D,Daniel Lorraine,116
Lafourche,10- 6,State Senate,20,R,Leslie Robichaux McVeigh,20
Lafourche,10- 6,State Senate,20,R,"Columbus ""Chris"" Williams, Jr.",0
Lafourche,10- 7,State Senate,20,R,Chris Bollinger,16
Lafourche,10- 7,State Senate,20,D,Mark T. Duplantis,9
Lafourche,10- 7,State Senate,20,D,"Reggie P. Dupre, Jr.",4
Lafourche,10- 7,State Senate,20,O,"Ambrose ""Butch"" Estay",0
Lafourche,10- 7,State Senate,20,D,"""Johnny"" Glover",10
Lafourche,10- 7,State Senate,20,R,"Daniel David Henry, Sr.",0
Lafourche,10- 7,State Senate,20,O,Christine Price Liner,1
Lafourche,10- 7,State Senate,20,D,Daniel Lorraine,44
Lafourche,10- 7,State Senate,20,R,Leslie Robichaux McVeigh,33
Lafourche,10- 7,State Senate,20,R,"Columbus ""Chris"" Williams, Jr.",0
Lafourche,10- 8,State Senate,20,R,Chris Bollinger,96
Lafourche,10- 8,State Senate,20,D,Mark T. Duplantis,6
Lafourche,10- 8,State Senate,20,D,"Reggie P. Dupre, Jr.",19
Lafourche,10- 8,State Senate,20,O,"Ambrose ""Butch"" Estay",0
Lafourche,10- 8,State Senate,20,D,"""Johnny"" Glover",5
Lafourche,10- 8,State Senate,20,R,"Daniel David Henry, Sr.",2
Lafourche,10- 8,State Senate,20,O,Christine Price Liner,0
Lafourche,10- 8,State Senate,20,D,Daniel Lorraine,129
Lafourche,10- 8,State Senate,20,R,Leslie Robichaux McVeigh,23
Lafourche,10- 8,State Senate,20,R,"Columbus ""Chris"" Williams, Jr.",0
Lafourche,10- 9,State Senate,20,R,Chris Bollinger,141
Lafourche,10- 9,State Senate,20,D,Mark T. Duplantis,2
Lafourche,10- 9,State Senate,20,D,"Reggie P. Dupre, Jr.",13
Lafourche,10- 9,State Senate,20,O,"Ambrose ""Butch"" Estay",0
Lafourche,10- 9,State Senate,20,D,"""Johnny"" Glover",2
Lafourche,10- 9,State Senate,20,R,"Daniel David Henry, Sr.",1
Lafourche,10- 9,State Senate,20,O,Christine Price Liner,2
Lafourche,10- 9,State Senate,20,D,Daniel Lorraine,95
Lafourche,10- 9,State Senate,20,R,Leslie Robichaux McVeigh,46
Lafourche,10- 9,State Senate,20,R,"Columbus ""Chris"" Williams, Jr.",0
Lafourche,11- 1,State Senate,20,R,Chris Bollinger,10
Lafourche,11- 1,State Senate,20,D,Mark T. Duplantis,0
Lafourche,11- 1,State Senate,20,D,"Reggie P. Dupre, Jr.",155
Lafourche,11- 1,State Senate,20,O,"Ambrose ""Butch"" Estay",0
Lafourche,11- 1,State Senate,20,D,"""Johnny"" Glover",6
Lafourche,11- 1,State Senate,20,R,"Daniel David Henry, Sr.",2
Lafourche,11- 1,State Senate,20,O,Christine Price Liner,0
Lafourche,11- 1,State Senate,20,D,Daniel Lorraine,2
Lafourche,11- 1,State Senate,20,R,Leslie Robichaux McVeigh,8
Lafourche,11- 1,State Senate,20,R,"Columbus ""Chris"" Williams, Jr.",0
Lafourche,11- 2,State Senate,20,R,Chris Bollinger,83
Lafourche,11- 2,State Senate,20,D,Mark T. Duplantis,2
Lafourche,11- 2,State Senate,20,D,"Reggie P. Dupre, Jr.",117
Lafourche,11- 2,State Senate,20,O,"Ambrose ""Butch"" Estay",1
Lafourche,11- 2,State Senate,20,D,"""Johnny"" Glover",37
Lafourche,11- 2,State Senate,20,R,"Daniel David Henry, Sr.",34
Lafourche,11- 2,State Senate,20,O,Christine Price Liner,3
Lafourche,11- 2,State Senate,20,D,Daniel Lorraine,3
Lafourche,11- 2,State Senate,20,R,Leslie Robichaux McVeigh,68
Lafourche,11- 2,State Senate,20,R,"Columbus ""Chris"" Williams, Jr.",0
Lafourche,11- 3,State Senate,20,R,Chris Bollinger,71
Lafourche,11- 3,State Senate,20,D,Mark T. Duplantis,1
Lafourche,11- 3,State Senate,20,D,"Reggie P. Dupre, Jr.",71
Lafourche,11- 3,State Senate,20,O,"Ambrose ""Butch"" Estay",0
Lafourche,11- 3,State Senate,20,D,"""Johnny"" Glover",24
Lafourche,11- 3,State Senate,20,R,"Daniel David Henry, Sr.",9
Lafourche,11- 3,State Senate,20,O,Christine Price Liner,7
Lafourche,11- 3,State Senate,20,D,Daniel Lorraine,4
Lafourche,11- 3,State Senate,20,R,Leslie Robichaux McVeigh,43
Lafourche,11- 3,State Senate,20,R,"Columbus ""Chris"" Williams, Jr.",1
Lafourche,11- 4,State Senate,20,R,Chris Bollinger,15
Lafourche,11- 4,State Senate,20,D,Mark T. Duplantis,2
Lafourche,11- 4,State Senate,20,D,"Reggie P. Dupre, Jr.",3
Lafourche,11- 4,State Senate,20,O,"Ambrose ""Butch"" Estay",0
Lafourche,11- 4,State Senate,20,D,"""Johnny"" Glover",1
Lafourche,11- 4,State Senate,20,R,"Daniel David Henry, Sr.",0
Lafourche,11- 4,State Senate,20,O,Christine Price Liner,0
Lafourche,11- 4,State Senate,20,D,Daniel Lorraine,0
Lafourche,11- 4,State Senate,20,R,Leslie Robichaux McVeigh,2
Lafourche,11- 4,State Senate,20,R,"Columbus ""Chris"" Williams, Jr.",0
Lafourche,3- 3,State Senate,20,R,Chris Bollinger,113
Lafourche,3- 3,State Senate,20,D,Mark T. Duplantis,7
Lafourche,3- 3,State Senate,20,D,"Reggie P. Dupre, Jr.",55
Lafourche,3- 3,State Senate,20,O,"Ambrose ""Butch"" Estay",8
Lafourche,3- 3,State Senate,20,D,"""Johnny"" Glover",17
Lafourche,3- 3,State Senate,20,R,"Daniel David Henry, Sr.",5
Lafourche,3- 3,State Senate,20,O,Christine Price Liner,0
Lafourche,3- 3,State Senate,20,D,Daniel Lorraine,7
Lafourche,3- 3,State Senate,20,R,Leslie Robichaux McVeigh,204
Lafourche,3- 3,State Senate,20,R,"Columbus ""Chris"" Williams, Jr.",0
Lafourche,3- 4,State Senate,20,R,Chris Bollinger,55
Lafourche,3- 4,State Senate,20,D,Mark T. Duplantis,9
Lafourche,3- 4,State Senate,20,D,"Reggie P. Dupre, Jr.",28
Lafourche,3- 4,State Senate,20,O,"Ambrose ""Butch"" Estay",5
Lafourche,3- 4,State Senate,20,D,"""Johnny"" Glover",14
Lafourche,3- 4,State Senate,20,R,"Daniel David Henry, Sr.",5
Lafourche,3- 4,State Senate,20,O,Christine Price Liner,1
Lafourche,3- 4,State Senate,20,D,Daniel Lorraine,0
Lafourche,3- 4,State Senate,20,R,Leslie Robichaux McVeigh,127
Lafourche,3- 4,State Senate,20,R,"Columbus ""Chris"" Williams, Jr.",0
Lafourche,3- 5,State Senate,20,R,Chris Bollinger,111
Lafourche,3- 5,State Senate,20,D,Mark T. Duplantis,8
Lafourche,3- 5,State Senate,20,D,"Reggie P. Dupre, Jr.",39
Lafourche,3- 5,State Senate,20,O,"Ambrose ""Butch"" Estay",8
Lafourche,3- 5,State Senate,20,D,"""Johnny"" Glover",15
Lafourche,3- 5,State Senate,20,R,"Daniel David Henry, Sr.",4
Lafourche,3- 5,State Senate,20,O,Christine Price Liner,1
Lafourche,3- 5,State Senate,20,D,Daniel Lorraine,3
Lafourche,3- 5,State Senate,20,R,Leslie Robichaux McVeigh,154
Lafourche,3- 5,State Senate,20,R,"Columbus ""Chris"" Williams, Jr.",0
Lafourche,3- 6,State Senate,20,R,Chris Bollinger,187
Lafourche,3- 6,State Senate,20,D,Mark T. Duplantis,3
Lafourche,3- 6,State Senate,20,D,"Reggie P. Dupre, Jr.",45
Lafourche,3- 6,State Senate,20,O,"Ambrose ""Butch"" Estay",0
Lafourche,3- 6,State Senate,20,D,"""Johnny"" Glover",10
Lafourche,3- 6,State Senate,20,R,"Daniel David Henry, Sr.",6
Lafourche,3- 6,State Senate,20,O,Christine Price Liner,1
Lafourche,3- 6,State Senate,20,D,Daniel Lorraine,1
Lafourche,3- 6,State Senate,20,R,Leslie Robichaux McVeigh,238
Lafourche,3- 6,State Senate,20,R,"Columbus ""Chris"" Williams, Jr.",0
Lafourche,4- 1,State Senate,20,R,Chris Bollinger,196
Lafourche,4- 1,State Senate,20,D,Mark T. Duplantis,3
Lafourche,4- 1,State Senate,20,D,"Reggie P. Dupre, Jr.",32
Lafourche,4- 1,State Senate,20,O,"Ambrose ""Butch"" Estay",0
Lafourche,4- 1,State Senate,20,D,"""Johnny"" Glover",22
Lafourche,4- 1,State Senate,20,R,"Daniel David Henry, Sr.",8
Lafourche,4- 1,State Senate,20,O,Christine Price Liner,1
Lafourche,4- 1,State Senate,20,D,Daniel Lorraine,4
Lafourche,4- 1,State Senate,20,R,Leslie Robichaux McVeigh,179
Lafourche,4- 1,State Senate,20,R,"Columbus ""Chris"" Williams, Jr.",1
Lafourche,4- 2,State Senate,20,R,Chris Bollinger,158
Lafourche,4- 2,State Senate,20,D,Mark T. Duplantis,9
Lafourche,4- 2,State Senate,20,D,"Reggie P. Dupre, Jr.",24
Lafourche,4- 2,State Senate,20,O,"Ambrose ""Butch"" Estay",0
Lafourche,4- 2,State Senate,20,D,"""Johnny"" Glover",22
Lafourche,4- 2,State Senate,20,R,"Daniel David Henry, Sr.",3
Lafourche,4- 2,State Senate,20,O,Christine Price Liner,0
Lafourche,4- 2,State Senate,20,D,Daniel Lorraine,4
Lafourche,4- 2,State Senate,20,R,Leslie Robichaux McVeigh,87
Lafourche,4- 2,State Senate,20,R,"Columbus ""Chris"" Williams, Jr.",0
Lafourche,4- 3,State Senate,20,R,Chris Bollinger,166
Lafourche,4- 3,State Senate,20,D,Mark T. Duplantis,0
Lafourche,4- 3,State Senate,20,D,"Reggie P. Dupre, Jr.",13
Lafourche,4- 3,State Senate,20,O,"Ambrose ""Butch"" Estay",0
Lafourche,4- 3,State Senate,20,D,"""Johnny"" Glover",8
Lafourche,4- 3,State Senate,20,R,"Daniel David Henry, Sr.",0
Lafourche,4- 3,State Senate,20,O,Christine Price Liner,0
Lafourche,4- 3,State Senate,20,D,Daniel Lorraine,3
Lafourche,4- 3,State Senate,20,R,Leslie Robichaux McVeigh,43
Lafourche,4- 3,State Senate,20,R,"Columbus ""Chris"" Williams, Jr.",0
Lafourche,4- 4,State Senate,20,R,Chris Bollinger,221
Lafourche,4- 4,State Senate,20,D,Mark T. Duplantis,3
Lafourche,4- 4,State Senate,20,D,"Reggie P. Dupre, Jr.",25
Lafourche,4- 4,State Senate,20,O,"Ambrose ""Butch"" Estay",0
Lafourche,4- 4,State Senate,20,D,"""Johnny"" Glover",21
Lafourche,4- 4,State Senate,20,R,"Daniel David Henry, Sr.",4
Lafourche,4- 4,State Senate,20,O,Christine Price Liner,1
Lafourche,4- 4,State Senate,20,D,Daniel Lorraine,2
Lafourche,4- 4,State Senate,20,R,Leslie Robichaux McVeigh,119
Lafourche,4- 4,State Senate,20,R,"Columbus ""Chris"" Williams, Jr.",0
Lafourche,4- 5,State Senate,20,R,Chris Bollinger,274
Lafourche,4- 5,State Senate,20,D,Mark T. Duplantis,7
Lafourche,4- 5,State Senate,20,D,"Reggie P. Dupre, Jr.",36
Lafourche,4- 5,State Senate,20,O,"Ambrose ""Butch"" Estay",3
Lafourche,4- 5,State Senate,20,D,"""Johnny"" Glover",9
Lafourche,4- 5,State Senate,20,R,"Daniel David Henry, Sr.",2
Lafourche,4- 5,State Senate,20,O,Christine Price Liner,4
Lafourche,4- 5,State Senate,20,D,Daniel Lorraine,13
Lafourche,4- 5,State Senate,20,R,Leslie Robichaux McVeigh,108
Lafourche,4- 5,State Senate,20,R,"Columbus ""Chris"" Williams, Jr.",1
Lafourche,4- 6,State Senate,20,R,Chris Bollinger,216
Lafourche,4- 6,State Senate,20,D,Mark T. Duplantis,2
Lafourche,4- 6,State Senate,20,D,"Reggie P. Dupre, Jr.",30
Lafourche,4- 6,State Senate,20,O,"Ambrose ""Butch"" Estay",0
Lafourche,4- 6,State Senate,20,D,"""Johnny"" Glover",27
Lafourche,4- 6,State Senate,20,R,"Daniel David Henry, Sr.",11
Lafourche,4- 6,State Senate,20,O,Christine Price Liner,3
Lafourche,4- 6,State Senate,20,D,Daniel Lorraine,32
Lafourche,4- 6,State Senate,20,R,Leslie Robichaux McVeigh,97
Lafourche,4- 6,State Senate,20,R,"Columbus ""Chris"" Williams, Jr.",1
Lafourche,9- 1,State Senate,20,R,Chris Bollinger,121
Lafourche,9- 1,State Senate,20,D,Mark T. Duplantis,3
Lafourche,9- 1,State Senate,20,D,"Reggie P. Dupre, Jr.",10
Lafourche,9- 1,State Senate,20,O,"Ambrose ""Butch"" Estay",0
Lafourche,9- 1,State Senate,20,D,"""Johnny"" Glover",5
Lafourche,9- 1,State Senate,20,R,"Daniel David Henry, Sr.",1
Lafourche,9- 1,State Senate,20,O,Christine Price Liner,1
Lafourche,9- 1,State Senate,20,D,Daniel Lorraine,4
Lafourche,9- 1,State Senate,20,R,Leslie Robichaux McVeigh,66
Lafourche,9- 1,State Senate,20,R,"Columbus ""Chris"" Williams, Jr.",0
Lafourche,9- 2,State Senate,20,R,Chris Bollinger,130
Lafourche,9- 2,State Senate,20,D,Mark T. Duplantis,3
Lafourche,9- 2,State Senate,20,D,"Reggie P. Dupre, Jr.",12
Lafourche,9- 2,State Senate,20,O,"Ambrose ""Butch"" Estay",0
Lafourche,9- 2,State Senate,20,D,"""Johnny"" Glover",6
Lafourche,9- 2,State Senate,20,R,"Daniel David Henry, Sr.",3
Lafourche,9- 2,State Senate,20,O,Christine Price Liner,0
Lafourche,9- 2,State Senate,20,D,Daniel Lorraine,16
Lafourche,9- 2,State Senate,20,R,Leslie Robichaux McVeigh,32
Lafourche,9- 2,State Senate,20,R,"Columbus ""Chris"" Williams, Jr.",2
Lafourche,Early Voting,State Senate,20,R,Chris Bollinger,220
Lafourche,Early Voting,State Senate,20,D,Mark T. Duplantis,0
Lafourche,Early Voting,State Senate,20,D,"Reggie P. Dupre, Jr.",17
Lafourche,Early Voting,State Senate,20,O,"Ambrose ""Butch"" Estay",0
Lafourche,Early Voting,State Senate,20,D,"""Johnny"" Glover",11
Lafourche,Early Voting,State Senate,20,R,"Daniel David Henry, Sr.",4
Lafourche,Early Voting,State Senate,20,O,Christine Price Liner,1
Lafourche,Early Voting,State Senate,20,D,Daniel Lorraine,60
Lafourche,Early Voting,State Senate,20,R,Leslie Robichaux McVeigh,27
Lafourche,Early Voting,State Senate,20,R,"Columbus ""Chris"" Williams, Jr.",0
Terrebonne,00 18A,State Senate,20,R,Chris Bollinger,27
Terrebonne,00 18A,State Senate,20,D,Mark T. Duplantis,1
Terrebonne,00 18A,State Senate,20,D,"Reggie P. Dupre, Jr.",52
Terrebonne,00 18A,State Senate,20,O,"Ambrose ""Butch"" Estay",0
Terrebonne,00 18A,State Senate,20,D,"""Johnny"" Glover",53
Terrebonne,00 18A,State Senate,20,R,"Daniel David Henry, Sr.",13
Terrebonne,00 18A,State Senate,20,O,Christine Price Liner,0
Terrebonne,00 18A,State Senate,20,D,Daniel Lorraine,1
Terrebonne,00 18A,State Senate,20,R,Leslie Robichaux McVeigh,35
Terrebonne,00 18A,State Senate,20,R,"Columbus ""Chris"" Williams, Jr.",0
Terrebonne,00 18J,State Senate,20,R,Chris Bollinger,23
Terrebonne,00 18J,State Senate,20,D,Mark T. Duplantis,0
Terrebonne,00 18J,State Senate,20,D,"Reggie P. Dupre, Jr.",48
Terrebonne,00 18J,State Senate,20,O,"Ambrose ""Butch"" Estay",0
Terrebonne,00 18J,State Senate,20,D,"""Johnny"" Glover",41
Terrebonne,00 18J,State Senate,20,R,"Daniel David Henry, Sr.",21
Terrebonne,00 18J,State Senate,20,O,Christine Price Liner,6
Terrebonne,00 18J,State Senate,20,D,Daniel Lorraine,3
Terrebonne,00 18J,State Senate,20,R,Leslie Robichaux McVeigh,25
Terrebonne,00 18J,State Senate,20,R,"Columbus ""Chris"" Williams, Jr.",1
Terrebonne,00 19A,State Senate,20,R,Chris Bollinger,21
Terrebonne,00 19A,State Senate,20,D,Mark T. Duplantis,2
Terrebonne,00 19A,State Senate,20,D,"Reggie P. Dupre, Jr.",43
Terrebonne,00 19A,State Senate,20,O,"Ambrose ""Butch"" Estay",0
Terrebonne,00 19A,State Senate,20,D,"""Johnny"" Glover",44
Terrebonne,00 19A,State Senate,20,R,"Daniel David Henry, Sr.",28
Terrebonne,00 19A,State Senate,20,O,Christine Price Liner,2
Terrebonne,00 19A,State Senate,20,D,Daniel Lorraine,1
Terrebonne,00 19A,State Senate,20,R,Leslie Robichaux McVeigh,9
Terrebonne,00 19A,State Senate,20,R,"Columbus ""Chris"" Williams, Jr.",3
Terrebonne,00 19K,State Senate,20,R,Chris Bollinger,16
Terrebonne,00 19K,State Senate,20,D,Mark T. Duplantis,1
Terrebonne,00 19K,State Senate,20,D,"Reggie P. Dupre, Jr.",45
Terrebonne,00 19K,State Senate,20,O,"Ambrose ""Butch"" Estay",0
Terrebonne,00 19K,State Senate,20,D,"""Johnny"" Glover",36
Terrebonne,00 19K,State Senate,20,R,"Daniel David Henry, Sr.",8
Terrebonne,00 19K,State Senate,20,O,Christine Price Liner,0
Terrebonne,00 19K,State Senate,20,D,Daniel Lorraine,1
Terrebonne,00 19K,State Senate,20,R,Leslie Robichaux McVeigh,22
Terrebonne,00 19K,State Senate,20,R,"Columbus ""Chris"" Williams, Jr.",0
Terrebonne,00 20,State Senate,20,R,Chris Bollinger,29
Terrebonne,00 20,State Senate,20,D,Mark T. Duplantis,2
Terrebonne,00 20,State Senate,20,D,"Reggie P. Dupre, Jr.",57
Terrebonne,00 20,State Senate,20,O,"Ambrose ""Butch"" Estay",0
Terrebonne,00 20,State Senate,20,D,"""Johnny"" Glover",34
Terrebonne,00 20,State Senate,20,R,"Daniel David Henry, Sr.",14
Terrebonne,00 20,State Senate,20,O,Christine Price Liner,0
Terrebonne,00 20,State Senate,20,D,Daniel Lorraine,1
Terrebonne,00 20,State Senate,20,R,Leslie Robichaux McVeigh,19
Terrebonne,00 20,State Senate,20,R,"Columbus ""Chris"" Williams, Jr.",2
