parish,office,district,party,candidate,votes
East Baton Rouge,State House,65th Representative District,R,Barry Ivey,2202
East Baton Rouge,State House,65th Representative District,R,Scott Wilson,1953
Jefferson,State House,79th Representative District,R,Allison Bent Bowler,447
Jefferson,State House,79th Representative District,R,Jack Rizzuto,1599
Jefferson,State House,79th Representative District,R,Julie Stokes,2693
Jefferson,State House,79th Representative District,R,Paul Hankins Villalobos,72
