parish,precinct,office,district,party,candidate,votes
Ascension,00 01 A,U.S. House,6,R,"William ""Bill"" Cassidy",594
Ascension,00 01 A,U.S. House,6,L,"Rufus Holt Craig, Jr.",54
Ascension,00 01 A,U.S. House,6,N,"Richard ""RPT"" Torregano",43
Ascension,00 01 B,U.S. House,6,R,"William ""Bill"" Cassidy",361
Ascension,00 01 B,U.S. House,6,L,"Rufus Holt Craig, Jr.",31
Ascension,00 01 B,U.S. House,6,N,"Richard ""RPT"" Torregano",34
Ascension,00 02 A,U.S. House,6,R,"William ""Bill"" Cassidy",510
Ascension,00 02 A,U.S. House,6,L,"Rufus Holt Craig, Jr.",35
Ascension,00 02 A,U.S. House,6,N,"Richard ""RPT"" Torregano",30
Ascension,00 02 B,U.S. House,6,R,"William ""Bill"" Cassidy",455
Ascension,00 02 B,U.S. House,6,L,"Rufus Holt Craig, Jr.",32
Ascension,00 02 B,U.S. House,6,N,"Richard ""RPT"" Torregano",19
Ascension,00 03,U.S. House,6,R,"William ""Bill"" Cassidy",837
Ascension,00 03,U.S. House,6,L,"Rufus Holt Craig, Jr.",66
Ascension,00 03,U.S. House,6,N,"Richard ""RPT"" Torregano",53
Ascension,00 04,U.S. House,6,R,"William ""Bill"" Cassidy",496
Ascension,00 04,U.S. House,6,L,"Rufus Holt Craig, Jr.",48
Ascension,00 04,U.S. House,6,N,"Richard ""RPT"" Torregano",44
Ascension,00 05 A,U.S. House,6,R,"William ""Bill"" Cassidy",754
Ascension,00 05 A,U.S. House,6,L,"Rufus Holt Craig, Jr.",72
Ascension,00 05 A,U.S. House,6,N,"Richard ""RPT"" Torregano",55
Ascension,00 05 B,U.S. House,6,R,"William ""Bill"" Cassidy",599
Ascension,00 05 B,U.S. House,6,L,"Rufus Holt Craig, Jr.",50
Ascension,00 05 B,U.S. House,6,N,"Richard ""RPT"" Torregano",42
Ascension,00 06 A,U.S. House,6,R,"William ""Bill"" Cassidy",669
Ascension,00 06 A,U.S. House,6,L,"Rufus Holt Craig, Jr.",54
Ascension,00 06 A,U.S. House,6,N,"Richard ""RPT"" Torregano",69
Ascension,00 06 B,U.S. House,6,R,"William ""Bill"" Cassidy",422
Ascension,00 06 B,U.S. House,6,L,"Rufus Holt Craig, Jr.",50
Ascension,00 06 B,U.S. House,6,N,"Richard ""RPT"" Torregano",55
Ascension,00 06 C,U.S. House,6,R,"William ""Bill"" Cassidy",289
Ascension,00 06 C,U.S. House,6,L,"Rufus Holt Craig, Jr.",30
Ascension,00 06 C,U.S. House,6,N,"Richard ""RPT"" Torregano",38
Ascension,00 07 A,U.S. House,6,R,"William ""Bill"" Cassidy",588
Ascension,00 07 A,U.S. House,6,L,"Rufus Holt Craig, Jr.",63
Ascension,00 07 A,U.S. House,6,N,"Richard ""RPT"" Torregano",45
Ascension,00 07 B,U.S. House,6,R,"William ""Bill"" Cassidy",476
Ascension,00 07 B,U.S. House,6,L,"Rufus Holt Craig, Jr.",42
Ascension,00 07 B,U.S. House,6,N,"Richard ""RPT"" Torregano",37
Ascension,00 08 A,U.S. House,6,R,"William ""Bill"" Cassidy",594
Ascension,00 08 A,U.S. House,6,L,"Rufus Holt Craig, Jr.",42
Ascension,00 08 A,U.S. House,6,N,"Richard ""RPT"" Torregano",32
Ascension,00 08 B,U.S. House,6,R,"William ""Bill"" Cassidy",405
Ascension,00 08 B,U.S. House,6,L,"Rufus Holt Craig, Jr.",41
Ascension,00 08 B,U.S. House,6,N,"Richard ""RPT"" Torregano",28
Ascension,00 09,U.S. House,6,R,"William ""Bill"" Cassidy",874
Ascension,00 09,U.S. House,6,L,"Rufus Holt Craig, Jr.",76
Ascension,00 09,U.S. House,6,N,"Richard ""RPT"" Torregano",81
Ascension,00 10,U.S. House,6,R,"William ""Bill"" Cassidy",692
Ascension,00 10,U.S. House,6,L,"Rufus Holt Craig, Jr.",54
Ascension,00 10,U.S. House,6,N,"Richard ""RPT"" Torregano",44
Ascension,00 11 A,U.S. House,6,R,"William ""Bill"" Cassidy",544
Ascension,00 11 A,U.S. House,6,L,"Rufus Holt Craig, Jr.",60
Ascension,00 11 A,U.S. House,6,N,"Richard ""RPT"" Torregano",42
Ascension,00 11 B,U.S. House,6,R,"William ""Bill"" Cassidy",395
Ascension,00 11 B,U.S. House,6,L,"Rufus Holt Craig, Jr.",41
Ascension,00 11 B,U.S. House,6,N,"Richard ""RPT"" Torregano",44
Ascension,00 12,U.S. House,6,R,"William ""Bill"" Cassidy",872
Ascension,00 12,U.S. House,6,L,"Rufus Holt Craig, Jr.",81
Ascension,00 12,U.S. House,6,N,"Richard ""RPT"" Torregano",50
Ascension,00 13,U.S. House,6,R,"William ""Bill"" Cassidy",695
Ascension,00 13,U.S. House,6,L,"Rufus Holt Craig, Jr.",45
Ascension,00 13,U.S. House,6,N,"Richard ""RPT"" Torregano",54
Ascension,00 14,U.S. House,6,R,"William ""Bill"" Cassidy",505
Ascension,00 14,U.S. House,6,L,"Rufus Holt Craig, Jr.",45
Ascension,00 14,U.S. House,6,N,"Richard ""RPT"" Torregano",35
Ascension,00 15,U.S. House,6,R,"William ""Bill"" Cassidy",610
Ascension,00 15,U.S. House,6,L,"Rufus Holt Craig, Jr.",80
Ascension,00 15,U.S. House,6,N,"Richard ""RPT"" Torregano",38
Ascension,00 16 A,U.S. House,6,R,"William ""Bill"" Cassidy",704
Ascension,00 16 A,U.S. House,6,L,"Rufus Holt Craig, Jr.",73
Ascension,00 16 A,U.S. House,6,N,"Richard ""RPT"" Torregano",40
Ascension,00 16 B,U.S. House,6,R,"William ""Bill"" Cassidy",572
Ascension,00 16 B,U.S. House,6,L,"Rufus Holt Craig, Jr.",53
Ascension,00 16 B,U.S. House,6,N,"Richard ""RPT"" Torregano",36
Ascension,00 17,U.S. House,6,R,"William ""Bill"" Cassidy",632
Ascension,00 17,U.S. House,6,L,"Rufus Holt Craig, Jr.",118
Ascension,00 17,U.S. House,6,N,"Richard ""RPT"" Torregano",107
Ascension,00 18,U.S. House,6,R,"William ""Bill"" Cassidy",791
Ascension,00 18,U.S. House,6,L,"Rufus Holt Craig, Jr.",82
Ascension,00 18,U.S. House,6,N,"Richard ""RPT"" Torregano",48
Ascension,00 20,U.S. House,6,R,"William ""Bill"" Cassidy",476
Ascension,00 20,U.S. House,6,L,"Rufus Holt Craig, Jr.",38
Ascension,00 20,U.S. House,6,N,"Richard ""RPT"" Torregano",29
Ascension,00 21,U.S. House,6,R,"William ""Bill"" Cassidy",310
Ascension,00 21,U.S. House,6,L,"Rufus Holt Craig, Jr.",28
Ascension,00 21,U.S. House,6,N,"Richard ""RPT"" Torregano",24
Ascension,00 22,U.S. House,6,R,"William ""Bill"" Cassidy",392
Ascension,00 22,U.S. House,6,L,"Rufus Holt Craig, Jr.",30
Ascension,00 22,U.S. House,6,N,"Richard ""RPT"" Torregano",29
Ascension,00 23,U.S. House,6,R,"William ""Bill"" Cassidy",226
Ascension,00 23,U.S. House,6,L,"Rufus Holt Craig, Jr.",20
Ascension,00 23,U.S. House,6,N,"Richard ""RPT"" Torregano",17
Ascension,00 24,U.S. House,6,R,"William ""Bill"" Cassidy",209
Ascension,00 24,U.S. House,6,L,"Rufus Holt Craig, Jr.",24
Ascension,00 24,U.S. House,6,N,"Richard ""RPT"" Torregano",14
Ascension,00 25,U.S. House,6,R,"William ""Bill"" Cassidy",560
Ascension,00 25,U.S. House,6,L,"Rufus Holt Craig, Jr.",37
Ascension,00 25,U.S. House,6,N,"Richard ""RPT"" Torregano",29
Ascension,00 26 A,U.S. House,6,R,"William ""Bill"" Cassidy",613
Ascension,00 26 A,U.S. House,6,L,"Rufus Holt Craig, Jr.",78
Ascension,00 26 A,U.S. House,6,N,"Richard ""RPT"" Torregano",47
Ascension,00 26 B,U.S. House,6,R,"William ""Bill"" Cassidy",402
Ascension,00 26 B,U.S. House,6,L,"Rufus Holt Craig, Jr.",36
Ascension,00 26 B,U.S. House,6,N,"Richard ""RPT"" Torregano",33
Ascension,00 27,U.S. House,6,R,"William ""Bill"" Cassidy",687
Ascension,00 27,U.S. House,6,L,"Rufus Holt Craig, Jr.",62
Ascension,00 27,U.S. House,6,N,"Richard ""RPT"" Torregano",51
Ascension,00 28,U.S. House,6,R,"William ""Bill"" Cassidy",237
Ascension,00 28,U.S. House,6,L,"Rufus Holt Craig, Jr.",47
Ascension,00 28,U.S. House,6,N,"Richard ""RPT"" Torregano",63
Ascension,00 31,U.S. House,6,R,"William ""Bill"" Cassidy",327
Ascension,00 31,U.S. House,6,L,"Rufus Holt Craig, Jr.",44
Ascension,00 31,U.S. House,6,N,"Richard ""RPT"" Torregano",79
Ascension,00 32,U.S. House,6,R,"William ""Bill"" Cassidy",532
Ascension,00 32,U.S. House,6,L,"Rufus Holt Craig, Jr.",66
Ascension,00 32,U.S. House,6,N,"Richard ""RPT"" Torregano",85
Ascension,00 33,U.S. House,6,R,"William ""Bill"" Cassidy",760
Ascension,00 33,U.S. House,6,L,"Rufus Holt Craig, Jr.",71
Ascension,00 33,U.S. House,6,N,"Richard ""RPT"" Torregano",49
Ascension,00 34,U.S. House,6,R,"William ""Bill"" Cassidy",392
Ascension,00 34,U.S. House,6,L,"Rufus Holt Craig, Jr.",67
Ascension,00 34,U.S. House,6,N,"Richard ""RPT"" Torregano",67
Ascension,00 35,U.S. House,6,R,"William ""Bill"" Cassidy",553
Ascension,00 35,U.S. House,6,L,"Rufus Holt Craig, Jr.",39
Ascension,00 35,U.S. House,6,N,"Richard ""RPT"" Torregano",62
Ascension,00 40 A,U.S. House,6,R,"William ""Bill"" Cassidy",547
Ascension,00 40 A,U.S. House,6,L,"Rufus Holt Craig, Jr.",72
Ascension,00 40 A,U.S. House,6,N,"Richard ""RPT"" Torregano",45
Ascension,00 40 B,U.S. House,6,R,"William ""Bill"" Cassidy",406
Ascension,00 40 B,U.S. House,6,L,"Rufus Holt Craig, Jr.",32
Ascension,00 40 B,U.S. House,6,N,"Richard ""RPT"" Torregano",52
Ascension,00 41,U.S. House,6,R,"William ""Bill"" Cassidy",482
Ascension,00 41,U.S. House,6,L,"Rufus Holt Craig, Jr.",45
Ascension,00 41,U.S. House,6,N,"Richard ""RPT"" Torregano",29
Ascension,00 43,U.S. House,6,R,"William ""Bill"" Cassidy",509
Ascension,00 43,U.S. House,6,L,"Rufus Holt Craig, Jr.",46
Ascension,00 43,U.S. House,6,N,"Richard ""RPT"" Torregano",35
Ascension,00 58,U.S. House,6,R,"William ""Bill"" Cassidy",413
Ascension,00 58,U.S. House,6,L,"Rufus Holt Craig, Jr.",60
Ascension,00 58,U.S. House,6,N,"Richard ""RPT"" Torregano",51
Ascension,00 70,U.S. House,6,R,"William ""Bill"" Cassidy",58
Ascension,00 70,U.S. House,6,L,"Rufus Holt Craig, Jr.",4
Ascension,00 70,U.S. House,6,N,"Richard ""RPT"" Torregano",1
Ascension,00 71 A,U.S. House,6,R,"William ""Bill"" Cassidy",671
Ascension,00 71 A,U.S. House,6,L,"Rufus Holt Craig, Jr.",63
Ascension,00 71 A,U.S. House,6,N,"Richard ""RPT"" Torregano",62
Ascension,00 71 B,U.S. House,6,R,"William ""Bill"" Cassidy",448
Ascension,00 71 B,U.S. House,6,L,"Rufus Holt Craig, Jr.",44
Ascension,00 71 B,U.S. House,6,N,"Richard ""RPT"" Torregano",46
Ascension,00 71 C,U.S. House,6,R,"William ""Bill"" Cassidy",404
Ascension,00 71 C,U.S. House,6,L,"Rufus Holt Craig, Jr.",29
Ascension,00 71 C,U.S. House,6,N,"Richard ""RPT"" Torregano",48
Ascension,00 72,U.S. House,6,R,"William ""Bill"" Cassidy",378
Ascension,00 72,U.S. House,6,L,"Rufus Holt Craig, Jr.",43
Ascension,00 72,U.S. House,6,N,"Richard ""RPT"" Torregano",27
Ascension,00 73,U.S. House,6,R,"William ""Bill"" Cassidy",207
Ascension,00 73,U.S. House,6,L,"Rufus Holt Craig, Jr.",10
Ascension,00 73,U.S. House,6,N,"Richard ""RPT"" Torregano",4
Ascension,Early Voting,U.S. House,6,R,"William ""Bill"" Cassidy",4970
Ascension,Early Voting,U.S. House,6,L,"Rufus Holt Craig, Jr.",594
Ascension,Early Voting,U.S. House,6,N,"Richard ""RPT"" Torregano",687
Ascension,Provisional Votes,U.S. House,6,R,"William ""Bill"" Cassidy",4
Ascension,Provisional Votes,U.S. House,6,L,"Rufus Holt Craig, Jr.",1
Ascension,Provisional Votes,U.S. House,6,N,"Richard ""RPT"" Torregano",0
Assumption,02 01,U.S. House,6,R,"William ""Bill"" Cassidy",253
Assumption,02 01,U.S. House,6,L,"Rufus Holt Craig, Jr.",17
Assumption,02 01,U.S. House,6,N,"Richard ""RPT"" Torregano",11
Assumption,02 03,U.S. House,6,R,"William ""Bill"" Cassidy",300
Assumption,02 03,U.S. House,6,L,"Rufus Holt Craig, Jr.",40
Assumption,02 03,U.S. House,6,N,"Richard ""RPT"" Torregano",28
Assumption,02 04,U.S. House,6,R,"William ""Bill"" Cassidy",159
Assumption,02 04,U.S. House,6,L,"Rufus Holt Craig, Jr.",8
Assumption,02 04,U.S. House,6,N,"Richard ""RPT"" Torregano",12
Assumption,02 05,U.S. House,6,R,"William ""Bill"" Cassidy",62
Assumption,02 05,U.S. House,6,L,"Rufus Holt Craig, Jr.",5
Assumption,02 05,U.S. House,6,N,"Richard ""RPT"" Torregano",17
Assumption,03 01,U.S. House,6,R,"William ""Bill"" Cassidy",132
Assumption,03 01,U.S. House,6,L,"Rufus Holt Craig, Jr.",15
Assumption,03 01,U.S. House,6,N,"Richard ""RPT"" Torregano",12
Assumption,03 02,U.S. House,6,R,"William ""Bill"" Cassidy",428
Assumption,03 02,U.S. House,6,L,"Rufus Holt Craig, Jr.",49
Assumption,03 02,U.S. House,6,N,"Richard ""RPT"" Torregano",35
Assumption,04 01,U.S. House,6,R,"William ""Bill"" Cassidy",103
Assumption,04 01,U.S. House,6,L,"Rufus Holt Craig, Jr.",24
Assumption,04 01,U.S. House,6,N,"Richard ""RPT"" Torregano",23
Assumption,04 02,U.S. House,6,R,"William ""Bill"" Cassidy",231
Assumption,04 02,U.S. House,6,L,"Rufus Holt Craig, Jr.",67
Assumption,04 02,U.S. House,6,N,"Richard ""RPT"" Torregano",55
Assumption,05 01,U.S. House,6,R,"William ""Bill"" Cassidy",84
Assumption,05 01,U.S. House,6,L,"Rufus Holt Craig, Jr.",29
Assumption,05 01,U.S. House,6,N,"Richard ""RPT"" Torregano",47
Assumption,05 02,U.S. House,6,R,"William ""Bill"" Cassidy",372
Assumption,05 02,U.S. House,6,L,"Rufus Holt Craig, Jr.",39
Assumption,05 02,U.S. House,6,N,"Richard ""RPT"" Torregano",38
Assumption,05 03,U.S. House,6,R,"William ""Bill"" Cassidy",119
Assumption,05 03,U.S. House,6,L,"Rufus Holt Craig, Jr.",8
Assumption,05 03,U.S. House,6,N,"Richard ""RPT"" Torregano",10
Assumption,05 04,U.S. House,6,R,"William ""Bill"" Cassidy",63
Assumption,05 04,U.S. House,6,L,"Rufus Holt Craig, Jr.",1
Assumption,05 04,U.S. House,6,N,"Richard ""RPT"" Torregano",5
Assumption,07 02,U.S. House,6,R,"William ""Bill"" Cassidy",187
Assumption,07 02,U.S. House,6,L,"Rufus Holt Craig, Jr.",13
Assumption,07 02,U.S. House,6,N,"Richard ""RPT"" Torregano",13
Assumption,07 03,U.S. House,6,R,"William ""Bill"" Cassidy",125
Assumption,07 03,U.S. House,6,L,"Rufus Holt Craig, Jr.",9
Assumption,07 03,U.S. House,6,N,"Richard ""RPT"" Torregano",6
Assumption,08 01,U.S. House,6,R,"William ""Bill"" Cassidy",400
Assumption,08 01,U.S. House,6,L,"Rufus Holt Craig, Jr.",35
Assumption,08 01,U.S. House,6,N,"Richard ""RPT"" Torregano",20
Assumption,08 01 A,U.S. House,6,R,"William ""Bill"" Cassidy",284
Assumption,08 01 A,U.S. House,6,L,"Rufus Holt Craig, Jr.",23
Assumption,08 01 A,U.S. House,6,N,"Richard ""RPT"" Torregano",25
Assumption,08 02,U.S. House,6,R,"William ""Bill"" Cassidy",88
Assumption,08 02,U.S. House,6,L,"Rufus Holt Craig, Jr.",13
Assumption,08 02,U.S. House,6,N,"Richard ""RPT"" Torregano",2
Assumption,09 01,U.S. House,6,R,"William ""Bill"" Cassidy",349
Assumption,09 01,U.S. House,6,L,"Rufus Holt Craig, Jr.",21
Assumption,09 01,U.S. House,6,N,"Richard ""RPT"" Torregano",24
Assumption,09 01 A,U.S. House,6,R,"William ""Bill"" Cassidy",359
Assumption,09 01 A,U.S. House,6,L,"Rufus Holt Craig, Jr.",17
Assumption,09 01 A,U.S. House,6,N,"Richard ""RPT"" Torregano",26
Assumption,Early Voting,U.S. House,6,R,"William ""Bill"" Cassidy",472
Assumption,Early Voting,U.S. House,6,L,"Rufus Holt Craig, Jr.",61
Assumption,Early Voting,U.S. House,6,N,"Richard ""RPT"" Torregano",84
Assumption,Provisional Votes,U.S. House,6,R,"William ""Bill"" Cassidy",0
Assumption,Provisional Votes,U.S. House,6,L,"Rufus Holt Craig, Jr.",0
Assumption,Provisional Votes,U.S. House,6,N,"Richard ""RPT"" Torregano",0
East Baton Rouge,01 001,U.S. House,6,R,"William ""Bill"" Cassidy",205
East Baton Rouge,01 001,U.S. House,6,L,"Rufus Holt Craig, Jr.",143
East Baton Rouge,01 001,U.S. House,6,N,"Richard ""RPT"" Torregano",58
East Baton Rouge,01 007,U.S. House,6,R,"William ""Bill"" Cassidy",238
East Baton Rouge,01 007,U.S. House,6,L,"Rufus Holt Craig, Jr.",121
East Baton Rouge,01 007,U.S. House,6,N,"Richard ""RPT"" Torregano",86
East Baton Rouge,01 008,U.S. House,6,R,"William ""Bill"" Cassidy",296
East Baton Rouge,01 008,U.S. House,6,L,"Rufus Holt Craig, Jr.",108
East Baton Rouge,01 008,U.S. House,6,N,"Richard ""RPT"" Torregano",70
East Baton Rouge,01 009,U.S. House,6,R,"William ""Bill"" Cassidy",469
East Baton Rouge,01 009,U.S. House,6,L,"Rufus Holt Craig, Jr.",112
East Baton Rouge,01 009,U.S. House,6,N,"Richard ""RPT"" Torregano",68
East Baton Rouge,01 012 A,U.S. House,6,R,"William ""Bill"" Cassidy",328
East Baton Rouge,01 012 A,U.S. House,6,L,"Rufus Holt Craig, Jr.",52
East Baton Rouge,01 012 A,U.S. House,6,N,"Richard ""RPT"" Torregano",32
East Baton Rouge,01 012 B,U.S. House,6,R,"William ""Bill"" Cassidy",246
East Baton Rouge,01 012 B,U.S. House,6,L,"Rufus Holt Craig, Jr.",44
East Baton Rouge,01 012 B,U.S. House,6,N,"Richard ""RPT"" Torregano",24
East Baton Rouge,01 033,U.S. House,6,R,"William ""Bill"" Cassidy",346
East Baton Rouge,01 033,U.S. House,6,L,"Rufus Holt Craig, Jr.",66
East Baton Rouge,01 033,U.S. House,6,N,"Richard ""RPT"" Torregano",48
East Baton Rouge,01 034 A,U.S. House,6,R,"William ""Bill"" Cassidy",371
East Baton Rouge,01 034 A,U.S. House,6,L,"Rufus Holt Craig, Jr.",42
East Baton Rouge,01 034 A,U.S. House,6,N,"Richard ""RPT"" Torregano",20
