parish,office,district,party,candidate,votes
Jefferson,State Senate,3rd Senatorial District,D,Shawn Barney,1592
Jefferson,State Senate,3rd Senatorial District,D,"""J.P."" Morrell",1647
Orleans,State Senate,3rd Senatorial District,D,Shawn Barney,2966
Orleans,State Senate,3rd Senatorial District,D,"""J.P."" Morrell",3830
