parish,precinct,office,district,party,candidate,votes
East Baton Rouge,01 032A,U.S. House,6 - Democratic Party,D,Michael Jackson,90
East Baton Rouge,01 032B,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",4
East Baton Rouge,01 032B,U.S. House,6 - Democratic Party,D,Michael Jackson,86
East Baton Rouge,01 033,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",49
East Baton Rouge,01 033,U.S. House,6 - Democratic Party,D,Michael Jackson,27
East Baton Rouge,01 034A,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",57
East Baton Rouge,01 034A,U.S. House,6 - Democratic Party,D,Michael Jackson,13
East Baton Rouge,01 034B,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",49
East Baton Rouge,01 034B,U.S. House,6 - Democratic Party,D,Michael Jackson,17
East Baton Rouge,01 035,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",46
East Baton Rouge,01 035,U.S. House,6 - Democratic Party,D,Michael Jackson,14
East Baton Rouge,01 036,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",33
East Baton Rouge,01 036,U.S. House,6 - Democratic Party,D,Michael Jackson,100
East Baton Rouge,01 037A,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",22
East Baton Rouge,01 037A,U.S. House,6 - Democratic Party,D,Michael Jackson,39
East Baton Rouge,01 037B,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",14
East Baton Rouge,01 037B,U.S. House,6 - Democratic Party,D,Michael Jackson,34
East Baton Rouge,01 038A,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",13
East Baton Rouge,01 038A,U.S. House,6 - Democratic Party,D,Michael Jackson,42
East Baton Rouge,01 038B,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",12
East Baton Rouge,01 038B,U.S. House,6 - Democratic Party,D,Michael Jackson,40
East Baton Rouge,01 039,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",65
East Baton Rouge,01 039,U.S. House,6 - Democratic Party,D,Michael Jackson,13
East Baton Rouge,01 040,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",70
East Baton Rouge,01 040,U.S. House,6 - Democratic Party,D,Michael Jackson,30
East Baton Rouge,01 041A,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",36
East Baton Rouge,01 041A,U.S. House,6 - Democratic Party,D,Michael Jackson,8
East Baton Rouge,01 041B,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",50
East Baton Rouge,01 041B,U.S. House,6 - Democratic Party,D,Michael Jackson,13
East Baton Rouge,01 042A,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",94
East Baton Rouge,01 042A,U.S. House,6 - Democratic Party,D,Michael Jackson,9
East Baton Rouge,01 042B,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",73
East Baton Rouge,01 042B,U.S. House,6 - Democratic Party,D,Michael Jackson,16
East Baton Rouge,01 043,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",96
East Baton Rouge,01 043,U.S. House,6 - Democratic Party,D,Michael Jackson,12
East Baton Rouge,01 044,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",21
East Baton Rouge,01 044,U.S. House,6 - Democratic Party,D,Michael Jackson,9
East Baton Rouge,01 045,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",7
East Baton Rouge,01 045,U.S. House,6 - Democratic Party,D,Michael Jackson,64
East Baton Rouge,01 046A,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",10
East Baton Rouge,01 046A,U.S. House,6 - Democratic Party,D,Michael Jackson,11
East Baton Rouge,01 046B,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",10
East Baton Rouge,01 046B,U.S. House,6 - Democratic Party,D,Michael Jackson,17
East Baton Rouge,01 047A,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",84
East Baton Rouge,01 047A,U.S. House,6 - Democratic Party,D,Michael Jackson,18
East Baton Rouge,01 047B,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",74
East Baton Rouge,01 047B,U.S. House,6 - Democratic Party,D,Michael Jackson,12
East Baton Rouge,01 048A,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",67
East Baton Rouge,01 048A,U.S. House,6 - Democratic Party,D,Michael Jackson,10
East Baton Rouge,01 048B,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",90
East Baton Rouge,01 048B,U.S. House,6 - Democratic Party,D,Michael Jackson,15
East Baton Rouge,01 049A,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",52
East Baton Rouge,01 049A,U.S. House,6 - Democratic Party,D,Michael Jackson,5
East Baton Rouge,01 049B,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",39
East Baton Rouge,01 049B,U.S. House,6 - Democratic Party,D,Michael Jackson,5
East Baton Rouge,01 050,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",15
East Baton Rouge,01 050,U.S. House,6 - Democratic Party,D,Michael Jackson,136
East Baton Rouge,01 051,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",8
East Baton Rouge,01 051,U.S. House,6 - Democratic Party,D,Michael Jackson,78
East Baton Rouge,01 052A,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",52
East Baton Rouge,01 052A,U.S. House,6 - Democratic Party,D,Michael Jackson,9
East Baton Rouge,01 052B,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",65
East Baton Rouge,01 052B,U.S. House,6 - Democratic Party,D,Michael Jackson,15
East Baton Rouge,01 053A,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",27
East Baton Rouge,01 053A,U.S. House,6 - Democratic Party,D,Michael Jackson,8
East Baton Rouge,01 053B,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",29
East Baton Rouge,01 053B,U.S. House,6 - Democratic Party,D,Michael Jackson,9
East Baton Rouge,01 054A,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",48
East Baton Rouge,01 054A,U.S. House,6 - Democratic Party,D,Michael Jackson,60
East Baton Rouge,01 054B,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",61
East Baton Rouge,01 054B,U.S. House,6 - Democratic Party,D,Michael Jackson,77
East Baton Rouge,01 055A,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",47
East Baton Rouge,01 055A,U.S. House,6 - Democratic Party,D,Michael Jackson,12
East Baton Rouge,01 055B,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",46
East Baton Rouge,01 055B,U.S. House,6 - Democratic Party,D,Michael Jackson,18
East Baton Rouge,01 056A,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",84
East Baton Rouge,01 056A,U.S. House,6 - Democratic Party,D,Michael Jackson,10
East Baton Rouge,01 056B,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",93
East Baton Rouge,01 056B,U.S. House,6 - Democratic Party,D,Michael Jackson,12
East Baton Rouge,01 057,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",45
East Baton Rouge,01 057,U.S. House,6 - Democratic Party,D,Michael Jackson,22
East Baton Rouge,01 058A,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",10
East Baton Rouge,01 058A,U.S. House,6 - Democratic Party,D,Michael Jackson,49
East Baton Rouge,01 058B,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",17
East Baton Rouge,01 058B,U.S. House,6 - Democratic Party,D,Michael Jackson,32
East Baton Rouge,01 059,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",4
East Baton Rouge,01 059,U.S. House,6 - Democratic Party,D,Michael Jackson,63
East Baton Rouge,01 060A,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",53
East Baton Rouge,01 060A,U.S. House,6 - Democratic Party,D,Michael Jackson,7
East Baton Rouge,01 060B,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",65
East Baton Rouge,01 060B,U.S. House,6 - Democratic Party,D,Michael Jackson,16
East Baton Rouge,01 061,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",16
East Baton Rouge,01 061,U.S. House,6 - Democratic Party,D,Michael Jackson,104
East Baton Rouge,01 062,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",9
East Baton Rouge,01 062,U.S. House,6 - Democratic Party,D,Michael Jackson,116
East Baton Rouge,01 063A,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",10
East Baton Rouge,01 063A,U.S. House,6 - Democratic Party,D,Michael Jackson,63
East Baton Rouge,01 063B,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",7
East Baton Rouge,01 063B,U.S. House,6 - Democratic Party,D,Michael Jackson,68
East Baton Rouge,01 064,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",43
East Baton Rouge,01 064,U.S. House,6 - Democratic Party,D,Michael Jackson,6
East Baton Rouge,01 065,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",50
East Baton Rouge,01 065,U.S. House,6 - Democratic Party,D,Michael Jackson,12
East Baton Rouge,01 066A,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",32
East Baton Rouge,01 066A,U.S. House,6 - Democratic Party,D,Michael Jackson,20
East Baton Rouge,01 066B,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",51
East Baton Rouge,01 066B,U.S. House,6 - Democratic Party,D,Michael Jackson,27
East Baton Rouge,01 067,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",8
East Baton Rouge,01 067,U.S. House,6 - Democratic Party,D,Michael Jackson,51
East Baton Rouge,01 068,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",4
East Baton Rouge,01 068,U.S. House,6 - Democratic Party,D,Michael Jackson,64
East Baton Rouge,01 069A,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",110
East Baton Rouge,01 069A,U.S. House,6 - Democratic Party,D,Michael Jackson,13
East Baton Rouge,01 069B,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",96
East Baton Rouge,01 069B,U.S. House,6 - Democratic Party,D,Michael Jackson,15
East Baton Rouge,01 070A,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",28
East Baton Rouge,01 070A,U.S. House,6 - Democratic Party,D,Michael Jackson,89
East Baton Rouge,01 070B,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",31
East Baton Rouge,01 070B,U.S. House,6 - Democratic Party,D,Michael Jackson,95
East Baton Rouge,01 071A,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",67
East Baton Rouge,01 071A,U.S. House,6 - Democratic Party,D,Michael Jackson,32
East Baton Rouge,01 071B,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",42
East Baton Rouge,01 071B,U.S. House,6 - Democratic Party,D,Michael Jackson,21
East Baton Rouge,01 072A,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",51
East Baton Rouge,01 072A,U.S. House,6 - Democratic Party,D,Michael Jackson,11
East Baton Rouge,01 072B,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",54
East Baton Rouge,01 072B,U.S. House,6 - Democratic Party,D,Michael Jackson,10
East Baton Rouge,01 073A,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",45
East Baton Rouge,01 073A,U.S. House,6 - Democratic Party,D,Michael Jackson,120
East Baton Rouge,01 073B,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",38
East Baton Rouge,01 073B,U.S. House,6 - Democratic Party,D,Michael Jackson,121
East Baton Rouge,01 074A,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",61
East Baton Rouge,01 074A,U.S. House,6 - Democratic Party,D,Michael Jackson,8
East Baton Rouge,01 074B,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",59
East Baton Rouge,01 074B,U.S. House,6 - Democratic Party,D,Michael Jackson,7
East Baton Rouge,01 075A,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",79
East Baton Rouge,01 075A,U.S. House,6 - Democratic Party,D,Michael Jackson,11
East Baton Rouge,01 075B,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",53
East Baton Rouge,01 075B,U.S. House,6 - Democratic Party,D,Michael Jackson,13
East Baton Rouge,01 077A,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",10
East Baton Rouge,01 077A,U.S. House,6 - Democratic Party,D,Michael Jackson,127
East Baton Rouge,01 077B,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",8
East Baton Rouge,01 077B,U.S. House,6 - Democratic Party,D,Michael Jackson,100
East Baton Rouge,01 078A,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",16
East Baton Rouge,01 078A,U.S. House,6 - Democratic Party,D,Michael Jackson,29
East Baton Rouge,01 078B,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",12
East Baton Rouge,01 078B,U.S. House,6 - Democratic Party,D,Michael Jackson,13
East Baton Rouge,01 080A,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",74
East Baton Rouge,01 080A,U.S. House,6 - Democratic Party,D,Michael Jackson,11
East Baton Rouge,01 080B,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",47
East Baton Rouge,01 080B,U.S. House,6 - Democratic Party,D,Michael Jackson,13
East Baton Rouge,01 081A,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",24
East Baton Rouge,01 081A,U.S. House,6 - Democratic Party,D,Michael Jackson,21
East Baton Rouge,01 081B,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",12
East Baton Rouge,01 081B,U.S. House,6 - Democratic Party,D,Michael Jackson,19
East Baton Rouge,01 082A,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",22
East Baton Rouge,01 082A,U.S. House,6 - Democratic Party,D,Michael Jackson,84
East Baton Rouge,01 082B,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",38
East Baton Rouge,01 082B,U.S. House,6 - Democratic Party,D,Michael Jackson,77
East Baton Rouge,01 083A,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",29
East Baton Rouge,01 083A,U.S. House,6 - Democratic Party,D,Michael Jackson,14
East Baton Rouge,01 083B,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",31
East Baton Rouge,01 083B,U.S. House,6 - Democratic Party,D,Michael Jackson,16
East Baton Rouge,01 084A,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",8
East Baton Rouge,01 084A,U.S. House,6 - Democratic Party,D,Michael Jackson,112
East Baton Rouge,01 084B,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",3
East Baton Rouge,01 084B,U.S. House,6 - Democratic Party,D,Michael Jackson,108
East Baton Rouge,01 085A,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",6
East Baton Rouge,01 085A,U.S. House,6 - Democratic Party,D,Michael Jackson,95
East Baton Rouge,01 085B,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",6
East Baton Rouge,01 085B,U.S. House,6 - Democratic Party,D,Michael Jackson,73
East Baton Rouge,01 086A,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",13
East Baton Rouge,01 086A,U.S. House,6 - Democratic Party,D,Michael Jackson,73
East Baton Rouge,01 086B,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",14
East Baton Rouge,01 086B,U.S. House,6 - Democratic Party,D,Michael Jackson,125
East Baton Rouge,01 087A,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",25
East Baton Rouge,01 087A,U.S. House,6 - Democratic Party,D,Michael Jackson,16
East Baton Rouge,01 087B,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",46
East Baton Rouge,01 087B,U.S. House,6 - Democratic Party,D,Michael Jackson,17
East Baton Rouge,01 088A,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",18
East Baton Rouge,01 088A,U.S. House,6 - Democratic Party,D,Michael Jackson,39
East Baton Rouge,01 088B,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",9
East Baton Rouge,01 088B,U.S. House,6 - Democratic Party,D,Michael Jackson,39
East Baton Rouge,01 088C,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",19
East Baton Rouge,01 088C,U.S. House,6 - Democratic Party,D,Michael Jackson,48
East Baton Rouge,01 089,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",51
East Baton Rouge,01 089,U.S. House,6 - Democratic Party,D,Michael Jackson,6
East Baton Rouge,01 090A,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",38
East Baton Rouge,01 090A,U.S. House,6 - Democratic Party,D,Michael Jackson,12
East Baton Rouge,01 090B,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",26
East Baton Rouge,01 090B,U.S. House,6 - Democratic Party,D,Michael Jackson,7
East Baton Rouge,01 091A,U.S. House,6 - Democratic Party,D,"""Don"" Cazayoux",5
