parish,precinct,office,district,party,candidate,votes
Acadia,04 01,U.S. Senate,,R,Suzanne Haik Terrell,132
Acadia,04 02,U.S. Senate,,D,Mary Landrieu,128
Acadia,04 02,U.S. Senate,,R,Suzanne Haik Terrell,270
Acadia,04 03,U.S. Senate,,D,Mary Landrieu,23
Acadia,04 03,U.S. Senate,,R,Suzanne Haik Terrell,56
Acadia,04 04,U.S. Senate,,D,Mary Landrieu,150
Acadia,04 04,U.S. Senate,,R,Suzanne Haik Terrell,203
Acadia,04 05,U.S. Senate,,D,Mary Landrieu,160
Acadia,04 05,U.S. Senate,,R,Suzanne Haik Terrell,245
Acadia,04 06,U.S. Senate,,D,Mary Landrieu,70
Acadia,04 06,U.S. Senate,,R,Suzanne Haik Terrell,191
Acadia,05 01A,U.S. Senate,,D,Mary Landrieu,103
Acadia,05 01A,U.S. Senate,,R,Suzanne Haik Terrell,62
Acadia,05 01B,U.S. Senate,,D,Mary Landrieu,47
Acadia,05 01B,U.S. Senate,,R,Suzanne Haik Terrell,32
Acadia,05 02A,U.S. Senate,,D,Mary Landrieu,108
Acadia,05 02A,U.S. Senate,,R,Suzanne Haik Terrell,84
Acadia,05 02B,U.S. Senate,,D,Mary Landrieu,6
Acadia,05 02B,U.S. Senate,,R,Suzanne Haik Terrell,18
Acadia,05 03,U.S. Senate,,D,Mary Landrieu,39
Acadia,05 03,U.S. Senate,,R,Suzanne Haik Terrell,62
Acadia,05 04,U.S. Senate,,D,Mary Landrieu,122
Acadia,05 04,U.S. Senate,,R,Suzanne Haik Terrell,70
Acadia,05 05,U.S. Senate,,D,Mary Landrieu,75
Acadia,05 05,U.S. Senate,,R,Suzanne Haik Terrell,30
Acadia,05 06,U.S. Senate,,D,Mary Landrieu,23
Acadia,05 06,U.S. Senate,,R,Suzanne Haik Terrell,30
Acadia,06 01,U.S. Senate,,D,Mary Landrieu,214
Acadia,06 01,U.S. Senate,,R,Suzanne Haik Terrell,100
Acadia,06 02,U.S. Senate,,D,Mary Landrieu,108
Acadia,06 02,U.S. Senate,,R,Suzanne Haik Terrell,167
Acadia,06 02A,U.S. Senate,,D,Mary Landrieu,4
Acadia,06 02A,U.S. Senate,,R,Suzanne Haik Terrell,1
Acadia,06 03A,U.S. Senate,,D,Mary Landrieu,209
Acadia,06 03A,U.S. Senate,,R,Suzanne Haik Terrell,160
Acadia,06 03B,U.S. Senate,,D,Mary Landrieu,50
Acadia,06 03B,U.S. Senate,,R,Suzanne Haik Terrell,131
Acadia,06 04,U.S. Senate,,D,Mary Landrieu,105
Acadia,06 04,U.S. Senate,,R,Suzanne Haik Terrell,209
Acadia,06 05,U.S. Senate,,D,Mary Landrieu,112
Acadia,06 05,U.S. Senate,,R,Suzanne Haik Terrell,23
Acadia,06 06,U.S. Senate,,D,Mary Landrieu,195
Acadia,06 06,U.S. Senate,,R,Suzanne Haik Terrell,8
Acadia,06 07,U.S. Senate,,D,Mary Landrieu,132
Acadia,06 07,U.S. Senate,,R,Suzanne Haik Terrell,166
Acadia,06 08,U.S. Senate,,D,Mary Landrieu,166
Acadia,06 08,U.S. Senate,,R,Suzanne Haik Terrell,153
Acadia,06 09,U.S. Senate,,D,Mary Landrieu,85
Acadia,06 09,U.S. Senate,,R,Suzanne Haik Terrell,104
Acadia,06 10,U.S. Senate,,D,Mary Landrieu,49
Acadia,06 10,U.S. Senate,,R,Suzanne Haik Terrell,74
Acadia,06 11,U.S. Senate,,D,Mary Landrieu,333
Acadia,06 11,U.S. Senate,,R,Suzanne Haik Terrell,6
Acadia,06 12,U.S. Senate,,D,Mary Landrieu,216
Acadia,06 12,U.S. Senate,,R,Suzanne Haik Terrell,201
Acadia,06 13,U.S. Senate,,D,Mary Landrieu,92
Acadia,06 13,U.S. Senate,,R,Suzanne Haik Terrell,148
Acadia,06 14,U.S. Senate,,D,Mary Landrieu,87
Acadia,06 14,U.S. Senate,,R,Suzanne Haik Terrell,229
Acadia,06 15,U.S. Senate,,D,Mary Landrieu,48
Acadia,06 15,U.S. Senate,,R,Suzanne Haik Terrell,67
Acadia,06 16,U.S. Senate,,D,Mary Landrieu,56
Acadia,06 16,U.S. Senate,,R,Suzanne Haik Terrell,113
Acadia,07 01,U.S. Senate,,D,Mary Landrieu,23
Acadia,07 01,U.S. Senate,,R,Suzanne Haik Terrell,89
Acadia,07 02,U.S. Senate,,D,Mary Landrieu,82
Acadia,07 02,U.S. Senate,,R,Suzanne Haik Terrell,137
Acadia,07 03,U.S. Senate,,D,Mary Landrieu,80
Acadia,07 03,U.S. Senate,,R,Suzanne Haik Terrell,296
Acadia,07 04,U.S. Senate,,D,Mary Landrieu,55
Acadia,07 04,U.S. Senate,,R,Suzanne Haik Terrell,163
Acadia,Early Voting,U.S. Senate,,D,Mary Landrieu,414
Acadia,Early Voting,U.S. Senate,,R,Suzanne Haik Terrell,659
Allen,01 01,U.S. Senate,,D,Mary Landrieu,118
Allen,01 01,U.S. Senate,,R,Suzanne Haik Terrell,78
Allen,01 02,U.S. Senate,,D,Mary Landrieu,54
Allen,01 02,U.S. Senate,,R,Suzanne Haik Terrell,36
Allen,01 03,U.S. Senate,,D,Mary Landrieu,66
Allen,01 03,U.S. Senate,,R,Suzanne Haik Terrell,52
Allen,01 04,U.S. Senate,,D,Mary Landrieu,161
Allen,01 04,U.S. Senate,,R,Suzanne Haik Terrell,8
Allen,01 05,U.S. Senate,,D,Mary Landrieu,57
Allen,01 05,U.S. Senate,,R,Suzanne Haik Terrell,19
Allen,01 06,U.S. Senate,,D,Mary Landrieu,51
Allen,01 06,U.S. Senate,,R,Suzanne Haik Terrell,48
Allen,01 07,U.S. Senate,,D,Mary Landrieu,50
Allen,01 07,U.S. Senate,,R,Suzanne Haik Terrell,31
Allen,02 01,U.S. Senate,,D,Mary Landrieu,110
Allen,02 01,U.S. Senate,,R,Suzanne Haik Terrell,62
Allen,02 02,U.S. Senate,,D,Mary Landrieu,148
Allen,02 02,U.S. Senate,,R,Suzanne Haik Terrell,143
Allen,02 03,U.S. Senate,,D,Mary Landrieu,67
Allen,02 03,U.S. Senate,,R,Suzanne Haik Terrell,87
Allen,02 04-C,U.S. Senate,,D,Mary Landrieu,125
Allen,02 04-C,U.S. Senate,,R,Suzanne Haik Terrell,125
Allen,02 04-O,U.S. Senate,,D,Mary Landrieu,151
Allen,02 04-O,U.S. Senate,,R,Suzanne Haik Terrell,79
Allen,02 05,U.S. Senate,,D,Mary Landrieu,91
Allen,02 05,U.S. Senate,,R,Suzanne Haik Terrell,2
Allen,02 06,U.S. Senate,,D,Mary Landrieu,65
Allen,02 06,U.S. Senate,,R,Suzanne Haik Terrell,63
Allen,02 06A,U.S. Senate,,D,Mary Landrieu,27
Allen,02 06A,U.S. Senate,,R,Suzanne Haik Terrell,14
Allen,03 01,U.S. Senate,,D,Mary Landrieu,55
Allen,03 01,U.S. Senate,,R,Suzanne Haik Terrell,94
Allen,03 02,U.S. Senate,,D,Mary Landrieu,147
Allen,03 02,U.S. Senate,,R,Suzanne Haik Terrell,169
Allen,04 01,U.S. Senate,,D,Mary Landrieu,36
Allen,04 01,U.S. Senate,,R,Suzanne Haik Terrell,61
Allen,04 02,U.S. Senate,,D,Mary Landrieu,70
Allen,04 02,U.S. Senate,,R,Suzanne Haik Terrell,83
Allen,04 03,U.S. Senate,,D,Mary Landrieu,146
Allen,04 03,U.S. Senate,,R,Suzanne Haik Terrell,55
Allen,05 01,U.S. Senate,,D,Mary Landrieu,67
Allen,05 01,U.S. Senate,,R,Suzanne Haik Terrell,43
Allen,05 02,U.S. Senate,,D,Mary Landrieu,67
Allen,05 02,U.S. Senate,,R,Suzanne Haik Terrell,98
Allen,05 03,U.S. Senate,,D,Mary Landrieu,144
Allen,05 03,U.S. Senate,,R,Suzanne Haik Terrell,79
Allen,05 04-C,U.S. Senate,,D,Mary Landrieu,108
Allen,05 04-C,U.S. Senate,,R,Suzanne Haik Terrell,115
Allen,05 04-O,U.S. Senate,,D,Mary Landrieu,121
Allen,05 04-O,U.S. Senate,,R,Suzanne Haik Terrell,105
Allen,05 05,U.S. Senate,,D,Mary Landrieu,45
Allen,05 05,U.S. Senate,,R,Suzanne Haik Terrell,51
Allen,05 07,U.S. Senate,,D,Mary Landrieu,186
Allen,05 07,U.S. Senate,,R,Suzanne Haik Terrell,2
Allen,05 08,U.S. Senate,,D,Mary Landrieu,104
Allen,05 08,U.S. Senate,,R,Suzanne Haik Terrell,23
Allen,05 08A,U.S. Senate,,D,Mary Landrieu,20
Allen,05 08A,U.S. Senate,,R,Suzanne Haik Terrell,14
Allen,05 09,U.S. Senate,,D,Mary Landrieu,145
Allen,05 09,U.S. Senate,,R,Suzanne Haik Terrell,78
Allen,05 10,U.S. Senate,,D,Mary Landrieu,147
Allen,05 10,U.S. Senate,,R,Suzanne Haik Terrell,141
Allen,05 11,U.S. Senate,,D,Mary Landrieu,53
Allen,05 11,U.S. Senate,,R,Suzanne Haik Terrell,30
Allen,05 12,U.S. Senate,,D,Mary Landrieu,37
Allen,05 12,U.S. Senate,,R,Suzanne Haik Terrell,5
Allen,05 13,U.S. Senate,,D,Mary Landrieu,0
Allen,05 13,U.S. Senate,,R,Suzanne Haik Terrell,0
Allen,Early Voting,U.S. Senate,,D,Mary Landrieu,72
Allen,Early Voting,U.S. Senate,,R,Suzanne Haik Terrell,108
Ascension,00 01,U.S. Senate,,D,Mary Landrieu,152
Ascension,00 01,U.S. Senate,,R,Suzanne Haik Terrell,540
Ascension,00 02,U.S. Senate,,D,Mary Landrieu,188
Ascension,00 02,U.S. Senate,,R,Suzanne Haik Terrell,428
Ascension,00 03,U.S. Senate,,D,Mary Landrieu,142
Ascension,00 03,U.S. Senate,,R,Suzanne Haik Terrell,229
Ascension,00 04,U.S. Senate,,D,Mary Landrieu,175
Ascension,00 04,U.S. Senate,,R,Suzanne Haik Terrell,248
Ascension,00 05,U.S. Senate,,D,Mary Landrieu,257
Ascension,00 05,U.S. Senate,,R,Suzanne Haik Terrell,361
Ascension,00 06,U.S. Senate,,D,Mary Landrieu,188
Ascension,00 06,U.S. Senate,,R,Suzanne Haik Terrell,263
Ascension,00 07,U.S. Senate,,D,Mary Landrieu,107
Ascension,00 07,U.S. Senate,,R,Suzanne Haik Terrell,212
Ascension,00 08,U.S. Senate,,D,Mary Landrieu,146
Ascension,00 08,U.S. Senate,,R,Suzanne Haik Terrell,385
Ascension,00 09,U.S. Senate,,D,Mary Landrieu,178
Ascension,00 09,U.S. Senate,,R,Suzanne Haik Terrell,209
Ascension,00 10,U.S. Senate,,D,Mary Landrieu,164
Ascension,00 10,U.S. Senate,,R,Suzanne Haik Terrell,393
Ascension,00 11,U.S. Senate,,D,Mary Landrieu,128
Ascension,00 11,U.S. Senate,,R,Suzanne Haik Terrell,219
Ascension,00 12,U.S. Senate,,D,Mary Landrieu,200
Ascension,00 12,U.S. Senate,,R,Suzanne Haik Terrell,358
Ascension,00 13,U.S. Senate,,D,Mary Landrieu,108
Ascension,00 13,U.S. Senate,,R,Suzanne Haik Terrell,204
Ascension,00 14,U.S. Senate,,D,Mary Landrieu,136
Ascension,00 14,U.S. Senate,,R,Suzanne Haik Terrell,218
Ascension,00 15,U.S. Senate,,D,Mary Landrieu,201
Ascension,00 15,U.S. Senate,,R,Suzanne Haik Terrell,225
Ascension,00 16,U.S. Senate,,D,Mary Landrieu,239
Ascension,00 16,U.S. Senate,,R,Suzanne Haik Terrell,621
Ascension,00 17,U.S. Senate,,D,Mary Landrieu,144
Ascension,00 17,U.S. Senate,,R,Suzanne Haik Terrell,218
Ascension,00 18,U.S. Senate,,D,Mary Landrieu,129
Ascension,00 18,U.S. Senate,,R,Suzanne Haik Terrell,306
Ascension,00 19,U.S. Senate,,D,Mary Landrieu,391
Ascension,00 19,U.S. Senate,,R,Suzanne Haik Terrell,439
Ascension,00 20,U.S. Senate,,D,Mary Landrieu,132
Ascension,00 20,U.S. Senate,,R,Suzanne Haik Terrell,160
Ascension,00 21,U.S. Senate,,D,Mary Landrieu,142
Ascension,00 21,U.S. Senate,,R,Suzanne Haik Terrell,151
Ascension,00 22,U.S. Senate,,D,Mary Landrieu,127
Ascension,00 22,U.S. Senate,,R,Suzanne Haik Terrell,101
Ascension,00 23,U.S. Senate,,D,Mary Landrieu,105
Ascension,00 23,U.S. Senate,,R,Suzanne Haik Terrell,91
Ascension,00 24,U.S. Senate,,D,Mary Landrieu,119
Ascension,00 24,U.S. Senate,,R,Suzanne Haik Terrell,128
Ascension,00 25,U.S. Senate,,D,Mary Landrieu,203
Ascension,00 25,U.S. Senate,,R,Suzanne Haik Terrell,212
Ascension,00 26,U.S. Senate,,D,Mary Landrieu,432
Ascension,00 26,U.S. Senate,,R,Suzanne Haik Terrell,313
Ascension,00 27,U.S. Senate,,D,Mary Landrieu,266
Ascension,00 27,U.S. Senate,,R,Suzanne Haik Terrell,340
Ascension,00 28,U.S. Senate,,D,Mary Landrieu,67
Ascension,00 28,U.S. Senate,,R,Suzanne Haik Terrell,30
Ascension,00 29,U.S. Senate,,D,Mary Landrieu,114
Ascension,00 29,U.S. Senate,,R,Suzanne Haik Terrell,69
Ascension,00 30,U.S. Senate,,D,Mary Landrieu,151
Ascension,00 30,U.S. Senate,,R,Suzanne Haik Terrell,124
Ascension,00 31,U.S. Senate,,D,Mary Landrieu,187
Ascension,00 31,U.S. Senate,,R,Suzanne Haik Terrell,176
Ascension,00 32,U.S. Senate,,D,Mary Landrieu,317
Ascension,00 32,U.S. Senate,,R,Suzanne Haik Terrell,414
Ascension,00 33,U.S. Senate,,D,Mary Landrieu,240
Ascension,00 33,U.S. Senate,,R,Suzanne Haik Terrell,384
Ascension,00 34,U.S. Senate,,D,Mary Landrieu,278
Ascension,00 34,U.S. Senate,,R,Suzanne Haik Terrell,87
Ascension,00 35,U.S. Senate,,D,Mary Landrieu,162
Ascension,00 35,U.S. Senate,,R,Suzanne Haik Terrell,195
Ascension,00 36,U.S. Senate,,D,Mary Landrieu,312
Ascension,00 36,U.S. Senate,,R,Suzanne Haik Terrell,85
Ascension,00 37,U.S. Senate,,D,Mary Landrieu,478
Ascension,00 37,U.S. Senate,,R,Suzanne Haik Terrell,71
Ascension,00 38,U.S. Senate,,D,Mary Landrieu,7
Ascension,00 38,U.S. Senate,,R,Suzanne Haik Terrell,3
Ascension,00 39,U.S. Senate,,D,Mary Landrieu,148
Ascension,00 39,U.S. Senate,,R,Suzanne Haik Terrell,29
Ascension,00 40,U.S. Senate,,D,Mary Landrieu,184
Ascension,00 40,U.S. Senate,,R,Suzanne Haik Terrell,245
Ascension,00 41,U.S. Senate,,D,Mary Landrieu,202
Ascension,00 41,U.S. Senate,,R,Suzanne Haik Terrell,156
Ascension,00 44,U.S. Senate,,D,Mary Landrieu,208
Ascension,00 44,U.S. Senate,,R,Suzanne Haik Terrell,21
Ascension,00 45,U.S. Senate,,D,Mary Landrieu,164
Ascension,00 45,U.S. Senate,,R,Suzanne Haik Terrell,25
Ascension,00 46,U.S. Senate,,D,Mary Landrieu,122
Ascension,00 46,U.S. Senate,,R,Suzanne Haik Terrell,21
Ascension,00 47,U.S. Senate,,D,Mary Landrieu,440
Ascension,00 47,U.S. Senate,,R,Suzanne Haik Terrell,27
Ascension,00 48,U.S. Senate,,D,Mary Landrieu,60
Ascension,00 48,U.S. Senate,,R,Suzanne Haik Terrell,45
Ascension,00 49,U.S. Senate,,D,Mary Landrieu,154
Ascension,00 49,U.S. Senate,,R,Suzanne Haik Terrell,106
Ascension,00 50,U.S. Senate,,D,Mary Landrieu,249
Ascension,00 50,U.S. Senate,,R,Suzanne Haik Terrell,85
Ascension,00 51,U.S. Senate,,D,Mary Landrieu,374
Ascension,00 51,U.S. Senate,,R,Suzanne Haik Terrell,27
Ascension,00 52,U.S. Senate,,D,Mary Landrieu,117
Ascension,00 52,U.S. Senate,,R,Suzanne Haik Terrell,156
Ascension,00 53,U.S. Senate,,D,Mary Landrieu,222
Ascension,00 53,U.S. Senate,,R,Suzanne Haik Terrell,101
Ascension,00 54,U.S. Senate,,D,Mary Landrieu,299
Ascension,00 54,U.S. Senate,,R,Suzanne Haik Terrell,157
Ascension,00 55,U.S. Senate,,D,Mary Landrieu,265
Ascension,00 55,U.S. Senate,,R,Suzanne Haik Terrell,31
Ascension,00 57,U.S. Senate,,D,Mary Landrieu,150
Ascension,00 57,U.S. Senate,,R,Suzanne Haik Terrell,37
Ascension,00 58,U.S. Senate,,D,Mary Landrieu,82
Ascension,00 58,U.S. Senate,,R,Suzanne Haik Terrell,57
Ascension,00 59,U.S. Senate,,D,Mary Landrieu,58
Ascension,00 59,U.S. Senate,,R,Suzanne Haik Terrell,39
Ascension,00 61,U.S. Senate,,D,Mary Landrieu,18
Ascension,00 61,U.S. Senate,,R,Suzanne Haik Terrell,2
Ascension,00 62,U.S. Senate,,D,Mary Landrieu,103
Ascension,00 62,U.S. Senate,,R,Suzanne Haik Terrell,44
Ascension,00 63,U.S. Senate,,D,Mary Landrieu,22
Ascension,00 63,U.S. Senate,,R,Suzanne Haik Terrell,49
Ascension,Early Voting,U.S. Senate,,D,Mary Landrieu,474
Ascension,Early Voting,U.S. Senate,,R,Suzanne Haik Terrell,666
Assumption,01 1,U.S. Senate,,D,Mary Landrieu,294
Assumption,01 1,U.S. Senate,,R,Suzanne Haik Terrell,51
Assumption,01 2,U.S. Senate,,D,Mary Landrieu,395
Assumption,01 2,U.S. Senate,,R,Suzanne Haik Terrell,172
Assumption,02 1,U.S. Senate,,D,Mary Landrieu,69
Assumption,02 1,U.S. Senate,,R,Suzanne Haik Terrell,149
Assumption,02 2,U.S. Senate,,D,Mary Landrieu,172
Assumption,02 2,U.S. Senate,,R,Suzanne Haik Terrell,77
Assumption,02 3,U.S. Senate,,D,Mary Landrieu,206
Assumption,02 3,U.S. Senate,,R,Suzanne Haik Terrell,104
Assumption,03 1,U.S. Senate,,D,Mary Landrieu,167
Assumption,03 1,U.S. Senate,,R,Suzanne Haik Terrell,112
Assumption,03 2,U.S. Senate,,D,Mary Landrieu,126
Assumption,03 2,U.S. Senate,,R,Suzanne Haik Terrell,188
Assumption,04 1,U.S. Senate,,D,Mary Landrieu,169
Assumption,04 1,U.S. Senate,,R,Suzanne Haik Terrell,83
Assumption,04 2,U.S. Senate,,D,Mary Landrieu,380
Assumption,04 2,U.S. Senate,,R,Suzanne Haik Terrell,66
Assumption,05 1,U.S. Senate,,D,Mary Landrieu,263
Assumption,05 1,U.S. Senate,,R,Suzanne Haik Terrell,53
Assumption,05 2,U.S. Senate,,D,Mary Landrieu,269
Assumption,05 2,U.S. Senate,,R,Suzanne Haik Terrell,205
Assumption,05 3,U.S. Senate,,D,Mary Landrieu,77
Assumption,05 3,U.S. Senate,,R,Suzanne Haik Terrell,74
Assumption,05 4,U.S. Senate,,D,Mary Landrieu,26
Assumption,05 4,U.S. Senate,,R,Suzanne Haik Terrell,18
Assumption,06 1,U.S. Senate,,D,Mary Landrieu,159
Assumption,06 1,U.S. Senate,,R,Suzanne Haik Terrell,71
Assumption,06 1A,U.S. Senate,,D,Mary Landrieu,191
Assumption,06 1A,U.S. Senate,,R,Suzanne Haik Terrell,53
Assumption,06 2,U.S. Senate,,D,Mary Landrieu,350
Assumption,06 2,U.S. Senate,,R,Suzanne Haik Terrell,39
Assumption,07 1,U.S. Senate,,D,Mary Landrieu,212
Assumption,07 1,U.S. Senate,,R,Suzanne Haik Terrell,60
Assumption,07 1A,U.S. Senate,,D,Mary Landrieu,179
Assumption,07 1A,U.S. Senate,,R,Suzanne Haik Terrell,88
Assumption,07 2,U.S. Senate,,D,Mary Landrieu,72
Assumption,07 2,U.S. Senate,,R,Suzanne Haik Terrell,81
Assumption,08 1,U.S. Senate,,D,Mary Landrieu,277
Assumption,08 1,U.S. Senate,,R,Suzanne Haik Terrell,176
Assumption,08 1A,U.S. Senate,,D,Mary Landrieu,211
Assumption,08 1A,U.S. Senate,,R,Suzanne Haik Terrell,110
Assumption,08 2,U.S. Senate,,D,Mary Landrieu,43
Assumption,08 2,U.S. Senate,,R,Suzanne Haik Terrell,15
Assumption,09 1,U.S. Senate,,D,Mary Landrieu,570
Assumption,09 1,U.S. Senate,,R,Suzanne Haik Terrell,268
Assumption,Early Voting,U.S. Senate,,D,Mary Landrieu,89
Assumption,Early Voting,U.S. Senate,,R,Suzanne Haik Terrell,101
Avoyelles,01 01,U.S. Senate,,D,Mary Landrieu,138
Avoyelles,01 01,U.S. Senate,,R,Suzanne Haik Terrell,183
Avoyelles,01 02,U.S. Senate,,D,Mary Landrieu,144
Avoyelles,01 02,U.S. Senate,,R,Suzanne Haik Terrell,175
Avoyelles,02 01,U.S. Senate,,D,Mary Landrieu,206
Avoyelles,02 01,U.S. Senate,,R,Suzanne Haik Terrell,128
Avoyelles,02 01A,U.S. Senate,,D,Mary Landrieu,38
Avoyelles,02 01A,U.S. Senate,,R,Suzanne Haik Terrell,36
Avoyelles,02 02,U.S. Senate,,D,Mary Landrieu,253
Avoyelles,02 02,U.S. Senate,,R,Suzanne Haik Terrell,105
Avoyelles,02 02A,U.S. Senate,,D,Mary Landrieu,17
Avoyelles,02 02A,U.S. Senate,,R,Suzanne Haik Terrell,20
Avoyelles,02 03,U.S. Senate,,D,Mary Landrieu,123
Avoyelles,02 03,U.S. Senate,,R,Suzanne Haik Terrell,100
Avoyelles,02 04,U.S. Senate,,D,Mary Landrieu,301
Avoyelles,02 04,U.S. Senate,,R,Suzanne Haik Terrell,232
Avoyelles,02 04A,U.S. Senate,,D,Mary Landrieu,128
Avoyelles,02 04A,U.S. Senate,,R,Suzanne Haik Terrell,139
Avoyelles,02 05,U.S. Senate,,D,Mary Landrieu,124
Avoyelles,02 05,U.S. Senate,,R,Suzanne Haik Terrell,118
Avoyelles,02 05A,U.S. Senate,,D,Mary Landrieu,23
Avoyelles,02 05A,U.S. Senate,,R,Suzanne Haik Terrell,33
Avoyelles,02 06B,U.S. Senate,,D,Mary Landrieu,153
Avoyelles,02 06B,U.S. Senate,,R,Suzanne Haik Terrell,66
Avoyelles,02 07,U.S. Senate,,D,Mary Landrieu,206
Avoyelles,02 07,U.S. Senate,,R,Suzanne Haik Terrell,29
Avoyelles,02 08,U.S. Senate,,D,Mary Landrieu,249
Avoyelles,02 08,U.S. Senate,,R,Suzanne Haik Terrell,44
Avoyelles,03 01,U.S. Senate,,D,Mary Landrieu,157
Avoyelles,03 01,U.S. Senate,,R,Suzanne Haik Terrell,49
Avoyelles,03 01B,U.S. Senate,,D,Mary Landrieu,22
Avoyelles,03 01B,U.S. Senate,,R,Suzanne Haik Terrell,1
Avoyelles,03 02,U.S. Senate,,D,Mary Landrieu,254
Avoyelles,03 02,U.S. Senate,,R,Suzanne Haik Terrell,150
Avoyelles,03 02B,U.S. Senate,,D,Mary Landrieu,45
Avoyelles,03 02B,U.S. Senate,,R,Suzanne Haik Terrell,26
Avoyelles,03 03,U.S. Senate,,D,Mary Landrieu,187
Avoyelles,03 03,U.S. Senate,,R,Suzanne Haik Terrell,71
Avoyelles,04 01,U.S. Senate,,D,Mary Landrieu,89
Avoyelles,04 01,U.S. Senate,,R,Suzanne Haik Terrell,143
Avoyelles,04 02,U.S. Senate,,D,Mary Landrieu,174
Avoyelles,04 02,U.S. Senate,,R,Suzanne Haik Terrell,226
Avoyelles,04 03,U.S. Senate,,D,Mary Landrieu,166
Avoyelles,04 03,U.S. Senate,,R,Suzanne Haik Terrell,128
Avoyelles,04 04,U.S. Senate,,D,Mary Landrieu,55
Avoyelles,04 04,U.S. Senate,,R,Suzanne Haik Terrell,79
Avoyelles,05 01,U.S. Senate,,D,Mary Landrieu,122
Avoyelles,05 01,U.S. Senate,,R,Suzanne Haik Terrell,152
Avoyelles,05 02,U.S. Senate,,D,Mary Landrieu,77
