parish,precinct,office,district,party,candidate,votes
East Baton Rouge,01 092A,State House,63,D,"Robert J. Williams, Jr.",12
East Baton Rouge,01 092B,State House,63,D,"Ulysses ""Bones"" Addison, Jr.",21
East Baton Rouge,01 092B,State House,63,D,Avon R. Honey,59
East Baton Rouge,01 092B,State House,63,R,"Arnold ""Pop"" Johnson",2
East Baton Rouge,01 092B,State House,63,D,"Robert J. Williams, Jr.",9
East Baton Rouge,01 094,State House,63,D,"Ulysses ""Bones"" Addison, Jr.",37
East Baton Rouge,01 094,State House,63,D,Avon R. Honey,155
East Baton Rouge,01 094,State House,63,R,"Arnold ""Pop"" Johnson",3
East Baton Rouge,01 094,State House,63,D,"Robert J. Williams, Jr.",10
East Baton Rouge,01 095A,State House,63,D,"Ulysses ""Bones"" Addison, Jr.",28
East Baton Rouge,01 095A,State House,63,D,Avon R. Honey,151
East Baton Rouge,01 095A,State House,63,R,"Arnold ""Pop"" Johnson",0
East Baton Rouge,01 095A,State House,63,D,"Robert J. Williams, Jr.",12
East Baton Rouge,01 095B,State House,63,D,"Ulysses ""Bones"" Addison, Jr.",43
East Baton Rouge,01 095B,State House,63,D,Avon R. Honey,123
East Baton Rouge,01 095B,State House,63,R,"Arnold ""Pop"" Johnson",2
East Baton Rouge,01 095B,State House,63,D,"Robert J. Williams, Jr.",41
East Baton Rouge,01 100A,State House,63,D,"Ulysses ""Bones"" Addison, Jr.",2
East Baton Rouge,01 100A,State House,63,D,Avon R. Honey,8
East Baton Rouge,01 100A,State House,63,R,"Arnold ""Pop"" Johnson",0
East Baton Rouge,01 100A,State House,63,D,"Robert J. Williams, Jr.",2
East Baton Rouge,01 100B,State House,63,D,"Ulysses ""Bones"" Addison, Jr.",4
East Baton Rouge,01 100B,State House,63,D,Avon R. Honey,15
East Baton Rouge,01 100B,State House,63,R,"Arnold ""Pop"" Johnson",0
East Baton Rouge,01 100B,State House,63,D,"Robert J. Williams, Jr.",1
East Baton Rouge,01 101A,State House,63,D,"Ulysses ""Bones"" Addison, Jr.",42
East Baton Rouge,01 101A,State House,63,D,Avon R. Honey,105
East Baton Rouge,01 101A,State House,63,R,"Arnold ""Pop"" Johnson",2
East Baton Rouge,01 101A,State House,63,D,"Robert J. Williams, Jr.",14
East Baton Rouge,01 101B,State House,63,D,"Ulysses ""Bones"" Addison, Jr.",25
East Baton Rouge,01 101B,State House,63,D,Avon R. Honey,127
East Baton Rouge,01 101B,State House,63,R,"Arnold ""Pop"" Johnson",3
East Baton Rouge,01 101B,State House,63,D,"Robert J. Williams, Jr.",8
East Baton Rouge,02 005A,State House,63,D,"Ulysses ""Bones"" Addison, Jr.",2
East Baton Rouge,02 005A,State House,63,D,Avon R. Honey,13
East Baton Rouge,02 005A,State House,63,R,"Arnold ""Pop"" Johnson",1
East Baton Rouge,02 005A,State House,63,D,"Robert J. Williams, Jr.",25
East Baton Rouge,02 005B,State House,63,D,"Ulysses ""Bones"" Addison, Jr.",8
East Baton Rouge,02 005B,State House,63,D,Avon R. Honey,10
East Baton Rouge,02 005B,State House,63,R,"Arnold ""Pop"" Johnson",2
East Baton Rouge,02 005B,State House,63,D,"Robert J. Williams, Jr.",12
East Baton Rouge,02 009A,State House,63,D,"Ulysses ""Bones"" Addison, Jr.",14
East Baton Rouge,02 009A,State House,63,D,Avon R. Honey,87
East Baton Rouge,02 009A,State House,63,R,"Arnold ""Pop"" Johnson",1
East Baton Rouge,02 009A,State House,63,D,"Robert J. Williams, Jr.",29
East Baton Rouge,02 009B,State House,63,D,"Ulysses ""Bones"" Addison, Jr.",18
East Baton Rouge,02 009B,State House,63,D,Avon R. Honey,89
East Baton Rouge,02 009B,State House,63,R,"Arnold ""Pop"" Johnson",1
East Baton Rouge,02 009B,State House,63,D,"Robert J. Williams, Jr.",38
East Baton Rouge,02 011A,State House,63,D,"Ulysses ""Bones"" Addison, Jr.",1
East Baton Rouge,02 011A,State House,63,D,Avon R. Honey,14
East Baton Rouge,02 011A,State House,63,R,"Arnold ""Pop"" Johnson",1
East Baton Rouge,02 011A,State House,63,D,"Robert J. Williams, Jr.",5
East Baton Rouge,02 011B,State House,63,D,"Ulysses ""Bones"" Addison, Jr.",1
East Baton Rouge,02 011B,State House,63,D,Avon R. Honey,12
East Baton Rouge,02 011B,State House,63,R,"Arnold ""Pop"" Johnson",0
East Baton Rouge,02 011B,State House,63,D,"Robert J. Williams, Jr.",3
East Baton Rouge,02 011C,State House,63,D,"Ulysses ""Bones"" Addison, Jr.",2
East Baton Rouge,02 011C,State House,63,D,Avon R. Honey,14
East Baton Rouge,02 011C,State House,63,R,"Arnold ""Pop"" Johnson",0
East Baton Rouge,02 011C,State House,63,D,"Robert J. Williams, Jr.",7
East Baton Rouge,02 013A,State House,63,D,"Ulysses ""Bones"" Addison, Jr.",8
East Baton Rouge,02 013A,State House,63,D,Avon R. Honey,41
East Baton Rouge,02 013A,State House,63,R,"Arnold ""Pop"" Johnson",10
East Baton Rouge,02 013A,State House,63,D,"Robert J. Williams, Jr.",36
East Baton Rouge,02 013B,State House,63,D,"Ulysses ""Bones"" Addison, Jr.",7
East Baton Rouge,02 013B,State House,63,D,Avon R. Honey,49
East Baton Rouge,02 013B,State House,63,R,"Arnold ""Pop"" Johnson",14
East Baton Rouge,02 013B,State House,63,D,"Robert J. Williams, Jr.",23
East Baton Rouge,02 014A,State House,63,D,"Ulysses ""Bones"" Addison, Jr.",4
East Baton Rouge,02 014A,State House,63,D,Avon R. Honey,16
East Baton Rouge,02 014A,State House,63,R,"Arnold ""Pop"" Johnson",1
East Baton Rouge,02 014A,State House,63,D,"Robert J. Williams, Jr.",25
East Baton Rouge,02 014B,State House,63,D,"Ulysses ""Bones"" Addison, Jr.",8
East Baton Rouge,02 014B,State House,63,D,Avon R. Honey,11
East Baton Rouge,02 014B,State House,63,R,"Arnold ""Pop"" Johnson",3
East Baton Rouge,02 014B,State House,63,D,"Robert J. Williams, Jr.",30
East Baton Rouge,02 014C,State House,63,D,"Ulysses ""Bones"" Addison, Jr.",3
East Baton Rouge,02 014C,State House,63,D,Avon R. Honey,19
East Baton Rouge,02 014C,State House,63,R,"Arnold ""Pop"" Johnson",2
East Baton Rouge,02 014C,State House,63,D,"Robert J. Williams, Jr.",27
East Baton Rouge,02 015,State House,63,D,"Ulysses ""Bones"" Addison, Jr.",0
East Baton Rouge,02 015,State House,63,D,Avon R. Honey,0
East Baton Rouge,02 015,State House,63,R,"Arnold ""Pop"" Johnson",0
East Baton Rouge,02 015,State House,63,D,"Robert J. Williams, Jr.",0
East Baton Rouge,02 016A,State House,63,D,"Ulysses ""Bones"" Addison, Jr.",11
East Baton Rouge,02 016A,State House,63,D,Avon R. Honey,66
East Baton Rouge,02 016A,State House,63,R,"Arnold ""Pop"" Johnson",0
East Baton Rouge,02 016A,State House,63,D,"Robert J. Williams, Jr.",16
East Baton Rouge,02 016B,State House,63,D,"Ulysses ""Bones"" Addison, Jr.",6
East Baton Rouge,02 016B,State House,63,D,Avon R. Honey,47
East Baton Rouge,02 016B,State House,63,R,"Arnold ""Pop"" Johnson",0
East Baton Rouge,02 016B,State House,63,D,"Robert J. Williams, Jr.",11
East Baton Rouge,02 018A,State House,63,D,"Ulysses ""Bones"" Addison, Jr.",1
East Baton Rouge,02 018A,State House,63,D,Avon R. Honey,8
East Baton Rouge,02 018A,State House,63,R,"Arnold ""Pop"" Johnson",0
East Baton Rouge,02 018A,State House,63,D,"Robert J. Williams, Jr.",14
East Baton Rouge,02 018B,State House,63,D,"Ulysses ""Bones"" Addison, Jr.",5
East Baton Rouge,02 018B,State House,63,D,Avon R. Honey,24
East Baton Rouge,02 018B,State House,63,R,"Arnold ""Pop"" Johnson",0
East Baton Rouge,02 018B,State House,63,D,"Robert J. Williams, Jr.",7
East Baton Rouge,02 021A,State House,63,D,"Ulysses ""Bones"" Addison, Jr.",4
East Baton Rouge,02 021A,State House,63,D,Avon R. Honey,17
East Baton Rouge,02 021A,State House,63,R,"Arnold ""Pop"" Johnson",8
East Baton Rouge,02 021A,State House,63,D,"Robert J. Williams, Jr.",22
East Baton Rouge,02 021B,State House,63,D,"Ulysses ""Bones"" Addison, Jr.",1
East Baton Rouge,02 021B,State House,63,D,Avon R. Honey,35
East Baton Rouge,02 021B,State House,63,R,"Arnold ""Pop"" Johnson",6
East Baton Rouge,02 021B,State House,63,D,"Robert J. Williams, Jr.",39
East Baton Rouge,02 022A,State House,63,D,"Ulysses ""Bones"" Addison, Jr.",7
East Baton Rouge,02 022A,State House,63,D,Avon R. Honey,66
East Baton Rouge,02 022A,State House,63,R,"Arnold ""Pop"" Johnson",2
East Baton Rouge,02 022A,State House,63,D,"Robert J. Williams, Jr.",14
East Baton Rouge,02 022B,State House,63,D,"Ulysses ""Bones"" Addison, Jr.",10
East Baton Rouge,02 022B,State House,63,D,Avon R. Honey,57
East Baton Rouge,02 022B,State House,63,R,"Arnold ""Pop"" Johnson",0
East Baton Rouge,02 022B,State House,63,D,"Robert J. Williams, Jr.",16
East Baton Rouge,02 024,State House,63,D,"Ulysses ""Bones"" Addison, Jr.",27
East Baton Rouge,02 024,State House,63,D,Avon R. Honey,117
East Baton Rouge,02 024,State House,63,R,"Arnold ""Pop"" Johnson",8
East Baton Rouge,02 024,State House,63,D,"Robert J. Williams, Jr.",23
East Baton Rouge,02 025A,State House,63,D,"Ulysses ""Bones"" Addison, Jr.",0
East Baton Rouge,02 025A,State House,63,D,Avon R. Honey,7
East Baton Rouge,02 025A,State House,63,R,"Arnold ""Pop"" Johnson",0
East Baton Rouge,02 025A,State House,63,D,"Robert J. Williams, Jr.",2
East Baton Rouge,02 025B,State House,63,D,"Ulysses ""Bones"" Addison, Jr.",1
East Baton Rouge,02 025B,State House,63,D,Avon R. Honey,4
East Baton Rouge,02 025B,State House,63,R,"Arnold ""Pop"" Johnson",5
East Baton Rouge,02 025B,State House,63,D,"Robert J. Williams, Jr.",3
East Baton Rouge,02 026,State House,63,D,"Ulysses ""Bones"" Addison, Jr.",7
East Baton Rouge,02 026,State House,63,D,Avon R. Honey,7
East Baton Rouge,02 026,State House,63,R,"Arnold ""Pop"" Johnson",3
East Baton Rouge,02 026,State House,63,D,"Robert J. Williams, Jr.",105
East Baton Rouge,02 027,State House,63,D,"Ulysses ""Bones"" Addison, Jr.",31
East Baton Rouge,02 027,State House,63,D,Avon R. Honey,185
East Baton Rouge,02 027,State House,63,R,"Arnold ""Pop"" Johnson",5
East Baton Rouge,02 027,State House,63,D,"Robert J. Williams, Jr.",60
East Baton Rouge,02 028,State House,63,D,"Ulysses ""Bones"" Addison, Jr.",6
East Baton Rouge,02 028,State House,63,D,Avon R. Honey,54
East Baton Rouge,02 028,State House,63,R,"Arnold ""Pop"" Johnson",5
East Baton Rouge,02 028,State House,63,D,"Robert J. Williams, Jr.",78
East Baton Rouge,Early Voting,State House,63,D,"Ulysses ""Bones"" Addison, Jr.",2
East Baton Rouge,Early Voting,State House,63,D,Avon R. Honey,12
East Baton Rouge,Early Voting,State House,63,R,"Arnold ""Pop"" Johnson",2
East Baton Rouge,Early Voting,State House,63,D,"Robert J. Williams, Jr.",6
