county,office,district,party,candidate,votes
Total Votes,President,,DEM,Hillary Clinton,780154
Acadia,President,,DEM,Hillary Clinton,5638
Allen,President,,DEM,Hillary Clinton,2106
Ascension,President,,DEM,Hillary Clinton,16476
Assumption,President,,DEM,Hillary Clinton,3931
Avoyelles,President,,DEM,Hillary Clinton,5035
Beauregard,President,,DEM,Hillary Clinton,2393
Bienville,President,,DEM,Hillary Clinton,3129
Bossier,President,,DEM,Hillary Clinton,12641
Caddo,President,,DEM,Hillary Clinton,53483
Calcasieu,President,,DEM,Hillary Clinton,26296
Caldwell,President,,DEM,Hillary Clinton,788
Cameron,President,,DEM,Hillary Clinton,323
Catahoula,President,,DEM,Hillary Clinton,1322
Claiborne,President,,DEM,Hillary Clinton,2717
Concordia,President,,DEM,Hillary Clinton,3272
De Soto,President,,DEM,Hillary Clinton,5165
East Baton Rouge,President,,DEM,Hillary Clinton,102828
East Carroll,President,,DEM,Hillary Clinton,1838
East Feliciana,President,,DEM,Hillary Clinton,4235
Evangeline,President,,DEM,Hillary Clinton,4208
Franklin,President,,DEM,Hillary Clinton,2506
Grant,President,,DEM,Hillary Clinton,1181
Iberia,President,,DEM,Hillary Clinton,10698
Iberville,President,,DEM,Hillary Clinton,8324
Jackson,President,,DEM,Hillary Clinton,2139
Jefferson,President,,DEM,Hillary Clinton,73670
Jefferson Davis,President,,DEM,Hillary Clinton,3080
Lafayette,President,,DEM,Hillary Clinton,32726
Lafourche,President,,DEM,Hillary Clinton,8423
Lasalle,President,,DEM,Hillary Clinton,605
Lincoln,President,,DEM,Hillary Clinton,7107
Livingston,President,,DEM,Hillary Clinton,6950
Madison,President,,DEM,Hillary Clinton,2744
Morehouse,President,,DEM,Hillary Clinton,5155
Natchitoches,President,,DEM,Hillary Clinton,7144
Orleans,President,,DEM,Hillary Clinton,133996
Ouachita,President,,DEM,Hillary Clinton,24428
Plaquemines,President,,DEM,Hillary Clinton,3347
Pointe Coupee,President,,DEM,Hillary Clinton,4764
Rapides,President,,DEM,Hillary Clinton,18322
Red River,President,,DEM,Hillary Clinton,1938
Richland,President,,DEM,Hillary Clinton,3157
Sabine,President,,DEM,Hillary Clinton,1703
St. Bernard,President,,DEM,Hillary Clinton,4960
St. Charles,President,,DEM,Hillary Clinton,8559
St. Helena,President,,DEM,Hillary Clinton,3353
St. James,President,,DEM,Hillary Clinton,6418
St. John The Baptist,President,,DEM,Hillary Clinton,12661
St. Landry,President,,DEM,Hillary Clinton,17209
St. Martin,President,,DEM,Hillary Clinton,8266
St. Mary,President,,DEM,Hillary Clinton,8050
St. Tammany,President,,DEM,Hillary Clinton,27717
Tangipahoa,President,,DEM,Hillary Clinton,16878
Tensas,President,,DEM,Hillary Clinton,1332
Terrebonne,President,,DEM,Hillary Clinton,10665
