county,office,district,party,candidate,votes
Total Votes,State House,29,DEM,Edmond Jordan,2019
East Baton Rouge,State House,29,DEM,Edmond Jordan,587
West Baton Rouge,State House,29,DEM,Edmond Jordan,1432
Total Votes,State House,29,DEM,Vereta T. Lee,1368
East Baton Rouge,State House,29,DEM,Vereta T. Lee,1120
West Baton Rouge,State House,29,DEM,Vereta T. Lee,248
