parish,office,district,party,candidate,votes
Orleans,State House,96th Representative District,D,Ray A. Bright,108
Orleans,State House,96th Representative District,D,Christopher Daigle,726
Orleans,State House,96th Representative District,D,Deborah Guy-Davenport,417
Orleans,State House,96th Representative District,D,Juan LaFonta,928
Orleans,State House,96th Representative District,D,Michael McKenna,783
Orleans,State House,96th Representative District,O,B. Murray,91
