parish,precinct,office,district,party,candidate,votes
East Baton Rouge,01 104B,State House,66,R,Hunter Greene,8
East Baton Rouge,01 104B,State House,66,R,Gene Guffey,0
East Baton Rouge,01 104B,State House,66,D,"Peter ""P'Ta Mon"" John",0
East Baton Rouge,01 104B,State House,66,R,Gary Patureau,1
East Baton Rouge,01 104B,State House,66,R,Sean Riecke,4
East Baton Rouge,01 104B,State House,66,D,"Roland S. Stevens, Jr.",9
East Baton Rouge,01 104B,State House,66,R,Martha Jane Tassin,44
East Baton Rouge,03 027A,State House,66,R,Hunter Greene,21
East Baton Rouge,03 027A,State House,66,R,Gene Guffey,0
East Baton Rouge,03 027A,State House,66,D,"Peter ""P'Ta Mon"" John",1
East Baton Rouge,03 027A,State House,66,R,Gary Patureau,7
East Baton Rouge,03 027A,State House,66,R,Sean Riecke,45
East Baton Rouge,03 027A,State House,66,D,"Roland S. Stevens, Jr.",13
East Baton Rouge,03 027A,State House,66,R,Martha Jane Tassin,10
East Baton Rouge,03 027B,State House,66,R,Hunter Greene,18
East Baton Rouge,03 027B,State House,66,R,Gene Guffey,1
East Baton Rouge,03 027B,State House,66,D,"Peter ""P'Ta Mon"" John",5
East Baton Rouge,03 027B,State House,66,R,Gary Patureau,2
East Baton Rouge,03 027B,State House,66,R,Sean Riecke,33
East Baton Rouge,03 027B,State House,66,D,"Roland S. Stevens, Jr.",11
East Baton Rouge,03 027B,State House,66,R,Martha Jane Tassin,13
East Baton Rouge,Early Voting,State House,66,R,Hunter Greene,42
East Baton Rouge,Early Voting,State House,66,R,Gene Guffey,2
East Baton Rouge,Early Voting,State House,66,D,"Peter ""P'Ta Mon"" John",2
East Baton Rouge,Early Voting,State House,66,R,Gary Patureau,16
East Baton Rouge,Early Voting,State House,66,R,Sean Riecke,66
East Baton Rouge,Early Voting,State House,66,D,"Roland S. Stevens, Jr.",9
East Baton Rouge,Early Voting,State House,66,R,Martha Jane Tassin,30
