parish,precinct,office,district,party,candidate,votes
Ascension,00 16B,U.S. House,6,R,Richard H. Baker,221
Ascension,00 16B,U.S. House,6,L,Richard M. Fontanesi,39
Ascension,00 17,U.S. House,6,R,Richard H. Baker,196
Ascension,00 17,U.S. House,6,L,Richard M. Fontanesi,39
Ascension,00 18,U.S. House,6,R,Richard H. Baker,236
Ascension,00 18,U.S. House,6,L,Richard M. Fontanesi,34
Ascension,00 19A,U.S. House,6,R,Richard H. Baker,361
Ascension,00 19A,U.S. House,6,L,Richard M. Fontanesi,82
Ascension,00 19B,U.S. House,6,R,Richard H. Baker,232
Ascension,00 19B,U.S. House,6,L,Richard M. Fontanesi,38
Ascension,00 20,U.S. House,6,R,Richard H. Baker,182
Ascension,00 20,U.S. House,6,L,Richard M. Fontanesi,32
Ascension,00 21,U.S. House,6,R,Richard H. Baker,171
Ascension,00 21,U.S. House,6,L,Richard M. Fontanesi,37
Ascension,00 61,U.S. House,6,R,Richard H. Baker,3
Ascension,00 61,U.S. House,6,L,Richard M. Fontanesi,3
Ascension,Early Voting,U.S. House,6,R,Richard H. Baker,149
Ascension,Early Voting,U.S. House,6,L,Richard M. Fontanesi,29
Ascension,Provisional Votes,U.S. House,6,R,Richard H. Baker,0
Ascension,Provisional Votes,U.S. House,6,L,Richard M. Fontanesi,0
East Baton Rouge,01 001,U.S. House,6,R,Richard H. Baker,111
East Baton Rouge,01 001,U.S. House,6,L,Richard M. Fontanesi,104
East Baton Rouge,01 002A,U.S. House,6,R,Richard H. Baker,21
East Baton Rouge,01 002A,U.S. House,6,L,Richard M. Fontanesi,16
East Baton Rouge,01 002B,U.S. House,6,R,Richard H. Baker,25
East Baton Rouge,01 002B,U.S. House,6,L,Richard M. Fontanesi,13
East Baton Rouge,01 003,U.S. House,6,R,Richard H. Baker,44
East Baton Rouge,01 003,U.S. House,6,L,Richard M. Fontanesi,34
East Baton Rouge,01 004,U.S. House,6,R,Richard H. Baker,28
East Baton Rouge,01 004,U.S. House,6,L,Richard M. Fontanesi,9
East Baton Rouge,01 005A,U.S. House,6,R,Richard H. Baker,41
East Baton Rouge,01 005A,U.S. House,6,L,Richard M. Fontanesi,33
East Baton Rouge,01 005B,U.S. House,6,R,Richard H. Baker,54
East Baton Rouge,01 005B,U.S. House,6,L,Richard M. Fontanesi,40
East Baton Rouge,01 006,U.S. House,6,R,Richard H. Baker,45
East Baton Rouge,01 006,U.S. House,6,L,Richard M. Fontanesi,34
East Baton Rouge,01 007,U.S. House,6,R,Richard H. Baker,182
East Baton Rouge,01 007,U.S. House,6,L,Richard M. Fontanesi,112
East Baton Rouge,01 008,U.S. House,6,R,Richard H. Baker,175
East Baton Rouge,01 008,U.S. House,6,L,Richard M. Fontanesi,99
East Baton Rouge,01 009,U.S. House,6,R,Richard H. Baker,372
East Baton Rouge,01 009,U.S. House,6,L,Richard M. Fontanesi,75
East Baton Rouge,01 010A,U.S. House,6,R,Richard H. Baker,38
East Baton Rouge,01 010A,U.S. House,6,L,Richard M. Fontanesi,25
East Baton Rouge,01 010B,U.S. House,6,R,Richard H. Baker,22
East Baton Rouge,01 010B,U.S. House,6,L,Richard M. Fontanesi,7
East Baton Rouge,01 012A,U.S. House,6,R,Richard H. Baker,258
East Baton Rouge,01 012A,U.S. House,6,L,Richard M. Fontanesi,62
East Baton Rouge,01 012B,U.S. House,6,R,Richard H. Baker,213
East Baton Rouge,01 012B,U.S. House,6,L,Richard M. Fontanesi,38
East Baton Rouge,01 013,U.S. House,6,R,Richard H. Baker,23
East Baton Rouge,01 013,U.S. House,6,L,Richard M. Fontanesi,32
East Baton Rouge,01 014A,U.S. House,6,R,Richard H. Baker,56
East Baton Rouge,01 014A,U.S. House,6,L,Richard M. Fontanesi,36
East Baton Rouge,01 014B,U.S. House,6,R,Richard H. Baker,48
East Baton Rouge,01 014B,U.S. House,6,L,Richard M. Fontanesi,31
East Baton Rouge,01 015A,U.S. House,6,R,Richard H. Baker,63
East Baton Rouge,01 015A,U.S. House,6,L,Richard M. Fontanesi,35
East Baton Rouge,01 015B,U.S. House,6,R,Richard H. Baker,48
East Baton Rouge,01 015B,U.S. House,6,L,Richard M. Fontanesi,53
East Baton Rouge,01 016,U.S. House,6,R,Richard H. Baker,50
East Baton Rouge,01 016,U.S. House,6,L,Richard M. Fontanesi,40
East Baton Rouge,01 017,U.S. House,6,R,Richard H. Baker,36
East Baton Rouge,01 017,U.S. House,6,L,Richard M. Fontanesi,13
East Baton Rouge,01 018,U.S. House,6,R,Richard H. Baker,22
East Baton Rouge,01 018,U.S. House,6,L,Richard M. Fontanesi,30
East Baton Rouge,01 019,U.S. House,6,R,Richard H. Baker,41
East Baton Rouge,01 019,U.S. House,6,L,Richard M. Fontanesi,31
East Baton Rouge,01 021,U.S. House,6,R,Richard H. Baker,36
East Baton Rouge,01 021,U.S. House,6,L,Richard M. Fontanesi,26
East Baton Rouge,01 022,U.S. House,6,R,Richard H. Baker,24
East Baton Rouge,01 022,U.S. House,6,L,Richard M. Fontanesi,24
East Baton Rouge,01 023,U.S. House,6,R,Richard H. Baker,60
East Baton Rouge,01 023,U.S. House,6,L,Richard M. Fontanesi,37
East Baton Rouge,01 024,U.S. House,6,R,Richard H. Baker,95
East Baton Rouge,01 024,U.S. House,6,L,Richard M. Fontanesi,46
East Baton Rouge,01 025,U.S. House,6,R,Richard H. Baker,95
East Baton Rouge,01 025,U.S. House,6,L,Richard M. Fontanesi,59
East Baton Rouge,01 026,U.S. House,6,R,Richard H. Baker,47
East Baton Rouge,01 026,U.S. House,6,L,Richard M. Fontanesi,30
East Baton Rouge,01 027,U.S. House,6,R,Richard H. Baker,65
East Baton Rouge,01 027,U.S. House,6,L,Richard M. Fontanesi,45
East Baton Rouge,01 028,U.S. House,6,R,Richard H. Baker,82
East Baton Rouge,01 028,U.S. House,6,L,Richard M. Fontanesi,36
East Baton Rouge,01 029,U.S. House,6,R,Richard H. Baker,44
East Baton Rouge,01 029,U.S. House,6,L,Richard M. Fontanesi,20
East Baton Rouge,01 030,U.S. House,6,R,Richard H. Baker,57
East Baton Rouge,01 030,U.S. House,6,L,Richard M. Fontanesi,37
East Baton Rouge,01 031A,U.S. House,6,R,Richard H. Baker,48
East Baton Rouge,01 031A,U.S. House,6,L,Richard M. Fontanesi,28
East Baton Rouge,01 031B,U.S. House,6,R,Richard H. Baker,52
East Baton Rouge,01 031B,U.S. House,6,L,Richard M. Fontanesi,23
East Baton Rouge,01 032A,U.S. House,6,R,Richard H. Baker,57
East Baton Rouge,01 032A,U.S. House,6,L,Richard M. Fontanesi,37
East Baton Rouge,01 032B,U.S. House,6,R,Richard H. Baker,47
East Baton Rouge,01 032B,U.S. House,6,L,Richard M. Fontanesi,26
East Baton Rouge,01 033,U.S. House,6,R,Richard H. Baker,224
East Baton Rouge,01 033,U.S. House,6,L,Richard M. Fontanesi,51
East Baton Rouge,01 034A,U.S. House,6,R,Richard H. Baker,274
East Baton Rouge,01 034A,U.S. House,6,L,Richard M. Fontanesi,45
East Baton Rouge,01 034B,U.S. House,6,R,Richard H. Baker,273
East Baton Rouge,01 034B,U.S. House,6,L,Richard M. Fontanesi,47
East Baton Rouge,01 035,U.S. House,6,R,Richard H. Baker,227
East Baton Rouge,01 035,U.S. House,6,L,Richard M. Fontanesi,59
East Baton Rouge,01 036,U.S. House,6,R,Richard H. Baker,155
East Baton Rouge,01 036,U.S. House,6,L,Richard M. Fontanesi,60
East Baton Rouge,01 037A,U.S. House,6,R,Richard H. Baker,69
East Baton Rouge,01 037A,U.S. House,6,L,Richard M. Fontanesi,60
East Baton Rouge,01 037B,U.S. House,6,R,Richard H. Baker,72
East Baton Rouge,01 037B,U.S. House,6,L,Richard M. Fontanesi,44
East Baton Rouge,01 038A,U.S. House,6,R,Richard H. Baker,48
East Baton Rouge,01 038A,U.S. House,6,L,Richard M. Fontanesi,53
East Baton Rouge,01 038B,U.S. House,6,R,Richard H. Baker,55
East Baton Rouge,01 038B,U.S. House,6,L,Richard M. Fontanesi,41
East Baton Rouge,01 039,U.S. House,6,R,Richard H. Baker,307
East Baton Rouge,01 039,U.S. House,6,L,Richard M. Fontanesi,57
East Baton Rouge,01 040,U.S. House,6,R,Richard H. Baker,206
East Baton Rouge,01 040,U.S. House,6,L,Richard M. Fontanesi,66
East Baton Rouge,01 041A,U.S. House,6,R,Richard H. Baker,182
East Baton Rouge,01 041A,U.S. House,6,L,Richard M. Fontanesi,61
East Baton Rouge,01 041B,U.S. House,6,R,Richard H. Baker,200
East Baton Rouge,01 041B,U.S. House,6,L,Richard M. Fontanesi,59
East Baton Rouge,01 042A,U.S. House,6,R,Richard H. Baker,291
East Baton Rouge,01 042A,U.S. House,6,L,Richard M. Fontanesi,76
East Baton Rouge,01 042B,U.S. House,6,R,Richard H. Baker,268
East Baton Rouge,01 042B,U.S. House,6,L,Richard M. Fontanesi,87
East Baton Rouge,01 043,U.S. House,6,R,Richard H. Baker,370
East Baton Rouge,01 043,U.S. House,6,L,Richard M. Fontanesi,91
East Baton Rouge,01 044A,U.S. House,6,R,Richard H. Baker,43
East Baton Rouge,01 044A,U.S. House,6,L,Richard M. Fontanesi,40
East Baton Rouge,01 044B,U.S. House,6,R,Richard H. Baker,52
East Baton Rouge,01 044B,U.S. House,6,L,Richard M. Fontanesi,38
East Baton Rouge,01 045,U.S. House,6,R,Richard H. Baker,47
East Baton Rouge,01 045,U.S. House,6,L,Richard M. Fontanesi,15
East Baton Rouge,01 046A,U.S. House,6,R,Richard H. Baker,38
East Baton Rouge,01 046A,U.S. House,6,L,Richard M. Fontanesi,37
East Baton Rouge,01 046B,U.S. House,6,R,Richard H. Baker,42
East Baton Rouge,01 046B,U.S. House,6,L,Richard M. Fontanesi,31
East Baton Rouge,01 047A,U.S. House,6,R,Richard H. Baker,426
East Baton Rouge,01 047A,U.S. House,6,L,Richard M. Fontanesi,76
East Baton Rouge,01 047B,U.S. House,6,R,Richard H. Baker,408
East Baton Rouge,01 047B,U.S. House,6,L,Richard M. Fontanesi,108
East Baton Rouge,01 048A,U.S. House,6,R,Richard H. Baker,299
East Baton Rouge,01 048A,U.S. House,6,L,Richard M. Fontanesi,78
East Baton Rouge,01 048B,U.S. House,6,R,Richard H. Baker,328
East Baton Rouge,01 048B,U.S. House,6,L,Richard M. Fontanesi,99
East Baton Rouge,01 049A,U.S. House,6,R,Richard H. Baker,222
East Baton Rouge,01 049A,U.S. House,6,L,Richard M. Fontanesi,32
East Baton Rouge,01 049B,U.S. House,6,R,Richard H. Baker,236
East Baton Rouge,01 049B,U.S. House,6,L,Richard M. Fontanesi,37
East Baton Rouge,01 050,U.S. House,6,R,Richard H. Baker,116
East Baton Rouge,01 050,U.S. House,6,L,Richard M. Fontanesi,60
East Baton Rouge,01 051,U.S. House,6,R,Richard H. Baker,48
East Baton Rouge,01 051,U.S. House,6,L,Richard M. Fontanesi,30
East Baton Rouge,01 052A,U.S. House,6,R,Richard H. Baker,284
East Baton Rouge,01 052A,U.S. House,6,L,Richard M. Fontanesi,55
East Baton Rouge,01 052B,U.S. House,6,R,Richard H. Baker,299
East Baton Rouge,01 052B,U.S. House,6,L,Richard M. Fontanesi,35
East Baton Rouge,01 053A,U.S. House,6,R,Richard H. Baker,213
East Baton Rouge,01 053A,U.S. House,6,L,Richard M. Fontanesi,27
East Baton Rouge,01 053B,U.S. House,6,R,Richard H. Baker,246
East Baton Rouge,01 053B,U.S. House,6,L,Richard M. Fontanesi,26
East Baton Rouge,01 054A,U.S. House,6,R,Richard H. Baker,246
East Baton Rouge,01 054A,U.S. House,6,L,Richard M. Fontanesi,50
East Baton Rouge,01 054B,U.S. House,6,R,Richard H. Baker,285
East Baton Rouge,01 054B,U.S. House,6,L,Richard M. Fontanesi,69
East Baton Rouge,01 055A,U.S. House,6,R,Richard H. Baker,258
East Baton Rouge,01 055A,U.S. House,6,L,Richard M. Fontanesi,35
East Baton Rouge,01 055B,U.S. House,6,R,Richard H. Baker,289
East Baton Rouge,01 055B,U.S. House,6,L,Richard M. Fontanesi,27
East Baton Rouge,01 056A,U.S. House,6,R,Richard H. Baker,369
East Baton Rouge,01 056A,U.S. House,6,L,Richard M. Fontanesi,62
East Baton Rouge,01 056B,U.S. House,6,R,Richard H. Baker,398
East Baton Rouge,01 056B,U.S. House,6,L,Richard M. Fontanesi,70
East Baton Rouge,01 057,U.S. House,6,R,Richard H. Baker,186
East Baton Rouge,01 057,U.S. House,6,L,Richard M. Fontanesi,48
East Baton Rouge,01 058A,U.S. House,6,R,Richard H. Baker,48
East Baton Rouge,01 058A,U.S. House,6,L,Richard M. Fontanesi,35
East Baton Rouge,01 058B,U.S. House,6,R,Richard H. Baker,54
East Baton Rouge,01 058B,U.S. House,6,L,Richard M. Fontanesi,27
East Baton Rouge,01 059,U.S. House,6,R,Richard H. Baker,80
East Baton Rouge,01 059,U.S. House,6,L,Richard M. Fontanesi,23
East Baton Rouge,01 060A,U.S. House,6,R,Richard H. Baker,274
East Baton Rouge,01 060A,U.S. House,6,L,Richard M. Fontanesi,33
East Baton Rouge,01 060B,U.S. House,6,R,Richard H. Baker,280
East Baton Rouge,01 060B,U.S. House,6,L,Richard M. Fontanesi,51
East Baton Rouge,01 061,U.S. House,6,R,Richard H. Baker,98
East Baton Rouge,01 061,U.S. House,6,L,Richard M. Fontanesi,61
East Baton Rouge,01 062,U.S. House,6,R,Richard H. Baker,108
East Baton Rouge,01 062,U.S. House,6,L,Richard M. Fontanesi,68
East Baton Rouge,01 063A,U.S. House,6,R,Richard H. Baker,37
East Baton Rouge,01 063A,U.S. House,6,L,Richard M. Fontanesi,29
East Baton Rouge,01 063B,U.S. House,6,R,Richard H. Baker,56
East Baton Rouge,01 063B,U.S. House,6,L,Richard M. Fontanesi,21
East Baton Rouge,01 064,U.S. House,6,R,Richard H. Baker,169
East Baton Rouge,01 064,U.S. House,6,L,Richard M. Fontanesi,52
East Baton Rouge,01 065,U.S. House,6,R,Richard H. Baker,209
East Baton Rouge,01 065,U.S. House,6,L,Richard M. Fontanesi,60
East Baton Rouge,01 066A,U.S. House,6,R,Richard H. Baker,155
East Baton Rouge,01 066A,U.S. House,6,L,Richard M. Fontanesi,61
East Baton Rouge,01 066B,U.S. House,6,R,Richard H. Baker,178
East Baton Rouge,01 066B,U.S. House,6,L,Richard M. Fontanesi,58
East Baton Rouge,01 067,U.S. House,6,R,Richard H. Baker,49
East Baton Rouge,01 067,U.S. House,6,L,Richard M. Fontanesi,35
East Baton Rouge,01 068,U.S. House,6,R,Richard H. Baker,55
East Baton Rouge,01 068,U.S. House,6,L,Richard M. Fontanesi,21
East Baton Rouge,01 069A,U.S. House,6,R,Richard H. Baker,290
East Baton Rouge,01 069A,U.S. House,6,L,Richard M. Fontanesi,99
East Baton Rouge,01 069B,U.S. House,6,R,Richard H. Baker,318
East Baton Rouge,01 069B,U.S. House,6,L,Richard M. Fontanesi,92
East Baton Rouge,01 070A,U.S. House,6,R,Richard H. Baker,155
East Baton Rouge,01 070A,U.S. House,6,L,Richard M. Fontanesi,46
East Baton Rouge,01 070B,U.S. House,6,R,Richard H. Baker,164
East Baton Rouge,01 070B,U.S. House,6,L,Richard M. Fontanesi,46
East Baton Rouge,01 071A,U.S. House,6,R,Richard H. Baker,258
East Baton Rouge,01 071A,U.S. House,6,L,Richard M. Fontanesi,59
East Baton Rouge,01 071B,U.S. House,6,R,Richard H. Baker,234
East Baton Rouge,01 071B,U.S. House,6,L,Richard M. Fontanesi,44
East Baton Rouge,01 072A,U.S. House,6,R,Richard H. Baker,246
East Baton Rouge,01 072A,U.S. House,6,L,Richard M. Fontanesi,25
East Baton Rouge,01 072B,U.S. House,6,R,Richard H. Baker,251
East Baton Rouge,01 072B,U.S. House,6,L,Richard M. Fontanesi,32
East Baton Rouge,01 073A,U.S. House,6,R,Richard H. Baker,237
East Baton Rouge,01 073A,U.S. House,6,L,Richard M. Fontanesi,110
East Baton Rouge,01 073B,U.S. House,6,R,Richard H. Baker,262
East Baton Rouge,01 073B,U.S. House,6,L,Richard M. Fontanesi,81
East Baton Rouge,01 074A,U.S. House,6,R,Richard H. Baker,292
East Baton Rouge,01 074A,U.S. House,6,L,Richard M. Fontanesi,33
East Baton Rouge,01 074B,U.S. House,6,R,Richard H. Baker,322
East Baton Rouge,01 074B,U.S. House,6,L,Richard M. Fontanesi,50
East Baton Rouge,01 075A,U.S. House,6,R,Richard H. Baker,320
East Baton Rouge,01 075A,U.S. House,6,L,Richard M. Fontanesi,77
East Baton Rouge,01 075B,U.S. House,6,R,Richard H. Baker,278
East Baton Rouge,01 075B,U.S. House,6,L,Richard M. Fontanesi,49
East Baton Rouge,01 077A,U.S. House,6,R,Richard H. Baker,96
East Baton Rouge,01 077A,U.S. House,6,L,Richard M. Fontanesi,71
East Baton Rouge,01 077B,U.S. House,6,R,Richard H. Baker,84
East Baton Rouge,01 077B,U.S. House,6,L,Richard M. Fontanesi,55
East Baton Rouge,01 078A,U.S. House,6,R,Richard H. Baker,94
East Baton Rouge,01 078A,U.S. House,6,L,Richard M. Fontanesi,39
East Baton Rouge,01 078B,U.S. House,6,R,Richard H. Baker,96
East Baton Rouge,01 078B,U.S. House,6,L,Richard M. Fontanesi,22
East Baton Rouge,01 080A,U.S. House,6,R,Richard H. Baker,319
East Baton Rouge,01 080A,U.S. House,6,L,Richard M. Fontanesi,63
East Baton Rouge,01 080B,U.S. House,6,R,Richard H. Baker,263
East Baton Rouge,01 080B,U.S. House,6,L,Richard M. Fontanesi,61
East Baton Rouge,01 081A,U.S. House,6,R,Richard H. Baker,90
East Baton Rouge,01 081A,U.S. House,6,L,Richard M. Fontanesi,28
East Baton Rouge,01 081B,U.S. House,6,R,Richard H. Baker,76
East Baton Rouge,01 081B,U.S. House,6,L,Richard M. Fontanesi,22
East Baton Rouge,01 082A,U.S. House,6,R,Richard H. Baker,193
East Baton Rouge,01 082A,U.S. House,6,L,Richard M. Fontanesi,47
East Baton Rouge,01 082B,U.S. House,6,R,Richard H. Baker,183
East Baton Rouge,01 082B,U.S. House,6,L,Richard M. Fontanesi,44
East Baton Rouge,01 083A,U.S. House,6,R,Richard H. Baker,120
East Baton Rouge,01 083A,U.S. House,6,L,Richard M. Fontanesi,27
East Baton Rouge,01 083B,U.S. House,6,R,Richard H. Baker,118
East Baton Rouge,01 083B,U.S. House,6,L,Richard M. Fontanesi,38
East Baton Rouge,01 084A,U.S. House,6,R,Richard H. Baker,75
East Baton Rouge,01 084A,U.S. House,6,L,Richard M. Fontanesi,76
East Baton Rouge,01 084B,U.S. House,6,R,Richard H. Baker,104
East Baton Rouge,01 084B,U.S. House,6,L,Richard M. Fontanesi,59
East Baton Rouge,01 085A,U.S. House,6,R,Richard H. Baker,63
East Baton Rouge,01 085A,U.S. House,6,L,Richard M. Fontanesi,43
East Baton Rouge,01 085B,U.S. House,6,R,Richard H. Baker,54
East Baton Rouge,01 085B,U.S. House,6,L,Richard M. Fontanesi,39
East Baton Rouge,01 086A,U.S. House,6,R,Richard H. Baker,75
East Baton Rouge,01 086A,U.S. House,6,L,Richard M. Fontanesi,50
East Baton Rouge,01 086B,U.S. House,6,R,Richard H. Baker,99
East Baton Rouge,01 086B,U.S. House,6,L,Richard M. Fontanesi,52
East Baton Rouge,01 087A,U.S. House,6,R,Richard H. Baker,302
East Baton Rouge,01 087A,U.S. House,6,L,Richard M. Fontanesi,45
East Baton Rouge,01 087B,U.S. House,6,R,Richard H. Baker,247
East Baton Rouge,01 087B,U.S. House,6,L,Richard M. Fontanesi,55
East Baton Rouge,01 088A,U.S. House,6,R,Richard H. Baker,75
East Baton Rouge,01 088A,U.S. House,6,L,Richard M. Fontanesi,37
East Baton Rouge,01 088B,U.S. House,6,R,Richard H. Baker,67
East Baton Rouge,01 088B,U.S. House,6,L,Richard M. Fontanesi,31
East Baton Rouge,01 088C,U.S. House,6,R,Richard H. Baker,81
East Baton Rouge,01 088C,U.S. House,6,L,Richard M. Fontanesi,35
East Baton Rouge,01 089,U.S. House,6,R,Richard H. Baker,295
East Baton Rouge,01 089,U.S. House,6,L,Richard M. Fontanesi,37
East Baton Rouge,01 090A,U.S. House,6,R,Richard H. Baker,242
East Baton Rouge,01 090A,U.S. House,6,L,Richard M. Fontanesi,45
East Baton Rouge,01 090B,U.S. House,6,R,Richard H. Baker,222
East Baton Rouge,01 090B,U.S. House,6,L,Richard M. Fontanesi,43
East Baton Rouge,01 091A,U.S. House,6,R,Richard H. Baker,33
East Baton Rouge,01 091A,U.S. House,6,L,Richard M. Fontanesi,16
East Baton Rouge,01 091B,U.S. House,6,R,Richard H. Baker,25
East Baton Rouge,01 091B,U.S. House,6,L,Richard M. Fontanesi,14
East Baton Rouge,01 092A,U.S. House,6,R,Richard H. Baker,43
East Baton Rouge,01 092A,U.S. House,6,L,Richard M. Fontanesi,28
East Baton Rouge,01 092B,U.S. House,6,R,Richard H. Baker,27
East Baton Rouge,01 092B,U.S. House,6,L,Richard M. Fontanesi,9
East Baton Rouge,01 093,U.S. House,6,R,Richard H. Baker,59
East Baton Rouge,01 093,U.S. House,6,L,Richard M. Fontanesi,18
East Baton Rouge,01 094,U.S. House,6,R,Richard H. Baker,52
East Baton Rouge,01 094,U.S. House,6,L,Richard M. Fontanesi,45
East Baton Rouge,01 095A,U.S. House,6,R,Richard H. Baker,62
East Baton Rouge,01 095A,U.S. House,6,L,Richard M. Fontanesi,43
East Baton Rouge,01 095B,U.S. House,6,R,Richard H. Baker,76
East Baton Rouge,01 095B,U.S. House,6,L,Richard M. Fontanesi,40
East Baton Rouge,01 097,U.S. House,6,R,Richard H. Baker,116
East Baton Rouge,01 097,U.S. House,6,L,Richard M. Fontanesi,27
East Baton Rouge,01 098A,U.S. House,6,R,Richard H. Baker,233
East Baton Rouge,01 098A,U.S. House,6,L,Richard M. Fontanesi,38
East Baton Rouge,01 098B,U.S. House,6,R,Richard H. Baker,281
East Baton Rouge,01 098B,U.S. House,6,L,Richard M. Fontanesi,26
East Baton Rouge,01 099A,U.S. House,6,R,Richard H. Baker,283
East Baton Rouge,01 099A,U.S. House,6,L,Richard M. Fontanesi,53
East Baton Rouge,01 099B,U.S. House,6,R,Richard H. Baker,347
East Baton Rouge,01 099B,U.S. House,6,L,Richard M. Fontanesi,53
East Baton Rouge,01 100A,U.S. House,6,R,Richard H. Baker,4
East Baton Rouge,01 100A,U.S. House,6,L,Richard M. Fontanesi,9
East Baton Rouge,01 100B,U.S. House,6,R,Richard H. Baker,10
East Baton Rouge,01 100B,U.S. House,6,L,Richard M. Fontanesi,11
East Baton Rouge,01 101A,U.S. House,6,R,Richard H. Baker,51
East Baton Rouge,01 101A,U.S. House,6,L,Richard M. Fontanesi,52
East Baton Rouge,01 101B,U.S. House,6,R,Richard H. Baker,56
East Baton Rouge,01 101B,U.S. House,6,L,Richard M. Fontanesi,26
East Baton Rouge,01 102A,U.S. House,6,R,Richard H. Baker,82
East Baton Rouge,01 102A,U.S. House,6,L,Richard M. Fontanesi,47
East Baton Rouge,01 102B,U.S. House,6,R,Richard H. Baker,60
East Baton Rouge,01 102B,U.S. House,6,L,Richard M. Fontanesi,48
East Baton Rouge,01 103A,U.S. House,6,R,Richard H. Baker,359
East Baton Rouge,01 103A,U.S. House,6,L,Richard M. Fontanesi,42
East Baton Rouge,01 103B,U.S. House,6,R,Richard H. Baker,267
East Baton Rouge,01 103B,U.S. House,6,L,Richard M. Fontanesi,34
East Baton Rouge,01 104A,U.S. House,6,R,Richard H. Baker,116
East Baton Rouge,01 104A,U.S. House,6,L,Richard M. Fontanesi,24
East Baton Rouge,01 104B,U.S. House,6,R,Richard H. Baker,111
East Baton Rouge,01 104B,U.S. House,6,L,Richard M. Fontanesi,34
East Baton Rouge,01 105A,U.S. House,6,R,Richard H. Baker,344
East Baton Rouge,01 105A,U.S. House,6,L,Richard M. Fontanesi,42
East Baton Rouge,01 105B,U.S. House,6,R,Richard H. Baker,295
East Baton Rouge,01 105B,U.S. House,6,L,Richard M. Fontanesi,32
East Baton Rouge,01 107,U.S. House,6,R,Richard H. Baker,187
East Baton Rouge,01 107,U.S. House,6,L,Richard M. Fontanesi,66
East Baton Rouge,02 001A,U.S. House,6,R,Richard H. Baker,124
East Baton Rouge,02 001A,U.S. House,6,L,Richard M. Fontanesi,59
East Baton Rouge,02 001B,U.S. House,6,R,Richard H. Baker,108
East Baton Rouge,02 001B,U.S. House,6,L,Richard M. Fontanesi,46
East Baton Rouge,02 002A,U.S. House,6,R,Richard H. Baker,160
East Baton Rouge,02 002A,U.S. House,6,L,Richard M. Fontanesi,53
East Baton Rouge,02 002B,U.S. House,6,R,Richard H. Baker,158
East Baton Rouge,02 002B,U.S. House,6,L,Richard M. Fontanesi,41
East Baton Rouge,02 003,U.S. House,6,R,Richard H. Baker,197
East Baton Rouge,02 003,U.S. House,6,L,Richard M. Fontanesi,54
East Baton Rouge,02 004,U.S. House,6,R,Richard H. Baker,172
East Baton Rouge,02 004,U.S. House,6,L,Richard M. Fontanesi,66
East Baton Rouge,02 005,U.S. House,6,R,Richard H. Baker,98
East Baton Rouge,02 005,U.S. House,6,L,Richard M. Fontanesi,39
East Baton Rouge,02 006A,U.S. House,6,R,Richard H. Baker,236
East Baton Rouge,02 006A,U.S. House,6,L,Richard M. Fontanesi,44
East Baton Rouge,02 006B,U.S. House,6,R,Richard H. Baker,213
East Baton Rouge,02 006B,U.S. House,6,L,Richard M. Fontanesi,29
East Baton Rouge,02 007A,U.S. House,6,R,Richard H. Baker,234
East Baton Rouge,02 007A,U.S. House,6,L,Richard M. Fontanesi,35
East Baton Rouge,02 007B,U.S. House,6,R,Richard H. Baker,218
