parish,precinct,office,district,party,candidate,votes
Concordia,Provisional Votes,State House,21,D,Samuel Thomas,0
East Carroll,00 05,State House,21,D,"""Andy"" Anders",5
East Carroll,00 05,State House,21,D,Samuel Thomas,2
East Carroll,00 06,State House,21,D,"""Andy"" Anders",22
East Carroll,00 06,State House,21,D,Samuel Thomas,89
East Carroll,00 07,State House,21,D,"""Andy"" Anders",10
East Carroll,00 07,State House,21,D,Samuel Thomas,39
East Carroll,00 08,State House,21,D,"""Andy"" Anders",3
East Carroll,00 08,State House,21,D,Samuel Thomas,31
East Carroll,00 09,State House,21,D,"""Andy"" Anders",23
East Carroll,00 09,State House,21,D,Samuel Thomas,55
East Carroll,00 10,State House,21,D,"""Andy"" Anders",4
East Carroll,00 10,State House,21,D,Samuel Thomas,51
East Carroll,00 11,State House,21,D,"""Andy"" Anders",8
East Carroll,00 11,State House,21,D,Samuel Thomas,49
East Carroll,00 12,State House,21,D,"""Andy"" Anders",5
East Carroll,00 12,State House,21,D,Samuel Thomas,44
East Carroll,00 13,State House,21,D,"""Andy"" Anders",20
East Carroll,00 13,State House,21,D,Samuel Thomas,103
East Carroll,00 14,State House,21,D,"""Andy"" Anders",10
East Carroll,00 14,State House,21,D,Samuel Thomas,30
East Carroll,00 16,State House,21,D,"""Andy"" Anders",92
East Carroll,00 16,State House,21,D,Samuel Thomas,15
East Carroll,00 19,State House,21,D,"""Andy"" Anders",69
East Carroll,00 19,State House,21,D,Samuel Thomas,35
East Carroll,Early Voting,State House,21,D,"""Andy"" Anders",22
East Carroll,Early Voting,State House,21,D,Samuel Thomas,230
East Carroll,Provisional Votes,State House,21,D,"""Andy"" Anders",0
East Carroll,Provisional Votes,State House,21,D,Samuel Thomas,0
Madison,00 13,State House,21,D,"""Andy"" Anders",13
Madison,00 13,State House,21,D,Samuel Thomas,105
Madison,00 14,State House,21,D,"""Andy"" Anders",2
Madison,00 14,State House,21,D,Samuel Thomas,14
Madison,00 14A,State House,21,D,"""Andy"" Anders",22
Madison,00 14A,State House,21,D,Samuel Thomas,56
Madison,00 16,State House,21,D,"""Andy"" Anders",20
Madison,00 16,State House,21,D,Samuel Thomas,209
Madison,00 16A,State House,21,D,"""Andy"" Anders",1
Madison,00 16A,State House,21,D,Samuel Thomas,2
Madison,00 16B,State House,21,D,"""Andy"" Anders",0
Madison,00 16B,State House,21,D,Samuel Thomas,10
Madison,00 16C,State House,21,D,"""Andy"" Anders",1
Madison,00 16C,State House,21,D,Samuel Thomas,27
Madison,00 17,State House,21,D,"""Andy"" Anders",14
Madison,00 17,State House,21,D,Samuel Thomas,99
Madison,00 18,State House,21,D,"""Andy"" Anders",9
Madison,00 18,State House,21,D,Samuel Thomas,119
Madison,00 18A,State House,21,D,"""Andy"" Anders",0
Madison,00 18A,State House,21,D,Samuel Thomas,16
Madison,00 18B,State House,21,D,"""Andy"" Anders",3
Madison,00 18B,State House,21,D,Samuel Thomas,25
Madison,00 19,State House,21,D,"""Andy"" Anders",13
Madison,00 19,State House,21,D,Samuel Thomas,162
Madison,00 20,State House,21,D,"""Andy"" Anders",2
Madison,00 20,State House,21,D,Samuel Thomas,51
Madison,00 20A,State House,21,D,"""Andy"" Anders",3
Madison,00 20A,State House,21,D,Samuel Thomas,50
Madison,00 21,State House,21,D,"""Andy"" Anders",11
Madison,00 21,State House,21,D,Samuel Thomas,127
Madison,00 22,State House,21,D,"""Andy"" Anders",1
Madison,00 22,State House,21,D,Samuel Thomas,4
Madison,00 23,State House,21,D,"""Andy"" Anders",22
Madison,00 23,State House,21,D,Samuel Thomas,6
Madison,00 23A,State House,21,D,"""Andy"" Anders",2
Madison,00 23A,State House,21,D,Samuel Thomas,0
Madison,00 23B,State House,21,D,"""Andy"" Anders",20
Madison,00 23B,State House,21,D,Samuel Thomas,5
Madison,00 23C,State House,21,D,"""Andy"" Anders",5
Madison,00 23C,State House,21,D,Samuel Thomas,3
Madison,00 24,State House,21,D,"""Andy"" Anders",163
Madison,00 24,State House,21,D,Samuel Thomas,41
Madison,00 25,State House,21,D,"""Andy"" Anders",36
Madison,00 25,State House,21,D,Samuel Thomas,2
Madison,Early Voting,State House,21,D,"""Andy"" Anders",28
Madison,Early Voting,State House,21,D,Samuel Thomas,429
Madison,Provisional Votes,State House,21,D,"""Andy"" Anders",0
Madison,Provisional Votes,State House,21,D,Samuel Thomas,0
Tensas,00 01,State House,21,D,"""Andy"" Anders",63
Tensas,00 01,State House,21,D,Samuel Thomas,8
Tensas,00 04,State House,21,D,"""Andy"" Anders",11
Tensas,00 04,State House,21,D,Samuel Thomas,40
Tensas,00 04A,State House,21,D,"""Andy"" Anders",37
Tensas,00 04A,State House,21,D,Samuel Thomas,4
Tensas,00 05,State House,21,D,"""Andy"" Anders",14
Tensas,00 05,State House,21,D,Samuel Thomas,82
Tensas,00 05A,State House,21,D,"""Andy"" Anders",12
Tensas,00 05A,State House,21,D,Samuel Thomas,11
Tensas,00 06,State House,21,D,"""Andy"" Anders",38
Tensas,00 06,State House,21,D,Samuel Thomas,9
Tensas,00 07,State House,21,D,"""Andy"" Anders",41
Tensas,00 07,State House,21,D,Samuel Thomas,3
Tensas,00 09,State House,21,D,"""Andy"" Anders",41
Tensas,00 09,State House,21,D,Samuel Thomas,8
Tensas,00 10,State House,21,D,"""Andy"" Anders",68
Tensas,00 10,State House,21,D,Samuel Thomas,12
Tensas,00 11,State House,21,D,"""Andy"" Anders",49
Tensas,00 11,State House,21,D,Samuel Thomas,14
Tensas,00 12,State House,21,D,"""Andy"" Anders",42
Tensas,00 12,State House,21,D,Samuel Thomas,162
Tensas,00 15,State House,21,D,"""Andy"" Anders",56
Tensas,00 15,State House,21,D,Samuel Thomas,68
Tensas,00 16,State House,21,D,"""Andy"" Anders",30
Tensas,00 16,State House,21,D,Samuel Thomas,55
Tensas,00 17,State House,21,D,"""Andy"" Anders",183
Tensas,00 17,State House,21,D,Samuel Thomas,21
Tensas,00 18,State House,21,D,"""Andy"" Anders",192
Tensas,00 18,State House,21,D,Samuel Thomas,3
Tensas,Early Voting,State House,21,D,"""Andy"" Anders",253
Tensas,Early Voting,State House,21,D,Samuel Thomas,170
Tensas,Provisional Votes,State House,21,D,"""Andy"" Anders",0
Tensas,Provisional Votes,State House,21,D,Samuel Thomas,0
Orleans,07 25,State House,97,D,Brian Egana,101
Orleans,07 25,State House,97,D,"""J. P."" Morrell",112
Orleans,07 25A,State House,97,D,Brian Egana,84
Orleans,07 25A,State House,97,D,"""J. P."" Morrell",67
Orleans,07 29,State House,97,D,Brian Egana,70
Orleans,07 29,State House,97,D,"""J. P."" Morrell",90
Orleans,07 34,State House,97,D,Brian Egana,27
Orleans,07 34,State House,97,D,"""J. P."" Morrell",27
Orleans,07 35,State House,97,D,Brian Egana,40
Orleans,07 35,State House,97,D,"""J. P."" Morrell",44
Orleans,07 36,State House,97,D,Brian Egana,22
Orleans,07 36,State House,97,D,"""J. P."" Morrell",29
Orleans,07 36A,State House,97,D,Brian Egana,25
Orleans,07 36A,State House,97,D,"""J. P."" Morrell",27
Orleans,07 37,State House,97,D,Brian Egana,31
Orleans,07 37,State House,97,D,"""J. P."" Morrell",51
Orleans,07 38A,State House,97,D,Brian Egana,35
Orleans,07 38A,State House,97,D,"""J. P."" Morrell",50
Orleans,08 09,State House,97,D,Brian Egana,30
Orleans,08 09,State House,97,D,"""J. P."" Morrell",45
Orleans,08 10,State House,97,D,Brian Egana,23
Orleans,08 10,State House,97,D,"""J. P."" Morrell",29
Orleans,08 11,State House,97,D,Brian Egana,29
Orleans,08 11,State House,97,D,"""J. P."" Morrell",39
Orleans,08 12,State House,97,D,Brian Egana,29
Orleans,08 12,State House,97,D,"""J. P."" Morrell",38
Orleans,08 13,State House,97,D,Brian Egana,43
Orleans,08 13,State House,97,D,"""J. P."" Morrell",70
Orleans,08 14,State House,97,D,Brian Egana,30
Orleans,08 14,State House,97,D,"""J. P."" Morrell",22
Orleans,08 15,State House,97,D,Brian Egana,100
Orleans,08 15,State House,97,D,"""J. P."" Morrell",86
Orleans,08 16,State House,97,D,Brian Egana,18
Orleans,08 16,State House,97,D,"""J. P."" Morrell",42
Orleans,08 17,State House,97,D,Brian Egana,40
Orleans,08 17,State House,97,D,"""J. P."" Morrell",46
Orleans,08 18,State House,97,D,Brian Egana,38
Orleans,08 18,State House,97,D,"""J. P."" Morrell",49
Orleans,08 19,State House,97,D,Brian Egana,67
Orleans,08 19,State House,97,D,"""J. P."" Morrell",64
Orleans,08 20,State House,97,D,Brian Egana,87
Orleans,08 20,State House,97,D,"""J. P."" Morrell",84
Orleans,08 21,State House,97,D,Brian Egana,94
Orleans,08 21,State House,97,D,"""J. P."" Morrell",115
Orleans,08 22,State House,97,D,Brian Egana,86
Orleans,08 22,State House,97,D,"""J. P."" Morrell",91
Orleans,08 23,State House,97,D,Brian Egana,94
Orleans,08 23,State House,97,D,"""J. P."" Morrell",119
Orleans,08 24,State House,97,D,Brian Egana,54
Orleans,08 24,State House,97,D,"""J. P."" Morrell",73
Orleans,08 25,State House,97,D,Brian Egana,45
Orleans,08 25,State House,97,D,"""J. P."" Morrell",48
Orleans,08 25A,State House,97,D,Brian Egana,48
Orleans,08 25A,State House,97,D,"""J. P."" Morrell",32
Orleans,08 26,State House,97,D,Brian Egana,46
Orleans,08 26,State House,97,D,"""J. P."" Morrell",37
Orleans,08 26A,State House,97,D,Brian Egana,77
Orleans,08 26A,State House,97,D,"""J. P."" Morrell",72
Orleans,08 27,State House,97,D,Brian Egana,33
Orleans,08 27,State House,97,D,"""J. P."" Morrell",32
Orleans,08 27A,State House,97,D,Brian Egana,56
Orleans,08 27A,State House,97,D,"""J. P."" Morrell",48
Orleans,08 29,State House,97,D,Brian Egana,12
Orleans,08 29,State House,97,D,"""J. P."" Morrell",19
Orleans,08 30,State House,97,D,Brian Egana,39
Orleans,08 30,State House,97,D,"""J. P."" Morrell",67
Orleans,09 13,State House,97,D,Brian Egana,61
Orleans,09 13,State House,97,D,"""J. P."" Morrell",68
Orleans,09 14,State House,97,D,Brian Egana,47
Orleans,09 14,State House,97,D,"""J. P."" Morrell",62
Orleans,09 19,State House,97,D,Brian Egana,38
Orleans,09 19,State House,97,D,"""J. P."" Morrell",44
Orleans,09 24,State House,97,D,Brian Egana,26
Orleans,09 24,State House,97,D,"""J. P."" Morrell",30
Orleans,09 29A,State House,97,D,Brian Egana,75
Orleans,09 29A,State House,97,D,"""J. P."" Morrell",40
Orleans,09 30,State House,97,D,Brian Egana,81
Orleans,09 30,State House,97,D,"""J. P."" Morrell",55
Orleans,09 30A,State House,97,D,Brian Egana,80
Orleans,09 30A,State House,97,D,"""J. P."" Morrell",64
Orleans,09 31,State House,97,D,Brian Egana,77
Orleans,09 31,State House,97,D,"""J. P."" Morrell",77
Orleans,09 31A,State House,97,D,Brian Egana,78
Orleans,09 31A,State House,97,D,"""J. P."" Morrell",52
Orleans,09 31B,State House,97,D,Brian Egana,61
Orleans,09 31B,State House,97,D,"""J. P."" Morrell",75
Orleans,09 31C,State House,97,D,Brian Egana,69
Orleans,09 31C,State House,97,D,"""J. P."" Morrell",61
Orleans,09 31D,State House,97,D,Brian Egana,49
Orleans,09 31D,State House,97,D,"""J. P."" Morrell",60
Orleans,09 31E,State House,97,D,Brian Egana,67
Orleans,09 31E,State House,97,D,"""J. P."" Morrell",63
Orleans,Early Voting,State House,97,D,Brian Egana,174
Orleans,Early Voting,State House,97,D,"""J. P."" Morrell",168
Orleans,Provisional Votes,State House,97,D,Brian Egana,0
Orleans,Provisional Votes,State House,97,D,"""J. P."" Morrell",0
