parish,office,district,party,candidate,votes
Grant,State House,22,D,Billy Chandler,2495
Grant,State House,22,R,Tony K. Owens,806
Lasalle,State House,22,D,Billy Chandler,1230
Lasalle,State House,22,R,Tony K. Owens,2204
Rapides,State House,22,D,Billy Chandler,69
Rapides,State House,22,R,Tony K. Owens,61
Winn,State House,22,D,Billy Chandler,1240
Winn,State House,22,R,Tony K. Owens,1163
