parish,precinct,office,district,party,candidate,votes
Avoyelles,01 01,U.S. House,5,R,Vance M. McAllister,67
Avoyelles,01 01,U.S. House,5,R,Neil Riser,56
Avoyelles,01 02,U.S. House,5,R,Vance M. McAllister,66
Avoyelles,01 02,U.S. House,5,R,Neil Riser,84
Avoyelles,01 03,U.S. House,5,R,Vance M. McAllister,22
Avoyelles,01 03,U.S. House,5,R,Neil Riser,20
Avoyelles,02 01,U.S. House,5,R,Vance M. McAllister,48
Avoyelles,02 01,U.S. House,5,R,Neil Riser,40
Avoyelles,02 02,U.S. House,5,R,Vance M. McAllister,0
Avoyelles,02 02,U.S. House,5,R,Neil Riser,0
Avoyelles,02 02A,U.S. House,5,R,Vance M. McAllister,16
Avoyelles,02 02A,U.S. House,5,R,Neil Riser,30
Avoyelles,02 02B,U.S. House,5,R,Vance M. McAllister,19
Avoyelles,02 02B,U.S. House,5,R,Neil Riser,11
Avoyelles,02 02C,U.S. House,5,R,Vance M. McAllister,22
Avoyelles,02 02C,U.S. House,5,R,Neil Riser,17
Avoyelles,02 02D,U.S. House,5,R,Vance M. McAllister,0
Avoyelles,02 02D,U.S. House,5,R,Neil Riser,0
Avoyelles,02 02F,U.S. House,5,R,Vance M. McAllister,27
Avoyelles,02 02F,U.S. House,5,R,Neil Riser,15
Avoyelles,02 03A,U.S. House,5,R,Vance M. McAllister,24
Avoyelles,02 03A,U.S. House,5,R,Neil Riser,28
Avoyelles,02 04,U.S. House,5,R,Vance M. McAllister,8
Avoyelles,02 04,U.S. House,5,R,Neil Riser,6
Avoyelles,02 04A,U.S. House,5,R,Vance M. McAllister,63
Avoyelles,02 04A,U.S. House,5,R,Neil Riser,46
Avoyelles,02 04C,U.S. House,5,R,Vance M. McAllister,33
Avoyelles,02 04C,U.S. House,5,R,Neil Riser,18
Avoyelles,02 05,U.S. House,5,R,Vance M. McAllister,19
Avoyelles,02 05,U.S. House,5,R,Neil Riser,24
Avoyelles,02 05E,U.S. House,5,R,Vance M. McAllister,0
Avoyelles,02 05E,U.S. House,5,R,Neil Riser,0
Avoyelles,02 07,U.S. House,5,R,Vance M. McAllister,10
Avoyelles,02 07,U.S. House,5,R,Neil Riser,9
Avoyelles,02 08,U.S. House,5,R,Vance M. McAllister,27
Avoyelles,02 08,U.S. House,5,R,Neil Riser,12
Avoyelles,03 01,U.S. House,5,R,Vance M. McAllister,26
Avoyelles,03 01,U.S. House,5,R,Neil Riser,20
Avoyelles,03 01B,U.S. House,5,R,Vance M. McAllister,16
Avoyelles,03 01B,U.S. House,5,R,Neil Riser,15
Avoyelles,03 03,U.S. House,5,R,Vance M. McAllister,22
Avoyelles,03 03,U.S. House,5,R,Neil Riser,20
Avoyelles,04 01,U.S. House,5,R,Vance M. McAllister,21
Avoyelles,04 01,U.S. House,5,R,Neil Riser,19
Avoyelles,04 02,U.S. House,5,R,Vance M. McAllister,60
Avoyelles,04 02,U.S. House,5,R,Neil Riser,81
Avoyelles,04 02A,U.S. House,5,R,Vance M. McAllister,23
Avoyelles,04 02A,U.S. House,5,R,Neil Riser,31
Avoyelles,05 01,U.S. House,5,R,Vance M. McAllister,61
Avoyelles,05 01,U.S. House,5,R,Neil Riser,55
Avoyelles,05 01A,U.S. House,5,R,Vance M. McAllister,3
Avoyelles,05 01A,U.S. House,5,R,Neil Riser,6
Avoyelles,06 01A,U.S. House,5,R,Vance M. McAllister,54
Avoyelles,06 01A,U.S. House,5,R,Neil Riser,35
Avoyelles,06 02,U.S. House,5,R,Vance M. McAllister,0
Avoyelles,06 02,U.S. House,5,R,Neil Riser,0
Avoyelles,06 02A,U.S. House,5,R,Vance M. McAllister,20
Avoyelles,06 02A,U.S. House,5,R,Neil Riser,15
Avoyelles,07 01,U.S. House,5,R,Vance M. McAllister,47
Avoyelles,07 01,U.S. House,5,R,Neil Riser,36
Avoyelles,07 03,U.S. House,5,R,Vance M. McAllister,27
Avoyelles,07 03,U.S. House,5,R,Neil Riser,30
Avoyelles,07 03B,U.S. House,5,R,Vance M. McAllister,0
Avoyelles,07 03B,U.S. House,5,R,Neil Riser,0
Avoyelles,08 01,U.S. House,5,R,Vance M. McAllister,13
Avoyelles,08 01,U.S. House,5,R,Neil Riser,15
Avoyelles,08 02A,U.S. House,5,R,Vance M. McAllister,12
Avoyelles,08 02A,U.S. House,5,R,Neil Riser,16
Avoyelles,08 02B,U.S. House,5,R,Vance M. McAllister,15
Avoyelles,08 02B,U.S. House,5,R,Neil Riser,24
Avoyelles,08 03,U.S. House,5,R,Vance M. McAllister,22
Avoyelles,08 03,U.S. House,5,R,Neil Riser,27
Avoyelles,08 03A,U.S. House,5,R,Vance M. McAllister,46
Avoyelles,08 03A,U.S. House,5,R,Neil Riser,79
Avoyelles,09 01,U.S. House,5,R,Vance M. McAllister,13
Avoyelles,09 01,U.S. House,5,R,Neil Riser,4
Avoyelles,09 01A,U.S. House,5,R,Vance M. McAllister,23
Avoyelles,09 01A,U.S. House,5,R,Neil Riser,17
Avoyelles,09 02,U.S. House,5,R,Vance M. McAllister,10
Avoyelles,09 02,U.S. House,5,R,Neil Riser,12
Avoyelles,09 02A,U.S. House,5,R,Vance M. McAllister,4
Avoyelles,09 02A,U.S. House,5,R,Neil Riser,5
Avoyelles,09 03,U.S. House,5,R,Vance M. McAllister,38
Avoyelles,09 03,U.S. House,5,R,Neil Riser,19
Avoyelles,09 04,U.S. House,5,R,Vance M. McAllister,66
Avoyelles,09 04,U.S. House,5,R,Neil Riser,42
Avoyelles,09 04B,U.S. House,5,R,Vance M. McAllister,14
Avoyelles,09 04B,U.S. House,5,R,Neil Riser,33
Avoyelles,09 05B,U.S. House,5,R,Vance M. McAllister,12
Avoyelles,09 05B,U.S. House,5,R,Neil Riser,7
Avoyelles,09 06A,U.S. House,5,R,Vance M. McAllister,20
Avoyelles,09 06A,U.S. House,5,R,Neil Riser,21
Avoyelles,10 01,U.S. House,5,R,Vance M. McAllister,9
Avoyelles,10 01,U.S. House,5,R,Neil Riser,9
Avoyelles,10 02,U.S. House,5,R,Vance M. McAllister,16
Avoyelles,10 02,U.S. House,5,R,Neil Riser,19
Avoyelles,10 02A,U.S. House,5,R,Vance M. McAllister,59
Avoyelles,10 02A,U.S. House,5,R,Neil Riser,67
Avoyelles,10 03,U.S. House,5,R,Vance M. McAllister,24
Avoyelles,10 03,U.S. House,5,R,Neil Riser,37
Avoyelles,10 03A,U.S. House,5,R,Vance M. McAllister,40
Avoyelles,10 03A,U.S. House,5,R,Neil Riser,39
Avoyelles,10 04,U.S. House,5,R,Vance M. McAllister,30
Avoyelles,10 04,U.S. House,5,R,Neil Riser,32
Avoyelles,11 01,U.S. House,5,R,Vance M. McAllister,44
Avoyelles,11 01,U.S. House,5,R,Neil Riser,25
Avoyelles,11 02A,U.S. House,5,R,Vance M. McAllister,16
Avoyelles,11 02A,U.S. House,5,R,Neil Riser,20
Avoyelles,Early Voting,U.S. House,5,R,Vance M. McAllister,260
Avoyelles,Early Voting,U.S. House,5,R,Neil Riser,166
Avoyelles,Provisional Votes,U.S. House,5,R,Vance M. McAllister,0
Avoyelles,Provisional Votes,U.S. House,5,R,Neil Riser,0
Caldwell,01 01,U.S. House,5,R,Vance M. McAllister,33
Caldwell,01 01,U.S. House,5,R,Neil Riser,42
Caldwell,01 02,U.S. House,5,R,Vance M. McAllister,60
Caldwell,01 02,U.S. House,5,R,Neil Riser,197
Caldwell,02 01,U.S. House,5,R,Vance M. McAllister,13
Caldwell,02 01,U.S. House,5,R,Neil Riser,102
Caldwell,02 01A,U.S. House,5,R,Vance M. McAllister,1
Caldwell,02 01A,U.S. House,5,R,Neil Riser,2
Caldwell,02 02,U.S. House,5,R,Vance M. McAllister,24
Caldwell,02 02,U.S. House,5,R,Neil Riser,119
Caldwell,03 01,U.S. House,5,R,Vance M. McAllister,9
Caldwell,03 01,U.S. House,5,R,Neil Riser,34
Caldwell,03 02,U.S. House,5,R,Vance M. McAllister,33
Caldwell,03 02,U.S. House,5,R,Neil Riser,114
Caldwell,03 03,U.S. House,5,R,Vance M. McAllister,23
Caldwell,03 03,U.S. House,5,R,Neil Riser,60
Caldwell,04 01,U.S. House,5,R,Vance M. McAllister,11
Caldwell,04 01,U.S. House,5,R,Neil Riser,21
Caldwell,04 01A,U.S. House,5,R,Vance M. McAllister,2
Caldwell,04 01A,U.S. House,5,R,Neil Riser,6
Caldwell,04 02,U.S. House,5,R,Vance M. McAllister,48
Caldwell,04 02,U.S. House,5,R,Neil Riser,52
Caldwell,04 03,U.S. House,5,R,Vance M. McAllister,1
Caldwell,04 03,U.S. House,5,R,Neil Riser,15
Caldwell,04 03A,U.S. House,5,R,Vance M. McAllister,3
Caldwell,04 03A,U.S. House,5,R,Neil Riser,18
Caldwell,05 01,U.S. House,5,R,Vance M. McAllister,22
Caldwell,05 01,U.S. House,5,R,Neil Riser,70
Caldwell,05 02,U.S. House,5,R,Vance M. McAllister,10
Caldwell,05 02,U.S. House,5,R,Neil Riser,33
Caldwell,05 03,U.S. House,5,R,Vance M. McAllister,19
Caldwell,05 03,U.S. House,5,R,Neil Riser,104
Caldwell,06 01,U.S. House,5,R,Vance M. McAllister,12
Caldwell,06 01,U.S. House,5,R,Neil Riser,77
Caldwell,06 02,U.S. House,5,R,Vance M. McAllister,24
Caldwell,06 02,U.S. House,5,R,Neil Riser,103
Caldwell,06 03,U.S. House,5,R,Vance M. McAllister,34
Caldwell,06 03,U.S. House,5,R,Neil Riser,59
Caldwell,07 01,U.S. House,5,R,Vance M. McAllister,23
Caldwell,07 01,U.S. House,5,R,Neil Riser,99
Caldwell,07 02,U.S. House,5,R,Vance M. McAllister,20
Caldwell,07 02,U.S. House,5,R,Neil Riser,69
Caldwell,07 03,U.S. House,5,R,Vance M. McAllister,14
Caldwell,07 03,U.S. House,5,R,Neil Riser,72
Caldwell,07 03A,U.S. House,5,R,Vance M. McAllister,3
Caldwell,07 03A,U.S. House,5,R,Neil Riser,3
Caldwell,Early Voting,U.S. House,5,R,Vance M. McAllister,125
Caldwell,Early Voting,U.S. House,5,R,Neil Riser,543
Caldwell,Provisional Votes,U.S. House,5,R,Vance M. McAllister,0
Caldwell,Provisional Votes,U.S. House,5,R,Neil Riser,0
Catahoula,01 1,U.S. House,5,R,Vance M. McAllister,36
Catahoula,01 1,U.S. House,5,R,Neil Riser,52
Catahoula,01 2,U.S. House,5,R,Vance M. McAllister,49
Catahoula,01 2,U.S. House,5,R,Neil Riser,14
Catahoula,01 3,U.S. House,5,R,Vance M. McAllister,2
Catahoula,01 3,U.S. House,5,R,Neil Riser,0
Catahoula,01 4,U.S. House,5,R,Vance M. McAllister,11
Catahoula,01 4,U.S. House,5,R,Neil Riser,20
Catahoula,02 1,U.S. House,5,R,Vance M. McAllister,60
Catahoula,02 1,U.S. House,5,R,Neil Riser,29
Catahoula,02 2,U.S. House,5,R,Vance M. McAllister,57
Catahoula,02 2,U.S. House,5,R,Neil Riser,61
Catahoula,02 5,U.S. House,5,R,Vance M. McAllister,15
Catahoula,02 5,U.S. House,5,R,Neil Riser,3
Catahoula,03 1,U.S. House,5,R,Vance M. McAllister,22
Catahoula,03 1,U.S. House,5,R,Neil Riser,60
Catahoula,03 2,U.S. House,5,R,Vance M. McAllister,36
Catahoula,03 2,U.S. House,5,R,Neil Riser,77
Catahoula,03 3,U.S. House,5,R,Vance M. McAllister,0
Catahoula,03 3,U.S. House,5,R,Neil Riser,2
Catahoula,03 4,U.S. House,5,R,Vance M. McAllister,4
Catahoula,03 4,U.S. House,5,R,Neil Riser,4
Catahoula,04 1,U.S. House,5,R,Vance M. McAllister,23
Catahoula,04 1,U.S. House,5,R,Neil Riser,18
Catahoula,04 2,U.S. House,5,R,Vance M. McAllister,21
Catahoula,04 2,U.S. House,5,R,Neil Riser,35
Catahoula,04 4,U.S. House,5,R,Vance M. McAllister,4
Catahoula,04 4,U.S. House,5,R,Neil Riser,1
Catahoula,05 1,U.S. House,5,R,Vance M. McAllister,70
Catahoula,05 1,U.S. House,5,R,Neil Riser,70
Catahoula,05 2,U.S. House,5,R,Vance M. McAllister,5
Catahoula,05 2,U.S. House,5,R,Neil Riser,6
Catahoula,06 1,U.S. House,5,R,Vance M. McAllister,25
Catahoula,06 1,U.S. House,5,R,Neil Riser,62
Catahoula,06 2,U.S. House,5,R,Vance M. McAllister,12
Catahoula,06 2,U.S. House,5,R,Neil Riser,19
Catahoula,06 3,U.S. House,5,R,Vance M. McAllister,6
Catahoula,06 3,U.S. House,5,R,Neil Riser,16
Catahoula,06 5,U.S. House,5,R,Vance M. McAllister,3
Catahoula,06 5,U.S. House,5,R,Neil Riser,12
Catahoula,07 1,U.S. House,5,R,Vance M. McAllister,25
Catahoula,07 1,U.S. House,5,R,Neil Riser,3
Catahoula,07 3,U.S. House,5,R,Vance M. McAllister,16
Catahoula,07 3,U.S. House,5,R,Neil Riser,9
Catahoula,07 5,U.S. House,5,R,Vance M. McAllister,9
Catahoula,07 5,U.S. House,5,R,Neil Riser,2
Catahoula,08 1,U.S. House,5,R,Vance M. McAllister,53
Catahoula,08 1,U.S. House,5,R,Neil Riser,39
Catahoula,08 2,U.S. House,5,R,Vance M. McAllister,24
Catahoula,08 2,U.S. House,5,R,Neil Riser,2
Catahoula,09 1,U.S. House,5,R,Vance M. McAllister,17
Catahoula,09 1,U.S. House,5,R,Neil Riser,14
Catahoula,09 2,U.S. House,5,R,Vance M. McAllister,16
Catahoula,09 2,U.S. House,5,R,Neil Riser,47
Catahoula,09 3,U.S. House,5,R,Vance M. McAllister,16
Catahoula,09 3,U.S. House,5,R,Neil Riser,22
Catahoula,09 4,U.S. House,5,R,Vance M. McAllister,7
Catahoula,09 4,U.S. House,5,R,Neil Riser,23
Catahoula,Early Voting,U.S. House,5,R,Vance M. McAllister,80
Catahoula,Early Voting,U.S. House,5,R,Neil Riser,191
Catahoula,Provisional Votes,U.S. House,5,R,Vance M. McAllister,0
Catahoula,Provisional Votes,U.S. House,5,R,Neil Riser,0
Concordia,00 1-1,U.S. House,5,R,Vance M. McAllister,50
Concordia,00 1-1,U.S. House,5,R,Neil Riser,14
Concordia,00 1-2,U.S. House,5,R,Vance M. McAllister,21
Concordia,00 1-2,U.S. House,5,R,Neil Riser,6
Concordia,00 1-3,U.S. House,5,R,Vance M. McAllister,115
Concordia,00 1-3,U.S. House,5,R,Neil Riser,162
Concordia,00 1-4,U.S. House,5,R,Vance M. McAllister,30
Concordia,00 1-4,U.S. House,5,R,Neil Riser,8
Concordia,00 2-1,U.S. House,5,R,Vance M. McAllister,41
Concordia,00 2-1,U.S. House,5,R,Neil Riser,68
Concordia,00 2-4,U.S. House,5,R,Vance M. McAllister,24
Concordia,00 2-4,U.S. House,5,R,Neil Riser,12
Concordia,00 3-1,U.S. House,5,R,Vance M. McAllister,53
Concordia,00 3-1,U.S. House,5,R,Neil Riser,82
Concordia,00 3-2,U.S. House,5,R,Vance M. McAllister,82
Concordia,00 3-2,U.S. House,5,R,Neil Riser,37
Concordia,00 3-3,U.S. House,5,R,Vance M. McAllister,48
Concordia,00 3-3,U.S. House,5,R,Neil Riser,50
Concordia,00 4-1,U.S. House,5,R,Vance M. McAllister,24
Concordia,00 4-1,U.S. House,5,R,Neil Riser,45
Concordia,00 4-2,U.S. House,5,R,Vance M. McAllister,46
Concordia,00 4-2,U.S. House,5,R,Neil Riser,80
Concordia,00 4-3,U.S. House,5,R,Vance M. McAllister,47
Concordia,00 4-3,U.S. House,5,R,Neil Riser,95
Concordia,00 4-4,U.S. House,5,R,Vance M. McAllister,76
Concordia,00 4-4,U.S. House,5,R,Neil Riser,103
Concordia,00 4-4A,U.S. House,5,R,Vance M. McAllister,1
Concordia,00 4-4A,U.S. House,5,R,Neil Riser,3
Concordia,00 4-4B,U.S. House,5,R,Vance M. McAllister,3
Concordia,00 4-4B,U.S. House,5,R,Neil Riser,0
Concordia,00 4-6,U.S. House,5,R,Vance M. McAllister,0
Concordia,00 4-6,U.S. House,5,R,Neil Riser,8
Concordia,00 5-1,U.S. House,5,R,Vance M. McAllister,63
Concordia,00 5-1,U.S. House,5,R,Neil Riser,80
Concordia,00 5-2,U.S. House,5,R,Vance M. McAllister,12
Concordia,00 5-2,U.S. House,5,R,Neil Riser,5
Concordia,00 5-2A,U.S. House,5,R,Vance M. McAllister,2
Concordia,00 5-2A,U.S. House,5,R,Neil Riser,5
Concordia,00 5-2B,U.S. House,5,R,Vance M. McAllister,5
Concordia,00 5-2B,U.S. House,5,R,Neil Riser,7
Concordia,00 5-3,U.S. House,5,R,Vance M. McAllister,20
Concordia,00 5-3,U.S. House,5,R,Neil Riser,53
Concordia,00 5-4,U.S. House,5,R,Vance M. McAllister,70
Concordia,00 5-4,U.S. House,5,R,Neil Riser,40
Concordia,00 5-5,U.S. House,5,R,Vance M. McAllister,38
Concordia,00 5-5,U.S. House,5,R,Neil Riser,64
Concordia,00 5-6,U.S. House,5,R,Vance M. McAllister,60
Concordia,00 5-6,U.S. House,5,R,Neil Riser,94
Concordia,00 5-7,U.S. House,5,R,Vance M. McAllister,18
Concordia,00 5-7,U.S. House,5,R,Neil Riser,13
Concordia,Early Voting,U.S. House,5,R,Vance M. McAllister,172
Concordia,Early Voting,U.S. House,5,R,Neil Riser,213
Concordia,Provisional Votes,U.S. House,5,R,Vance M. McAllister,0
Concordia,Provisional Votes,U.S. House,5,R,Neil Riser,0
East Carroll,00 01,U.S. House,5,R,Vance M. McAllister,48
East Carroll,00 01,U.S. House,5,R,Neil Riser,27
East Carroll,00 02,U.S. House,5,R,Vance M. McAllister,76
East Carroll,00 02,U.S. House,5,R,Neil Riser,35
East Carroll,00 03,U.S. House,5,R,Vance M. McAllister,12
East Carroll,00 03,U.S. House,5,R,Neil Riser,10
East Carroll,00 04,U.S. House,5,R,Vance M. McAllister,12
East Carroll,00 04,U.S. House,5,R,Neil Riser,3
East Carroll,00 04A,U.S. House,5,R,Vance M. McAllister,5
East Carroll,00 04A,U.S. House,5,R,Neil Riser,3
East Carroll,00 05,U.S. House,5,R,Vance M. McAllister,4
East Carroll,00 05,U.S. House,5,R,Neil Riser,2
East Carroll,00 05A,U.S. House,5,R,Vance M. McAllister,4
East Carroll,00 05A,U.S. House,5,R,Neil Riser,2
East Carroll,00 05B,U.S. House,5,R,Vance M. McAllister,4
East Carroll,00 05B,U.S. House,5,R,Neil Riser,0
East Carroll,00 06,U.S. House,5,R,Vance M. McAllister,69
East Carroll,00 06,U.S. House,5,R,Neil Riser,8
East Carroll,00 07,U.S. House,5,R,Vance M. McAllister,40
East Carroll,00 07,U.S. House,5,R,Neil Riser,5
East Carroll,00 08,U.S. House,5,R,Vance M. McAllister,19
East Carroll,00 08,U.S. House,5,R,Neil Riser,4
East Carroll,00 09,U.S. House,5,R,Vance M. McAllister,43
East Carroll,00 09,U.S. House,5,R,Neil Riser,8
East Carroll,00 10,U.S. House,5,R,Vance M. McAllister,35
East Carroll,00 10,U.S. House,5,R,Neil Riser,4
East Carroll,00 11,U.S. House,5,R,Vance M. McAllister,34
East Carroll,00 11,U.S. House,5,R,Neil Riser,6
East Carroll,00 12,U.S. House,5,R,Vance M. McAllister,21
East Carroll,00 12,U.S. House,5,R,Neil Riser,0
East Carroll,00 13,U.S. House,5,R,Vance M. McAllister,56
East Carroll,00 13,U.S. House,5,R,Neil Riser,4
East Carroll,00 13A,U.S. House,5,R,Vance M. McAllister,22
East Carroll,00 13A,U.S. House,5,R,Neil Riser,7
East Carroll,00 14,U.S. House,5,R,Vance M. McAllister,26
East Carroll,00 14,U.S. House,5,R,Neil Riser,9
East Carroll,00 14A,U.S. House,5,R,Vance M. McAllister,7
East Carroll,00 14A,U.S. House,5,R,Neil Riser,1
East Carroll,00 15,U.S. House,5,R,Vance M. McAllister,9
East Carroll,00 15,U.S. House,5,R,Neil Riser,3
East Carroll,00 16,U.S. House,5,R,Vance M. McAllister,60
East Carroll,00 16,U.S. House,5,R,Neil Riser,31
East Carroll,00 17,U.S. House,5,R,Vance M. McAllister,20
East Carroll,00 17,U.S. House,5,R,Neil Riser,10
East Carroll,00 18,U.S. House,5,R,Vance M. McAllister,30
East Carroll,00 18,U.S. House,5,R,Neil Riser,18
East Carroll,00 19,U.S. House,5,R,Vance M. McAllister,62
East Carroll,00 19,U.S. House,5,R,Neil Riser,25
East Carroll,Early Voting,U.S. House,5,R,Vance M. McAllister,108
East Carroll,Early Voting,U.S. House,5,R,Neil Riser,140
East Carroll,Provisional Votes,U.S. House,5,R,Vance M. McAllister,0
East Carroll,Provisional Votes,U.S. House,5,R,Neil Riser,0
East Feliciana,00 03,U.S. House,5,R,Vance M. McAllister,16
East Feliciana,00 03,U.S. House,5,R,Neil Riser,8
East Feliciana,00 08,U.S. House,5,R,Vance M. McAllister,18
East Feliciana,00 08,U.S. House,5,R,Neil Riser,29
East Feliciana,00 09A,U.S. House,5,R,Vance M. McAllister,42
East Feliciana,00 09A,U.S. House,5,R,Neil Riser,22
East Feliciana,00 09B,U.S. House,5,R,Vance M. McAllister,4
East Feliciana,00 09B,U.S. House,5,R,Neil Riser,12
East Feliciana,00 10,U.S. House,5,R,Vance M. McAllister,15
East Feliciana,00 10,U.S. House,5,R,Neil Riser,29
East Feliciana,00 11A,U.S. House,5,R,Vance M. McAllister,22
East Feliciana,00 11A,U.S. House,5,R,Neil Riser,22
East Feliciana,00 11B,U.S. House,5,R,Vance M. McAllister,12
East Feliciana,00 11B,U.S. House,5,R,Neil Riser,5
East Feliciana,00 12A,U.S. House,5,R,Vance M. McAllister,28
East Feliciana,00 12A,U.S. House,5,R,Neil Riser,19
East Feliciana,00 12B,U.S. House,5,R,Vance M. McAllister,2
East Feliciana,00 12B,U.S. House,5,R,Neil Riser,0
East Feliciana,00 12C,U.S. House,5,R,Vance M. McAllister,5
East Feliciana,00 12C,U.S. House,5,R,Neil Riser,9
East Feliciana,00 13,U.S. House,5,R,Vance M. McAllister,50
East Feliciana,00 13,U.S. House,5,R,Neil Riser,19
East Feliciana,00 14,U.S. House,5,R,Vance M. McAllister,14
East Feliciana,00 14,U.S. House,5,R,Neil Riser,19
East Feliciana,00 15,U.S. House,5,R,Vance M. McAllister,34
East Feliciana,00 15,U.S. House,5,R,Neil Riser,33
East Feliciana,00 16,U.S. House,5,R,Vance M. McAllister,51
East Feliciana,00 16,U.S. House,5,R,Neil Riser,53
East Feliciana,00 18,U.S. House,5,R,Vance M. McAllister,8
East Feliciana,00 18,U.S. House,5,R,Neil Riser,28
East Feliciana,00 20,U.S. House,5,R,Vance M. McAllister,50
East Feliciana,00 20,U.S. House,5,R,Neil Riser,29
East Feliciana,00 21,U.S. House,5,R,Vance M. McAllister,22
East Feliciana,00 21,U.S. House,5,R,Neil Riser,23
East Feliciana,00 22,U.S. House,5,R,Vance M. McAllister,12
East Feliciana,00 22,U.S. House,5,R,Neil Riser,6
East Feliciana,Early Voting,U.S. House,5,R,Vance M. McAllister,113
East Feliciana,Early Voting,U.S. House,5,R,Neil Riser,150
East Feliciana,Provisional Votes,U.S. House,5,R,Vance M. McAllister,0
East Feliciana,Provisional Votes,U.S. House,5,R,Neil Riser,0
Franklin,00 01,U.S. House,5,R,Vance M. McAllister,25
Franklin,00 01,U.S. House,5,R,Neil Riser,45
Franklin,00 02,U.S. House,5,R,Vance M. McAllister,24
Franklin,00 02,U.S. House,5,R,Neil Riser,36
Franklin,00 03,U.S. House,5,R,Vance M. McAllister,63
Franklin,00 03,U.S. House,5,R,Neil Riser,82
Franklin,00 04,U.S. House,5,R,Vance M. McAllister,62
Franklin,00 04,U.S. House,5,R,Neil Riser,32
Franklin,00 04A,U.S. House,5,R,Vance M. McAllister,5
Franklin,00 04A,U.S. House,5,R,Neil Riser,7
Franklin,00 04B,U.S. House,5,R,Vance M. McAllister,20
Franklin,00 04B,U.S. House,5,R,Neil Riser,33
Franklin,00 06,U.S. House,5,R,Vance M. McAllister,72
Franklin,00 06,U.S. House,5,R,Neil Riser,106
Franklin,00 06A,U.S. House,5,R,Vance M. McAllister,6
Franklin,00 06A,U.S. House,5,R,Neil Riser,1
Franklin,00 07,U.S. House,5,R,Vance M. McAllister,13
Franklin,00 07,U.S. House,5,R,Neil Riser,19
Franklin,00 09,U.S. House,5,R,Vance M. McAllister,7
Franklin,00 09,U.S. House,5,R,Neil Riser,7
Franklin,00 12,U.S. House,5,R,Vance M. McAllister,41
Franklin,00 12,U.S. House,5,R,Neil Riser,71
Franklin,00 13,U.S. House,5,R,Vance M. McAllister,22
Franklin,00 13,U.S. House,5,R,Neil Riser,92
Franklin,00 13A,U.S. House,5,R,Vance M. McAllister,7
Franklin,00 13A,U.S. House,5,R,Neil Riser,7
Franklin,00 14,U.S. House,5,R,Vance M. McAllister,61
Franklin,00 14,U.S. House,5,R,Neil Riser,75
Franklin,00 16,U.S. House,5,R,Vance M. McAllister,40
Franklin,00 16,U.S. House,5,R,Neil Riser,17
Franklin,00 18,U.S. House,5,R,Vance M. McAllister,10
Franklin,00 18,U.S. House,5,R,Neil Riser,12
Franklin,00 19,U.S. House,5,R,Vance M. McAllister,44
Franklin,00 19,U.S. House,5,R,Neil Riser,55
Franklin,00 20,U.S. House,5,R,Vance M. McAllister,55
Franklin,00 20,U.S. House,5,R,Neil Riser,39
Franklin,00 21,U.S. House,5,R,Vance M. McAllister,55
Franklin,00 21,U.S. House,5,R,Neil Riser,72
Franklin,00 21A,U.S. House,5,R,Vance M. McAllister,2
Franklin,00 21A,U.S. House,5,R,Neil Riser,7
Franklin,00 22,U.S. House,5,R,Vance M. McAllister,25
Franklin,00 22,U.S. House,5,R,Neil Riser,30
Franklin,00 24,U.S. House,5,R,Vance M. McAllister,42
Franklin,00 24,U.S. House,5,R,Neil Riser,14
Franklin,00 25,U.S. House,5,R,Vance M. McAllister,14
Franklin,00 25,U.S. House,5,R,Neil Riser,1
Franklin,00 26,U.S. House,5,R,Vance M. McAllister,24
Franklin,00 26,U.S. House,5,R,Neil Riser,46
Franklin,00 26A,U.S. House,5,R,Vance M. McAllister,12
Franklin,00 26A,U.S. House,5,R,Neil Riser,16
