parish,office,district,party,candidate,votes
East Baton Rouge,State House,69,R,Gary Beard,4093
East Baton Rouge,State House,69,R,David Boneno,2847
Livingston,State House,69,R,Gary Beard,642
Livingston,State House,69,R,David Boneno,328
