parish,office,district,party,candidate,votes
Lafourche,State House,53,D,Damon J. Baldone,119
Lafourche,State House,53,D,"""Johnny"" Glover",19
Terrebonne,State House,53,D,Damon J. Baldone,3129
Terrebonne,State House,53,D,"""Johnny"" Glover",3119
