parish,office,district,party,candidate,votes
Lafourche,State Senate,20,R,Chris Bollinger,6865
Lafourche,State Senate,20,D,"Reggie P. Dupre, Jr.",3710
Terrebonne,State Senate,20,R,Chris Bollinger,2641
Terrebonne,State Senate,20,D,"Reggie P. Dupre, Jr.",6691
