parish,precinct,office,district,party,candidate,votes
Terrebonne,00 60,State Senate,20,R,Chris Bollinger,78
Terrebonne,00 60,State Senate,20,D,"Reggie P. Dupre, Jr.",331
Terrebonne,00 61,State Senate,20,R,Chris Bollinger,35
Terrebonne,00 61,State Senate,20,D,"Reggie P. Dupre, Jr.",140
Terrebonne,00 62,State Senate,20,R,Chris Bollinger,29
Terrebonne,00 62,State Senate,20,D,"Reggie P. Dupre, Jr.",142
Terrebonne,00 63,State Senate,20,R,Chris Bollinger,47
Terrebonne,00 63,State Senate,20,D,"Reggie P. Dupre, Jr.",171
Terrebonne,00 70,State Senate,20,R,Chris Bollinger,30
Terrebonne,00 70,State Senate,20,D,"Reggie P. Dupre, Jr.",67
Terrebonne,00 71,State Senate,20,R,Chris Bollinger,16
Terrebonne,00 71,State Senate,20,D,"Reggie P. Dupre, Jr.",53
Terrebonne,00 72,State Senate,20,R,Chris Bollinger,62
Terrebonne,00 72,State Senate,20,D,"Reggie P. Dupre, Jr.",89
Terrebonne,00 73,State Senate,20,R,Chris Bollinger,64
Terrebonne,00 73,State Senate,20,D,"Reggie P. Dupre, Jr.",126
Terrebonne,00 75,State Senate,20,R,Chris Bollinger,0
Terrebonne,00 75,State Senate,20,D,"Reggie P. Dupre, Jr.",0
Terrebonne,Early Voting,State Senate,20,R,Chris Bollinger,67
Terrebonne,Early Voting,State Senate,20,D,"Reggie P. Dupre, Jr.",140
