parish,precinct,office,district,party,candidate,votes
East Baton Rouge,01 074A,State Senate,16,R,Laurinda L. Calongne,55
East Baton Rouge,01 074A,State Senate,16,R,"""Dan"" Claitor",59
East Baton Rouge,01 074A,State Senate,16,R,Lee Domingue,43
East Baton Rouge,01 074B,State Senate,16,R,Laurinda L. Calongne,80
East Baton Rouge,01 074B,State Senate,16,R,"""Dan"" Claitor",86
East Baton Rouge,01 074B,State Senate,16,R,Lee Domingue,49
East Baton Rouge,01 075A,State Senate,16,R,Laurinda L. Calongne,51
East Baton Rouge,01 075A,State Senate,16,R,"""Dan"" Claitor",147
East Baton Rouge,01 075A,State Senate,16,R,Lee Domingue,48
East Baton Rouge,01 075B,State Senate,16,R,Laurinda L. Calongne,58
East Baton Rouge,01 075B,State Senate,16,R,"""Dan"" Claitor",133
East Baton Rouge,01 075B,State Senate,16,R,Lee Domingue,40
East Baton Rouge,01 080A,State Senate,16,R,Laurinda L. Calongne,58
East Baton Rouge,01 080A,State Senate,16,R,"""Dan"" Claitor",72
East Baton Rouge,01 080A,State Senate,16,R,Lee Domingue,59
East Baton Rouge,01 080B,State Senate,16,R,Laurinda L. Calongne,57
East Baton Rouge,01 080B,State Senate,16,R,"""Dan"" Claitor",50
East Baton Rouge,01 080B,State Senate,16,R,Lee Domingue,60
East Baton Rouge,01 087A,State Senate,16,R,Laurinda L. Calongne,46
East Baton Rouge,01 087A,State Senate,16,R,"""Dan"" Claitor",54
East Baton Rouge,01 087A,State Senate,16,R,Lee Domingue,42
East Baton Rouge,01 087B,State Senate,16,R,Laurinda L. Calongne,35
East Baton Rouge,01 087B,State Senate,16,R,"""Dan"" Claitor",53
East Baton Rouge,01 087B,State Senate,16,R,Lee Domingue,52
East Baton Rouge,01 090A,State Senate,16,R,Laurinda L. Calongne,32
East Baton Rouge,01 090A,State Senate,16,R,"""Dan"" Claitor",52
East Baton Rouge,01 090A,State Senate,16,R,Lee Domingue,40
East Baton Rouge,01 090B,State Senate,16,R,Laurinda L. Calongne,30
East Baton Rouge,01 090B,State Senate,16,R,"""Dan"" Claitor",49
East Baton Rouge,01 090B,State Senate,16,R,Lee Domingue,34
East Baton Rouge,01 103A,State Senate,16,R,Laurinda L. Calongne,40
East Baton Rouge,01 103A,State Senate,16,R,"""Dan"" Claitor",46
East Baton Rouge,01 103A,State Senate,16,R,Lee Domingue,82
East Baton Rouge,01 103B,State Senate,16,R,Laurinda L. Calongne,22
East Baton Rouge,01 103B,State Senate,16,R,"""Dan"" Claitor",43
East Baton Rouge,01 103B,State Senate,16,R,Lee Domingue,57
East Baton Rouge,01 105A,State Senate,16,R,Laurinda L. Calongne,59
East Baton Rouge,01 105A,State Senate,16,R,"""Dan"" Claitor",95
East Baton Rouge,01 105A,State Senate,16,R,Lee Domingue,59
East Baton Rouge,01 105B,State Senate,16,R,Laurinda L. Calongne,41
East Baton Rouge,01 105B,State Senate,16,R,"""Dan"" Claitor",83
East Baton Rouge,01 105B,State Senate,16,R,Lee Domingue,37
East Baton Rouge,03 003A,State Senate,16,R,Laurinda L. Calongne,20
East Baton Rouge,03 003A,State Senate,16,R,"""Dan"" Claitor",58
East Baton Rouge,03 003A,State Senate,16,R,Lee Domingue,58
East Baton Rouge,03 003B,State Senate,16,R,Laurinda L. Calongne,58
East Baton Rouge,03 003B,State Senate,16,R,"""Dan"" Claitor",45
East Baton Rouge,03 003B,State Senate,16,R,Lee Domingue,77
East Baton Rouge,03 004A,State Senate,16,R,Laurinda L. Calongne,18
East Baton Rouge,03 004A,State Senate,16,R,"""Dan"" Claitor",36
East Baton Rouge,03 004A,State Senate,16,R,Lee Domingue,37
East Baton Rouge,03 004B,State Senate,16,R,Laurinda L. Calongne,33
East Baton Rouge,03 004B,State Senate,16,R,"""Dan"" Claitor",32
East Baton Rouge,03 004B,State Senate,16,R,Lee Domingue,51
East Baton Rouge,03 011,State Senate,16,R,Laurinda L. Calongne,3
East Baton Rouge,03 011,State Senate,16,R,"""Dan"" Claitor",11
East Baton Rouge,03 011,State Senate,16,R,Lee Domingue,14
East Baton Rouge,03 013A,State Senate,16,R,Laurinda L. Calongne,85
East Baton Rouge,03 013A,State Senate,16,R,"""Dan"" Claitor",83
East Baton Rouge,03 013A,State Senate,16,R,Lee Domingue,98
East Baton Rouge,03 013B,State Senate,16,R,Laurinda L. Calongne,78
East Baton Rouge,03 013B,State Senate,16,R,"""Dan"" Claitor",59
East Baton Rouge,03 013B,State Senate,16,R,Lee Domingue,88
East Baton Rouge,03 015A,State Senate,16,R,Laurinda L. Calongne,31
East Baton Rouge,03 015A,State Senate,16,R,"""Dan"" Claitor",41
East Baton Rouge,03 015A,State Senate,16,R,Lee Domingue,46
East Baton Rouge,03 015B,State Senate,16,R,Laurinda L. Calongne,26
East Baton Rouge,03 015B,State Senate,16,R,"""Dan"" Claitor",28
East Baton Rouge,03 015B,State Senate,16,R,Lee Domingue,59
East Baton Rouge,03 016A,State Senate,16,R,Laurinda L. Calongne,68
East Baton Rouge,03 016A,State Senate,16,R,"""Dan"" Claitor",65
East Baton Rouge,03 016A,State Senate,16,R,Lee Domingue,101
East Baton Rouge,03 016B,State Senate,16,R,Laurinda L. Calongne,46
East Baton Rouge,03 016B,State Senate,16,R,"""Dan"" Claitor",82
East Baton Rouge,03 016B,State Senate,16,R,Lee Domingue,88
East Baton Rouge,03 017A,State Senate,16,R,Laurinda L. Calongne,63
East Baton Rouge,03 017A,State Senate,16,R,"""Dan"" Claitor",81
East Baton Rouge,03 017A,State Senate,16,R,Lee Domingue,70
East Baton Rouge,03 017B,State Senate,16,R,Laurinda L. Calongne,63
East Baton Rouge,03 017B,State Senate,16,R,"""Dan"" Claitor",69
East Baton Rouge,03 017B,State Senate,16,R,Lee Domingue,79
East Baton Rouge,03 018A,State Senate,16,R,Laurinda L. Calongne,18
East Baton Rouge,03 018A,State Senate,16,R,"""Dan"" Claitor",24
East Baton Rouge,03 018A,State Senate,16,R,Lee Domingue,37
East Baton Rouge,03 018B,State Senate,16,R,Laurinda L. Calongne,18
East Baton Rouge,03 018B,State Senate,16,R,"""Dan"" Claitor",31
East Baton Rouge,03 018B,State Senate,16,R,Lee Domingue,26
East Baton Rouge,03 019A,State Senate,16,R,Laurinda L. Calongne,92
East Baton Rouge,03 019A,State Senate,16,R,"""Dan"" Claitor",64
East Baton Rouge,03 019A,State Senate,16,R,Lee Domingue,58
East Baton Rouge,03 019B,State Senate,16,R,Laurinda L. Calongne,81
East Baton Rouge,03 019B,State Senate,16,R,"""Dan"" Claitor",71
East Baton Rouge,03 019B,State Senate,16,R,Lee Domingue,74
East Baton Rouge,03 022,State Senate,16,R,Laurinda L. Calongne,17
East Baton Rouge,03 022,State Senate,16,R,"""Dan"" Claitor",35
East Baton Rouge,03 022,State Senate,16,R,Lee Domingue,67
East Baton Rouge,03 027A,State Senate,16,R,Laurinda L. Calongne,23
East Baton Rouge,03 027A,State Senate,16,R,"""Dan"" Claitor",34
East Baton Rouge,03 027A,State Senate,16,R,Lee Domingue,41
East Baton Rouge,03 027B,State Senate,16,R,Laurinda L. Calongne,18
East Baton Rouge,03 027B,State Senate,16,R,"""Dan"" Claitor",23
East Baton Rouge,03 027B,State Senate,16,R,Lee Domingue,39
East Baton Rouge,03 029A,State Senate,16,R,Laurinda L. Calongne,48
East Baton Rouge,03 029A,State Senate,16,R,"""Dan"" Claitor",43
East Baton Rouge,03 029A,State Senate,16,R,Lee Domingue,40
East Baton Rouge,03 029B,State Senate,16,R,Laurinda L. Calongne,33
East Baton Rouge,03 029B,State Senate,16,R,"""Dan"" Claitor",47
East Baton Rouge,03 029B,State Senate,16,R,Lee Domingue,49
East Baton Rouge,03 031A,State Senate,16,R,Laurinda L. Calongne,34
East Baton Rouge,03 031A,State Senate,16,R,"""Dan"" Claitor",56
East Baton Rouge,03 031A,State Senate,16,R,Lee Domingue,44
East Baton Rouge,03 031B,State Senate,16,R,Laurinda L. Calongne,36
East Baton Rouge,03 031B,State Senate,16,R,"""Dan"" Claitor",58
East Baton Rouge,03 031B,State Senate,16,R,Lee Domingue,31
East Baton Rouge,03 033A,State Senate,16,R,Laurinda L. Calongne,36
East Baton Rouge,03 033A,State Senate,16,R,"""Dan"" Claitor",29
East Baton Rouge,03 033A,State Senate,16,R,Lee Domingue,64
East Baton Rouge,03 033B,State Senate,16,R,Laurinda L. Calongne,31
East Baton Rouge,03 033B,State Senate,16,R,"""Dan"" Claitor",50
East Baton Rouge,03 033B,State Senate,16,R,Lee Domingue,56
East Baton Rouge,03 034A,State Senate,16,R,Laurinda L. Calongne,19
East Baton Rouge,03 034A,State Senate,16,R,"""Dan"" Claitor",15
East Baton Rouge,03 034A,State Senate,16,R,Lee Domingue,39
East Baton Rouge,03 034B,State Senate,16,R,Laurinda L. Calongne,26
East Baton Rouge,03 034B,State Senate,16,R,"""Dan"" Claitor",19
East Baton Rouge,03 034B,State Senate,16,R,Lee Domingue,30
East Baton Rouge,03 035A,State Senate,16,R,Laurinda L. Calongne,35
East Baton Rouge,03 035A,State Senate,16,R,"""Dan"" Claitor",44
East Baton Rouge,03 035A,State Senate,16,R,Lee Domingue,38
East Baton Rouge,03 035B,State Senate,16,R,Laurinda L. Calongne,28
East Baton Rouge,03 035B,State Senate,16,R,"""Dan"" Claitor",28
East Baton Rouge,03 035B,State Senate,16,R,Lee Domingue,34
East Baton Rouge,03 036A,State Senate,16,R,Laurinda L. Calongne,75
East Baton Rouge,03 036A,State Senate,16,R,"""Dan"" Claitor",108
East Baton Rouge,03 036A,State Senate,16,R,Lee Domingue,79
East Baton Rouge,03 036B,State Senate,16,R,Laurinda L. Calongne,70
East Baton Rouge,03 036B,State Senate,16,R,"""Dan"" Claitor",89
East Baton Rouge,03 036B,State Senate,16,R,Lee Domingue,77
East Baton Rouge,03 038A,State Senate,16,R,Laurinda L. Calongne,36
East Baton Rouge,03 038A,State Senate,16,R,"""Dan"" Claitor",48
East Baton Rouge,03 038A,State Senate,16,R,Lee Domingue,52
East Baton Rouge,03 038B,State Senate,16,R,Laurinda L. Calongne,34
East Baton Rouge,03 038B,State Senate,16,R,"""Dan"" Claitor",27
East Baton Rouge,03 038B,State Senate,16,R,Lee Domingue,54
East Baton Rouge,03 039,State Senate,16,R,Laurinda L. Calongne,1
East Baton Rouge,03 039,State Senate,16,R,"""Dan"" Claitor",2
East Baton Rouge,03 039,State Senate,16,R,Lee Domingue,3
East Baton Rouge,03 040A,State Senate,16,R,Laurinda L. Calongne,43
East Baton Rouge,03 040A,State Senate,16,R,"""Dan"" Claitor",51
East Baton Rouge,03 040A,State Senate,16,R,Lee Domingue,53
East Baton Rouge,03 040B,State Senate,16,R,Laurinda L. Calongne,57
East Baton Rouge,03 040B,State Senate,16,R,"""Dan"" Claitor",54
East Baton Rouge,03 040B,State Senate,16,R,Lee Domingue,81
East Baton Rouge,03 041A,State Senate,16,R,Laurinda L. Calongne,56
East Baton Rouge,03 041A,State Senate,16,R,"""Dan"" Claitor",60
East Baton Rouge,03 041A,State Senate,16,R,Lee Domingue,84
East Baton Rouge,03 041B,State Senate,16,R,Laurinda L. Calongne,53
East Baton Rouge,03 041B,State Senate,16,R,"""Dan"" Claitor",57
East Baton Rouge,03 041B,State Senate,16,R,Lee Domingue,108
East Baton Rouge,03 043A,State Senate,16,R,Laurinda L. Calongne,9
East Baton Rouge,03 043A,State Senate,16,R,"""Dan"" Claitor",48
East Baton Rouge,03 043A,State Senate,16,R,Lee Domingue,49
East Baton Rouge,03 043B,State Senate,16,R,Laurinda L. Calongne,26
East Baton Rouge,03 043B,State Senate,16,R,"""Dan"" Claitor",26
East Baton Rouge,03 043B,State Senate,16,R,Lee Domingue,58
East Baton Rouge,03 045A,State Senate,16,R,Laurinda L. Calongne,33
East Baton Rouge,03 045A,State Senate,16,R,"""Dan"" Claitor",27
East Baton Rouge,03 045A,State Senate,16,R,Lee Domingue,67
East Baton Rouge,03 045B,State Senate,16,R,Laurinda L. Calongne,46
East Baton Rouge,03 045B,State Senate,16,R,"""Dan"" Claitor",39
East Baton Rouge,03 045B,State Senate,16,R,Lee Domingue,58
East Baton Rouge,03 047A,State Senate,16,R,Laurinda L. Calongne,33
East Baton Rouge,03 047A,State Senate,16,R,"""Dan"" Claitor",35
East Baton Rouge,03 047A,State Senate,16,R,Lee Domingue,56
East Baton Rouge,03 047B,State Senate,16,R,Laurinda L. Calongne,29
East Baton Rouge,03 047B,State Senate,16,R,"""Dan"" Claitor",27
East Baton Rouge,03 047B,State Senate,16,R,Lee Domingue,49
East Baton Rouge,03 048A,State Senate,16,R,Laurinda L. Calongne,45
East Baton Rouge,03 048A,State Senate,16,R,"""Dan"" Claitor",51
East Baton Rouge,03 048A,State Senate,16,R,Lee Domingue,98
East Baton Rouge,03 048B,State Senate,16,R,Laurinda L. Calongne,37
East Baton Rouge,03 048B,State Senate,16,R,"""Dan"" Claitor",52
East Baton Rouge,03 048B,State Senate,16,R,Lee Domingue,79
East Baton Rouge,03 049A,State Senate,16,R,Laurinda L. Calongne,38
East Baton Rouge,03 049A,State Senate,16,R,"""Dan"" Claitor",64
East Baton Rouge,03 049A,State Senate,16,R,Lee Domingue,34
East Baton Rouge,03 049B,State Senate,16,R,Laurinda L. Calongne,32
East Baton Rouge,03 049B,State Senate,16,R,"""Dan"" Claitor",50
East Baton Rouge,03 049B,State Senate,16,R,Lee Domingue,41
East Baton Rouge,03 049C,State Senate,16,R,Laurinda L. Calongne,14
East Baton Rouge,03 049C,State Senate,16,R,"""Dan"" Claitor",33
East Baton Rouge,03 049C,State Senate,16,R,Lee Domingue,21
East Baton Rouge,03 051,State Senate,16,R,Laurinda L. Calongne,27
East Baton Rouge,03 051,State Senate,16,R,"""Dan"" Claitor",49
East Baton Rouge,03 051,State Senate,16,R,Lee Domingue,45
East Baton Rouge,03 052A,State Senate,16,R,Laurinda L. Calongne,31
East Baton Rouge,03 052A,State Senate,16,R,"""Dan"" Claitor",33
East Baton Rouge,03 052A,State Senate,16,R,Lee Domingue,25
East Baton Rouge,03 052B,State Senate,16,R,Laurinda L. Calongne,26
East Baton Rouge,03 052B,State Senate,16,R,"""Dan"" Claitor",26
East Baton Rouge,03 052B,State Senate,16,R,Lee Domingue,24
East Baton Rouge,03 053A,State Senate,16,R,Laurinda L. Calongne,17
East Baton Rouge,03 053A,State Senate,16,R,"""Dan"" Claitor",24
East Baton Rouge,03 053A,State Senate,16,R,Lee Domingue,38
East Baton Rouge,03 053B,State Senate,16,R,Laurinda L. Calongne,15
East Baton Rouge,03 053B,State Senate,16,R,"""Dan"" Claitor",18
East Baton Rouge,03 053B,State Senate,16,R,Lee Domingue,31
East Baton Rouge,Early Voting,State Senate,16,R,Laurinda L. Calongne,270
East Baton Rouge,Early Voting,State Senate,16,R,"""Dan"" Claitor",352
East Baton Rouge,Early Voting,State Senate,16,R,Lee Domingue,452
