parish,office,district,party,candidate,votes
Lafayette,State Senate,24,D,"Patricia ""Pat"" Cravins",1837
Lafayette,State Senate,24,D,Elbert L. Guillory,1175
St. Landry,State Senate,24,D,"Patricia ""Pat"" Cravins",2909
St. Landry,State Senate,24,D,Elbert L. Guillory,6731
Orleans,State House,97,D,Jared Brossett,784
Orleans,State House,97,D,Leroy Doucette,498
