parish,office,district,party,candidate,votes
East Baton Rouge,State House,63rd Representative District,D,"Ulysses ""Bones"" Addison",816
East Baton Rouge,State House,63rd Representative District,D,Dalton Honore,1631
Orleans,State House,93rd Representative District,D,Helena Moreno,1274
Orleans,State House,93rd Representative District,D,James Perry,1011
