parish,precinct,office,district,party,candidate,votes
Caddo,00 001,State House,4,D,Larry Ferdinand,8
Caddo,00 001,State House,4,D,Reginald Johnson,7
Caddo,00 001,State House,4,D,"Calvin ""Ben"" Lester, Jr.",20
Caddo,00 001,State House,4,D,Patrick C. Williams,42
Caddo,00 002,State House,4,D,Larry Ferdinand,14
Caddo,00 002,State House,4,D,Reginald Johnson,10
Caddo,00 002,State House,4,D,"Calvin ""Ben"" Lester, Jr.",15
Caddo,00 002,State House,4,D,Patrick C. Williams,155
Caddo,00 005A,State House,4,D,Larry Ferdinand,28
Caddo,00 005A,State House,4,D,Reginald Johnson,7
Caddo,00 005A,State House,4,D,"Calvin ""Ben"" Lester, Jr.",36
Caddo,00 005A,State House,4,D,Patrick C. Williams,65
Caddo,00 005B,State House,4,D,Larry Ferdinand,24
Caddo,00 005B,State House,4,D,Reginald Johnson,6
Caddo,00 005B,State House,4,D,"Calvin ""Ben"" Lester, Jr.",19
Caddo,00 005B,State House,4,D,Patrick C. Williams,54
Caddo,00 043,State House,4,D,Larry Ferdinand,11
Caddo,00 043,State House,4,D,Reginald Johnson,4
Caddo,00 043,State House,4,D,"Calvin ""Ben"" Lester, Jr.",8
Caddo,00 043,State House,4,D,Patrick C. Williams,6
Caddo,00 045A,State House,4,D,Larry Ferdinand,25
Caddo,00 045A,State House,4,D,Reginald Johnson,5
Caddo,00 045A,State House,4,D,"Calvin ""Ben"" Lester, Jr.",16
Caddo,00 045A,State House,4,D,Patrick C. Williams,22
Caddo,00 045B,State House,4,D,Larry Ferdinand,39
Caddo,00 045B,State House,4,D,Reginald Johnson,4
Caddo,00 045B,State House,4,D,"Calvin ""Ben"" Lester, Jr.",9
Caddo,00 045B,State House,4,D,Patrick C. Williams,21
Caddo,00 047,State House,4,D,Larry Ferdinand,39
Caddo,00 047,State House,4,D,Reginald Johnson,15
Caddo,00 047,State House,4,D,"Calvin ""Ben"" Lester, Jr.",43
Caddo,00 047,State House,4,D,Patrick C. Williams,77
Caddo,00 055,State House,4,D,Larry Ferdinand,18
Caddo,00 055,State House,4,D,Reginald Johnson,5
Caddo,00 055,State House,4,D,"Calvin ""Ben"" Lester, Jr.",9
Caddo,00 055,State House,4,D,Patrick C. Williams,28
Caddo,00 057,State House,4,D,Larry Ferdinand,29
Caddo,00 057,State House,4,D,Reginald Johnson,8
Caddo,00 057,State House,4,D,"Calvin ""Ben"" Lester, Jr.",25
Caddo,00 057,State House,4,D,Patrick C. Williams,57
Caddo,00 073A,State House,4,D,Larry Ferdinand,22
Caddo,00 073A,State House,4,D,Reginald Johnson,12
Caddo,00 073A,State House,4,D,"Calvin ""Ben"" Lester, Jr.",24
Caddo,00 073A,State House,4,D,Patrick C. Williams,85
Caddo,00 073B,State House,4,D,Larry Ferdinand,22
Caddo,00 073B,State House,4,D,Reginald Johnson,7
Caddo,00 073B,State House,4,D,"Calvin ""Ben"" Lester, Jr.",19
Caddo,00 073B,State House,4,D,Patrick C. Williams,90
Caddo,00 074,State House,4,D,Larry Ferdinand,14
Caddo,00 074,State House,4,D,Reginald Johnson,8
Caddo,00 074,State House,4,D,"Calvin ""Ben"" Lester, Jr.",21
Caddo,00 074,State House,4,D,Patrick C. Williams,31
