parish,office,district,party,candidate,votes
Pointe Coupee,State Senate,17,R,John M. Evans,341
Pointe Coupee,State Senate,17,R,"""Tim"" Johnson",2486
Pointe Coupee,State Senate,17,D,"Robert ""Rob"" Marionneaux, Jr.",6377
St. Helena,State Senate,17,R,John M. Evans,179
St. Helena,State Senate,17,R,"""Tim"" Johnson",375
St. Helena,State Senate,17,D,"Robert ""Rob"" Marionneaux, Jr.",1495
West Baton Rouge,State Senate,17,R,John M. Evans,701
West Baton Rouge,State Senate,17,R,"""Tim"" Johnson",2657
West Baton Rouge,State Senate,17,D,"Robert ""Rob"" Marionneaux, Jr.",5257
Ascension,State Senate,18,D,"""Jody"" Amedee",7089
Ascension,State Senate,18,D,"""Jeff"" Diez",6682
Ascension,State Senate,18,R,Warren Harang III,3905
Ascension,State Senate,18,D,Guy M. Poche',1530
Ascension,State Senate,18,D,"Vincent ""Beazy"" Sotile, Jr.",2592
Ascension,State Senate,18,R,Mark Stermer,6808
Livingston,State Senate,18,D,"""Jody"" Amedee",1699
Livingston,State Senate,18,D,"""Jeff"" Diez",1912
Livingston,State Senate,18,R,Warren Harang III,488
Livingston,State Senate,18,D,Guy M. Poche',199
Livingston,State Senate,18,D,"Vincent ""Beazy"" Sotile, Jr.",120
Livingston,State Senate,18,R,Mark Stermer,840
St. James,State Senate,18,D,"""Jody"" Amedee",2870
St. James,State Senate,18,D,"""Jeff"" Diez",1767
St. James,State Senate,18,R,Warren Harang III,930
St. James,State Senate,18,D,Guy M. Poche',2119
St. James,State Senate,18,D,"Vincent ""Beazy"" Sotile, Jr.",836
St. James,State Senate,18,R,Mark Stermer,612
St. John The Baptist,State Senate,18,D,"""Jody"" Amedee",755
St. John The Baptist,State Senate,18,D,"""Jeff"" Diez",962
St. John The Baptist,State Senate,18,R,Warren Harang III,82
St. John The Baptist,State Senate,18,D,Guy M. Poche',541
St. John The Baptist,State Senate,18,D,"Vincent ""Beazy"" Sotile, Jr.",169
St. John The Baptist,State Senate,18,R,Mark Stermer,72
Lafourche,State Senate,20,D,"Reggie P. Dupre, Jr.",12155
Lafourche,State Senate,20,D,Nathan A. Trosclair,2380
Terrebonne,State Senate,20,D,"Reggie P. Dupre, Jr.",14977
Terrebonne,State Senate,20,D,Nathan A. Trosclair,3075
Assumption,State Senate,21,D,"Edwin ""Eddie Black"" Albares",822
Assumption,State Senate,21,D,"""Butch"" Gautreaux",8133
Lafourche,State Senate,21,D,"Edwin ""Eddie Black"" Albares",284
Lafourche,State Senate,21,D,"""Butch"" Gautreaux",1891
St. Martin,State Senate,21,D,"Edwin ""Eddie Black"" Albares",68
St. Martin,State Senate,21,D,"""Butch"" Gautreaux",523
St. Mary,State Senate,21,D,"Edwin ""Eddie Black"" Albares",1672
St. Mary,State Senate,21,D,"""Butch"" Gautreaux",13193
Terrebonne,State Senate,21,D,"Edwin ""Eddie Black"" Albares",1404
Terrebonne,State Senate,21,D,"""Butch"" Gautreaux",8196
Lafayette,State Senate,23,R,"""Mike"" Michot",32566
Lafayette,State Senate,23,R,Herman L. Vidrine,4437
Lafayette,State Senate,24,D,"Donald ""Don"" Cravins",10044
Lafayette,State Senate,24,R,"""Jim"" Darby",2680
Lafayette,State Senate,24,D,David Saunders,1634
St. Landry,State Senate,24,D,"Donald ""Don"" Cravins",12606
St. Landry,State Senate,24,R,"""Jim"" Darby",3162
St. Landry,State Senate,24,D,David Saunders,3542
Acadia,State Senate,26,D,"""Nick"" Gautreaux",4869
Acadia,State Senate,26,D,Fred Hoyt,4326
Lafayette,State Senate,26,D,"""Nick"" Gautreaux",3518
Lafayette,State Senate,26,D,Fred Hoyt,2969
St. Landry,State Senate,26,D,"""Nick"" Gautreaux",793
St. Landry,State Senate,26,D,Fred Hoyt,739
Vermilion,State Senate,26,D,"""Nick"" Gautreaux",11199
Vermilion,State Senate,26,D,Fred Hoyt,9344
Rapides,State Senate,29,D,Jerry M. Guillory,5442
Rapides,State Senate,29,D,"""Joe"" McPherson",20530
Beauregard,State Senate,30,R,James David Cain,5863
Beauregard,State Senate,30,D,"Lloydell ""Iles"" Mullican",2443
Beauregard,State Senate,30,O,Arnold Russell Williams,436
Calcasieu,State Senate,30,R,James David Cain,4367
Calcasieu,State Senate,30,D,"Lloydell ""Iles"" Mullican",2080
Calcasieu,State Senate,30,O,Arnold Russell Williams,295
Vernon,State Senate,30,R,James David Cain,9379
Vernon,State Senate,30,D,"Lloydell ""Iles"" Mullican",1888
Vernon,State Senate,30,O,Arnold Russell Williams,614
Avoyelles,State Senate,32,D,Noble Ellington,442
Avoyelles,State Senate,32,D,"James ""Jim"" Hearns",316
Caldwell,State Senate,32,D,Noble Ellington,3420
Caldwell,State Senate,32,D,"James ""Jim"" Hearns",888
Catahoula,State Senate,32,D,Noble Ellington,2606
Catahoula,State Senate,32,D,"James ""Jim"" Hearns",528
Concordia,State Senate,32,D,Noble Ellington,4451
Concordia,State Senate,32,D,"James ""Jim"" Hearns",753
Franklin,State Senate,32,D,Noble Ellington,4999
Franklin,State Senate,32,D,"James ""Jim"" Hearns",1337
Lasalle,State Senate,32,D,Noble Ellington,4392
Lasalle,State Senate,32,D,"James ""Jim"" Hearns",869
Ouachita,State Senate,32,D,Noble Ellington,1276
Ouachita,State Senate,32,D,"James ""Jim"" Hearns",392
Rapides,State Senate,32,D,Noble Ellington,1404
Rapides,State Senate,32,D,"James ""Jim"" Hearns",525
Richland,State Senate,32,D,Noble Ellington,1306
Richland,State Senate,32,D,"James ""Jim"" Hearns",156
West Feliciana,State Senate,32,D,Noble Ellington,2725
West Feliciana,State Senate,32,D,"James ""Jim"" Hearns",1183
Jackson,State Senate,35,D,"""Bill"" Jones",3182
Jackson,State Senate,35,R,"Robert W. ""Bob"" Kostelka",3092
Lincoln,State Senate,35,D,"""Bill"" Jones",6956
Lincoln,State Senate,35,R,"Robert W. ""Bob"" Kostelka",4552
Ouachita,State Senate,35,D,"""Bill"" Jones",5984
Ouachita,State Senate,35,R,"Robert W. ""Bob"" Kostelka",9687
Bossier,State Senate,37,R,Max T. Malone,6358
Bossier,State Senate,37,D,"""Don"" Pierson, Jr.",4294
Caddo,State Senate,37,R,Max T. Malone,8432
Caddo,State Senate,37,D,"""Don"" Pierson, Jr.",5716
Caddo,State Senate,38,R,Sherri Smith Cheek,8216
Caddo,State Senate,38,D,Forrest Davis,6641
Caddo,State Senate,38,R,Ted Roberts,2993
Caddo,State Senate,38,R,"""Doug"" Shurling",3947
De Soto,State Senate,38,R,Sherri Smith Cheek,2242
De Soto,State Senate,38,D,Forrest Davis,2762
De Soto,State Senate,38,R,Ted Roberts,1417
De Soto,State Senate,38,R,"""Doug"" Shurling",1440
Caddo,State Senate,39,D,James Edward Green,2317
Caddo,State Senate,39,D,Lydia Patrice Jackson,11171
Caddo,State Senate,39,D,"Theron ""T. J."" Jackson",5307
Caddo,State Senate,39,D,"John D. ""Johnny"" Reid",3055
Caddo,State Senate,39,O,"James F. ""Jim"" Slagle",1819
Bossier,State House,1,D,Phillip Green,71
Bossier,State House,1,D,"Roy ""Hoppy"" Hopkins",567
Bossier,State House,1,D,Kirby Kelly,119
Caddo,State House,1,D,Phillip Green,606
Caddo,State House,1,D,"Roy ""Hoppy"" Hopkins",6861
Caddo,State House,1,D,Kirby Kelly,2322
Bossier,State House,2nd Representative District,R,Martin Dale Bryant,159
Bossier,State House,2nd Representative District,D,Roy Burrell,318
Caddo,State House,2nd Representative District,R,Martin Dale Bryant,1076
Caddo,State House,2nd Representative District,D,Roy Burrell,5041
Caddo,State House,3,D,"Ernest Baylor, Jr.",3788
Caddo,State House,3,D,Barbara Norton,3537
Caddo,State House,4,D,Cedric Bradford Glover,5902
Caddo,State House,4,D,Patrick C. Williams,3567
Bossier,State House,6,R,Raymond S. Alley,173
Bossier,State House,6,R,Scott Hughes,370
Bossier,State House,6,D,Henry McQueen,277
Bossier,State House,6,R,Barrow Peacock,83
Bossier,State House,6,R,"""Mike"" Powell",581
Caddo,State House,6,R,Raymond S. Alley,1952
Caddo,State House,6,R,Scott Hughes,1511
Caddo,State House,6,D,Henry McQueen,1093
Caddo,State House,6,R,Barrow Peacock,1611
Caddo,State House,6,R,"""Mike"" Powell",4927
Bossier,State House,8,R,Ryan Gatti,3456
Bossier,State House,8,R,Jane H. Smith,6999
Bienville,State House,13,D,Tommy J. Bankston,1383
Bienville,State House,13,D,Joe Lynn Browning,249
Bienville,State House,13,D,Todd Culpepper,997
Bienville,State House,13,D,"James R. ""Jim"" Fannin",1686
Jackson,State House,13,D,Tommy J. Bankston,735
Jackson,State House,13,D,Joe Lynn Browning,457
Jackson,State House,13,D,Todd Culpepper,2349
Jackson,State House,13,D,"James R. ""Jim"" Fannin",3005
Ouachita,State House,13,D,Tommy J. Bankston,837
Ouachita,State House,13,D,Joe Lynn Browning,71
Ouachita,State House,13,D,Todd Culpepper,528
Ouachita,State House,13,D,"James R. ""Jim"" Fannin",784
Winn,State House,13,D,Tommy J. Bankston,591
Winn,State House,13,D,Joe Lynn Browning,309
Winn,State House,13,D,Todd Culpepper,123
Winn,State House,13,D,"James R. ""Jim"" Fannin",970
Caldwell,State House,20,D,Roger Beall,551
Caldwell,State House,20,D,"""Billy"" Edwards",386
Caldwell,State House,20,D,Baron D. Glass,687
Caldwell,State House,20,D,Lelon Kenney,2560
Caldwell,State House,20,R,"""Bud"" Shaw",316
Catahoula,State House,20,D,Roger Beall,352
Catahoula,State House,20,D,"""Billy"" Edwards",1151
Catahoula,State House,20,D,Baron D. Glass,541
Catahoula,State House,20,D,Lelon Kenney,1198
Catahoula,State House,20,R,"""Bud"" Shaw",206
Franklin,State House,20,D,Roger Beall,1754
Franklin,State House,20,D,"""Billy"" Edwards",411
Franklin,State House,20,D,Baron D. Glass,712
Franklin,State House,20,D,Lelon Kenney,2938
Franklin,State House,20,R,"""Bud"" Shaw",723
Tensas,State House,20,D,Roger Beall,45
Tensas,State House,20,D,"""Billy"" Edwards",34
Tensas,State House,20,D,Baron D. Glass,28
Tensas,State House,20,D,Lelon Kenney,32
Tensas,State House,20,R,"""Bud"" Shaw",41
Grant,State House,22nd Representative District,R,Tony K. Owens,903
Grant,State House,22nd Representative District,R,James Sandifer,1383
Grant,State House,22nd Representative District,D,Floyd Smith,765
Grant,State House,22nd Representative District,R,"Henry Stringer, Jr.",720
Grant,State House,22nd Representative District,D,"""Tommy"" Wright",2065
Lasalle,State House,22nd Representative District,R,Tony K. Owens,1336
Lasalle,State House,22nd Representative District,R,James Sandifer,336
Lasalle,State House,22nd Representative District,D,Floyd Smith,423
Lasalle,State House,22nd Representative District,R,"Henry Stringer, Jr.",1494
Lasalle,State House,22nd Representative District,D,"""Tommy"" Wright",2016
Rapides,State House,22nd Representative District,R,Tony K. Owens,39
Rapides,State House,22nd Representative District,R,James Sandifer,70
Rapides,State House,22nd Representative District,D,Floyd Smith,71
Rapides,State House,22nd Representative District,R,"Henry Stringer, Jr.",81
Rapides,State House,22nd Representative District,D,"""Tommy"" Wright",97
Winn,State House,22nd Representative District,R,Tony K. Owens,892
Winn,State House,22nd Representative District,R,James Sandifer,256
Winn,State House,22nd Representative District,D,Floyd Smith,477
Winn,State House,22nd Representative District,R,"Henry Stringer, Jr.",178
Winn,State House,22nd Representative District,D,"""Tommy"" Wright",931
Natchitoches,State House,23,R,"Pat Todd, Jr.",2164
Natchitoches,State House,23,D,T. Taylor Townsend,10501
Winn,State House,23,R,"Pat Todd, Jr.",113
Winn,State House,23,D,T. Taylor Townsend,546
De Soto,State House,24,O,Jack Adair,9
De Soto,State House,24,D,"Charles ""Chuck"" Adcock",26
De Soto,State House,24,D,Joe R. Salter,96
Red River,State House,24,O,Jack Adair,237
Red River,State House,24,D,"Charles ""Chuck"" Adcock",699
Red River,State House,24,D,Joe R. Salter,3031
Sabine,State House,24,O,Jack Adair,968
Sabine,State House,24,D,"Charles ""Chuck"" Adcock",503
Sabine,State House,24,D,Joe R. Salter,5106
Vernon,State House,24,O,Jack Adair,463
Vernon,State House,24,D,"Charles ""Chuck"" Adcock",516
Vernon,State House,24,D,Joe R. Salter,2561
Rapides,State House,26,D,"Israel ""Bo"" Curtis",4493
Rapides,State House,26,D,Herbert B. Dixon,2935
Rapides,State House,26,D,Fredell Scott Griffin,444
Rapides,State House,26,D,"Noland ""Jimbo"" Hammond",519
Rapides,State House,26,D,Odessa K. Hickman,191
Rapides,State House,26,D,Mary L. Wardsworth,504
Rapides,State House,27,D,Rick L. Farrar,7072
Rapides,State House,27,O,"""Pete"" Ferrington",4519
East Baton Rouge,State House,29,D,Donald R. Dobbins,1842
East Baton Rouge,State House,29,D,Sharon Weston Broome,7550
West Baton Rouge,State House,29,D,Donald R. Dobbins,263
West Baton Rouge,State House,29,D,Sharon Weston Broome,761
Lafayette,State House,31,R,"""Charlie"" Buckels",3853
Lafayette,State House,31,D,"Neil J. ""Sam"" Melancon",2507
Lafayette,State House,31,R,"""Don"" Trahan",2524
Lafayette,State House,31,R,Chad Zerangue,2968
Vermilion,State House,31,R,"""Charlie"" Buckels",527
Vermilion,State House,31,D,"Neil J. ""Sam"" Melancon",677
Vermilion,State House,31,R,"""Don"" Trahan",1539
Vermilion,State House,31,R,Chad Zerangue,278
Calcasieu,State House,34,D,Elcie Joseph Guillory,8127
Calcasieu,State House,34,D,James L. Mayo,3565
Beauregard,State House,35,D,"Rita Rae ""Doc"" Fontenot",220
Beauregard,State House,35,R,Brett Geymann,898
Beauregard,State House,35,D,Carmen Priola,419
Calcasieu,State House,35,D,"Rita Rae ""Doc"" Fontenot",1575
Calcasieu,State House,35,R,Brett Geymann,5764
Calcasieu,State House,35,D,Carmen Priola,3401
Calcasieu,State House,36,R,"""Dan"" Flavin",11636
Calcasieu,State House,36,O,"""Mike"" Johnson",2771
Evangeline,State House,38,D,Eric Lafleur,6569
Evangeline,State House,38,O,Brent Sanders,1715
St. Landry,State House,38,D,Eric Lafleur,3140
St. Landry,State House,38,O,Brent Sanders,621
Lafayette,State House,39,D,Clara Guilbeau Baudoin,5048
Lafayette,State House,39,D,Charlotte Stemmans Clavier,2678
Lafayette,State House,39,O,"Nestor ""Tiger"" Guillory",1022
St. Landry,State House,39,D,Clara Guilbeau Baudoin,2648
St. Landry,State House,39,D,Charlotte Stemmans Clavier,1162
St. Landry,State House,39,O,"Nestor ""Tiger"" Guillory",565
St. Martin,State House,39,D,Clara Guilbeau Baudoin,707
St. Martin,State House,39,D,Charlotte Stemmans Clavier,360
St. Martin,State House,39,O,"Nestor ""Tiger"" Guillory",127
St. Landry,State House,40,D,"Charles I.""Chuck"" Hudson",8887
St. Landry,State House,40,D,"Michael ""Mike"" Levier",3001
Acadia,State House,41,R,"""Greg"" Fruge",3683
Acadia,State House,41,D,Mickey J. Guillory,3451
Evangeline,State House,41,R,"""Greg"" Fruge",381
Evangeline,State House,41,D,Mickey J. Guillory,702
St. Landry,State House,41,R,"""Greg"" Fruge",1586
St. Landry,State House,41,D,Mickey J. Guillory,3785
St. Martin,State House,46,D,Marie Lee Etienne,3499
St. Martin,State House,46,D,Sydnie Mae Maraist Durand,13956
Cameron,State House,47,D,"""Mickey"" Frith",2306
Cameron,State House,47,D,Rebecca Shirley,1871
Vermilion,State House,47,D,"""Mickey"" Frith",8536
Vermilion,State House,47,D,Rebecca Shirley,4253
Iberia,State House,50,R,"""Tony Bubba"" Rhodes",117
Iberia,State House,50,D,Jack D. Smith,197
St. Martin,State House,50,R,"""Tony Bubba"" Rhodes",212
St. Martin,State House,50,D,Jack D. Smith,416
St. Mary,State House,50,R,"""Tony Bubba"" Rhodes",2866
St. Mary,State House,50,D,Jack D. Smith,8098
Assumption,State House,51,D,"""Joey"" Aucoin",601
Assumption,State House,51,D,Carla Blanchard Dartez,2915
St. Mary,State House,51,D,"""Joey"" Aucoin",575
St. Mary,State House,51,D,Carla Blanchard Dartez,3802
Terrebonne,State House,51,D,"""Joey"" Aucoin",1264
Terrebonne,State House,51,D,Carla Blanchard Dartez,3077
Lafourche,State House,52nd Representative District,R,Gordon Dove,216
Lafourche,State House,52nd Representative District,R,"Robert ""Bobby"" Picou",84
Lafourche,State House,52nd Representative District,D,Rickie Pitre,373
Lafourche,State House,52nd Representative District,R,"""Tom"" Watkins",168
Terrebonne,State House,52nd Representative District,R,Gordon Dove,4197
Terrebonne,State House,52nd Representative District,R,"Robert ""Bobby"" Picou",1454
Terrebonne,State House,52nd Representative District,D,Rickie Pitre,2657
Terrebonne,State House,52nd Representative District,R,"""Tom"" Watkins",3930
Lafourche,State House,53,D,Damon J. Baldone,110
Lafourche,State House,53,D,"Oneil P. Malbrough, Jr.",41
Terrebonne,State House,53,D,Damon J. Baldone,6617
Terrebonne,State House,53,D,"Oneil P. Malbrough, Jr.",5644
Jefferson,State House,54,R,"Loulan Pitre, Jr.",407
Jefferson,State House,54,D,"""Mitch"" Theriot",114
Lafourche,State House,54,R,"Loulan Pitre, Jr.",7211
Lafourche,State House,54,D,"""Mitch"" Theriot",6921
Ascension,State House,58,O,Wayne Lawson,917
Ascension,State House,58,D,Roy Quezaire,5032
Assumption,State House,58,O,Wayne Lawson,182
Assumption,State House,58,D,Roy Quezaire,904
Iberville,State House,58,O,Wayne Lawson,497
Iberville,State House,58,D,Roy Quezaire,2477
St. James,State House,58,O,Wayne Lawson,631
St. James,State House,58,D,Roy Quezaire,3959
St. John The Baptist,State House,58,O,Wayne Lawson,130
St. John The Baptist,State House,58,D,Roy Quezaire,1524
Ascension,State House,59,R,George Cabanas,3002
Ascension,State House,59,R,"John C. ""Juba"" Diez",5950
Ascension,State House,59,R,Eddie J. Lambert,6581
Ascension,State House,60,D,Emma Devillier,101
Ascension,State House,60,D,Shannon P. Ourso,49
Ascension,State House,60,D,Karen Gaudet St. Germain,241
Assumption,State House,60,D,Emma Devillier,1437
Assumption,State House,60,D,Shannon P. Ourso,224
Assumption,State House,60,D,Karen Gaudet St. Germain,3341
Iberville,State House,60,D,Emma Devillier,4606
Iberville,State House,60,D,Shannon P. Ourso,1518
Iberville,State House,60,D,Karen Gaudet St. Germain,3846
West Baton Rouge,State House,60,D,Emma Devillier,1245
West Baton Rouge,State House,60,D,Shannon P. Ourso,348
West Baton Rouge,State House,60,D,Karen Gaudet St. Germain,1145
East Baton Rouge,State House,63,D,Avon R. Honey,8349
East Baton Rouge,State House,63,D,James Slaughter,2879
East Baton Rouge,State House,65,D,Wade Byrd,3482
East Baton Rouge,State House,65,R,Donald Ray Kennard,9329
East Baton Rouge,State House,67,D,Lorri Burgess,3036
East Baton Rouge,State House,67,D,Yvonne Dorsey Welch,4492
East Baton Rouge,State House,69,O,Robelynn Hood Abadie,3091
East Baton Rouge,State House,69,R,Gary Beard,11317
East Baton Rouge,State House,69,R,Don Simmons,1421
East Baton Rouge,State House,70,R,Carl Crane,10319
East Baton Rouge,State House,70,R,Donald Gene Luther,1388
East Baton Rouge,State House,70,R,Bryce Murray,2294
East Feliciana,State House,72nd Representative District,D,"""Robby"" Carter",1979
East Feliciana,State House,72nd Representative District,R,R. J. Saia,536
St. Helena,State House,72nd Representative District,D,"""Robby"" Carter",2481
St. Helena,State House,72nd Representative District,R,R. J. Saia,677
Tangipahoa,State House,72nd Representative District,D,"""Robby"" Carter",6058
Tangipahoa,State House,72nd Representative District,R,R. J. Saia,1124
West Feliciana,State House,72nd Representative District,D,"""Robby"" Carter",1120
West Feliciana,State House,72nd Representative District,R,R. J. Saia,251
Tangipahoa,State House,73,R,"Charles J. ""Chuck"" Fulda IV",3256
Tangipahoa,State House,73,R,"Henry W. ""Tank"" Powell",9769
St. Tammany,State House,75,D,"""Pat"" Hemphill",155
St. Tammany,State House,75,D,T. D. Kates,24
St. Tammany,State House,75,D,"""Brad"" Lewis",94
St. Tammany,State House,75,D,"""Ernie"" Loftice",6
St. Tammany,State House,75,D,"Benjamin B. ""Benny"" Rayburn, Jr.",162
St. Tammany,State House,75,D,Harold L. Ritchie,82
St. Tammany,State House,75,D,Richard Ned Thomas,174
Washington,State House,75,D,"""Pat"" Hemphill",1141
Washington,State House,75,D,T. D. Kates,891
Washington,State House,75,D,"""Brad"" Lewis",1491
Washington,State House,75,D,"""Ernie"" Loftice",122
Washington,State House,75,D,"Benjamin B. ""Benny"" Rayburn, Jr.",1959
Washington,State House,75,D,Harold L. Ritchie,3511
Washington,State House,75,D,Richard Ned Thomas,3786
St. Tammany,State House,76,R,A. G. Crowe,8865
St. Tammany,State House,76,R,Conrad Schimmel,2506
Jefferson,State House,78,R,Shirley Bowler,9489
Jefferson,State House,78,R,"""Chuck"" Cannon",4344
Jefferson,State House,80,R,"Charles D. Lancaster, Jr.",7111
Jefferson,State House,80,R,Charles H. Sclafani,2949
Jefferson,State House,81,D,"""Mike"" Armato",1138
Jefferson,State House,81,R,Gregory Faia,2186
Jefferson,State House,81,R,Landon Greene,905
Jefferson,State House,81,R,"""Billy"" Kraus",1519
Jefferson,State House,81,R,John La Bruzzo,4111
Jefferson,State House,81,R,Mickey Landry,3717
Jefferson,State House,81,R,Eric Skrmetta,2488
Jefferson,State House,84,D,N. J. Damico,8156
Jefferson,State House,84,O,Geoffrey Charles Rodriguez,2024
Jefferson,State House,87,D,Donald Ray Jones,3191
Jefferson,State House,87,D,Derrick Shepherd,4826
Ascension,State House,88,O,Willis Blackwell,107
Ascension,State House,88,R,Paul Henderson,912
Ascension,State House,88,R,"Michael J. ""Mike"" Muller",400
Ascension,State House,88,R,"M. J. ""Mert"" Smiley, Jr.",3442
Ascension,State House,88,D,Ralph Willie,1251
Livingston,State House,88,O,Willis Blackwell,868
Livingston,State House,88,R,Paul Henderson,2533
Livingston,State House,88,R,"Michael J. ""Mike"" Muller",821
Livingston,State House,88,R,"M. J. ""Mert"" Smiley, Jr.",1236
Livingston,State House,88,D,Ralph Willie,3330
St. Tammany,State House,89,R,"""Chuck"" Billeaud",2497
St. Tammany,State House,89,R,Susan Bonnett,3534
St. Tammany,State House,89,R,"""Tim"" Burns",6152
St. Tammany,State House,89,R,Patrick De Louise,386
St. Tammany,State House,89,R,Alice Torry,605
Orleans,State House,91,R,"Thomas W. ""Bill"" Axelrad",768
Orleans,State House,91,D,Jalila Jefferson,4157
Orleans,State House,91,D,Rosalind Magee Peychaud,3793
Orleans,State House,93,D,Karen Carter,5870
Orleans,State House,93,O,"""Les"" Evenchick",754
Orleans,State House,96,D,Keisha M. Guichard,3493
Orleans,State House,96,D,"Edwin R. ""Ed"" Murray",4598
Orleans,State House,97,D,Andre' Haydel,3628
Orleans,State House,97,D,Arthur A. Morrell,6747
Orleans,State House,98,R,"""Randy"" Evans",2249
Orleans,State House,98,D,Cheryl Gray,2915
Orleans,State House,98,D,Anne D. Guste,514
Orleans,State House,98,D,Rufus Johnson,517
Orleans,State House,98,D,Woody Koppel,1444
Orleans,State House,98,D,David Napoleon,280
Orleans,State House,98,D,David Nowak,47
Orleans,State House,98,D,"Glenis M. Scott, Sr.",481
Orleans,State House,99,D,Jean Morris Anderson,618
Orleans,State House,99,D,"Kemp A. Johnson, Sr.",619
Orleans,State House,99,D,Myron Lee,332
