parish,precinct,office,district,party,candidate,votes
Bienville,04 04,State Senate,36,R,John Cucci,6
Bienville,04 04,State Senate,36,D,"John ""Doug"" Frye",20
Bienville,04 04,State Senate,36,D,Jerry Lott,31
Bienville,04 04,State Senate,36,D,"Henry D. ""Hank"" Meachum",20
Bienville,05 01,State Senate,36,D,Robert Adley,78
Bienville,05 01,State Senate,36,R,"T. E. ""Gene"" Coleman",6
Bienville,05 01,State Senate,36,D,Jack Cook,1
Bienville,05 01,State Senate,36,R,John Cucci,2
Bienville,05 01,State Senate,36,D,"John ""Doug"" Frye",17
Bienville,05 01,State Senate,36,D,Jerry Lott,42
Bienville,05 01,State Senate,36,D,"Henry D. ""Hank"" Meachum",27
Bienville,05 02,State Senate,36,D,Robert Adley,44
Bienville,05 02,State Senate,36,R,"T. E. ""Gene"" Coleman",8
Bienville,05 02,State Senate,36,D,Jack Cook,2
Bienville,05 02,State Senate,36,R,John Cucci,7
Bienville,05 02,State Senate,36,D,"John ""Doug"" Frye",7
Bienville,05 02,State Senate,36,D,Jerry Lott,25
Bienville,05 02,State Senate,36,D,"Henry D. ""Hank"" Meachum",24
Bienville,05 03,State Senate,36,D,Robert Adley,27
Bienville,05 03,State Senate,36,R,"T. E. ""Gene"" Coleman",1
Bienville,05 03,State Senate,36,D,Jack Cook,1
Bienville,05 03,State Senate,36,R,John Cucci,2
Bienville,05 03,State Senate,36,D,"John ""Doug"" Frye",10
Bienville,05 03,State Senate,36,D,Jerry Lott,15
Bienville,05 03,State Senate,36,D,"Henry D. ""Hank"" Meachum",2
Bienville,05 04,State Senate,36,D,Robert Adley,30
Bienville,05 04,State Senate,36,R,"T. E. ""Gene"" Coleman",4
Bienville,05 04,State Senate,36,D,Jack Cook,0
Bienville,05 04,State Senate,36,R,John Cucci,1
Bienville,05 04,State Senate,36,D,"John ""Doug"" Frye",7
Bienville,05 04,State Senate,36,D,Jerry Lott,5
Bienville,05 04,State Senate,36,D,"Henry D. ""Hank"" Meachum",5
Bienville,06 01,State Senate,36,D,Robert Adley,35
Bienville,06 01,State Senate,36,R,"T. E. ""Gene"" Coleman",13
Bienville,06 01,State Senate,36,D,Jack Cook,3
Bienville,06 01,State Senate,36,R,John Cucci,3
Bienville,06 01,State Senate,36,D,"John ""Doug"" Frye",6
Bienville,06 01,State Senate,36,D,Jerry Lott,28
Bienville,06 01,State Senate,36,D,"Henry D. ""Hank"" Meachum",5
Bienville,06 02,State Senate,36,D,Robert Adley,27
Bienville,06 02,State Senate,36,R,"T. E. ""Gene"" Coleman",1
Bienville,06 02,State Senate,36,D,Jack Cook,1
Bienville,06 02,State Senate,36,R,John Cucci,2
Bienville,06 02,State Senate,36,D,"John ""Doug"" Frye",6
Bienville,06 02,State Senate,36,D,Jerry Lott,2
Bienville,06 02,State Senate,36,D,"Henry D. ""Hank"" Meachum",5
Bienville,06 03,State Senate,36,D,Robert Adley,62
Bienville,06 03,State Senate,36,R,"T. E. ""Gene"" Coleman",5
Bienville,06 03,State Senate,36,D,Jack Cook,1
Bienville,06 03,State Senate,36,R,John Cucci,9
Bienville,06 03,State Senate,36,D,"John ""Doug"" Frye",6
Bienville,06 03,State Senate,36,D,Jerry Lott,29
Bienville,06 03,State Senate,36,D,"Henry D. ""Hank"" Meachum",8
Bienville,06 04,State Senate,36,D,Robert Adley,37
Bienville,06 04,State Senate,36,R,"T. E. ""Gene"" Coleman",4
Bienville,06 04,State Senate,36,D,Jack Cook,0
Bienville,06 04,State Senate,36,R,John Cucci,3
Bienville,06 04,State Senate,36,D,"John ""Doug"" Frye",8
Bienville,06 04,State Senate,36,D,Jerry Lott,4
Bienville,06 04,State Senate,36,D,"Henry D. ""Hank"" Meachum",7
Bienville,07 01,State Senate,36,D,Robert Adley,29
Bienville,07 01,State Senate,36,R,"T. E. ""Gene"" Coleman",9
Bienville,07 01,State Senate,36,D,Jack Cook,3
Bienville,07 01,State Senate,36,R,John Cucci,3
Bienville,07 01,State Senate,36,D,"John ""Doug"" Frye",6
Bienville,07 01,State Senate,36,D,Jerry Lott,21
Bienville,07 01,State Senate,36,D,"Henry D. ""Hank"" Meachum",23
Bienville,07 02,State Senate,36,D,Robert Adley,19
Bienville,07 02,State Senate,36,R,"T. E. ""Gene"" Coleman",6
Bienville,07 02,State Senate,36,D,Jack Cook,2
Bienville,07 02,State Senate,36,R,John Cucci,1
Bienville,07 02,State Senate,36,D,"John ""Doug"" Frye",15
Bienville,07 02,State Senate,36,D,Jerry Lott,8
Bienville,07 02,State Senate,36,D,"Henry D. ""Hank"" Meachum",8
Bienville,07 03,State Senate,36,D,Robert Adley,34
Bienville,07 03,State Senate,36,R,"T. E. ""Gene"" Coleman",1
Bienville,07 03,State Senate,36,D,Jack Cook,3
Bienville,07 03,State Senate,36,R,John Cucci,11
Bienville,07 03,State Senate,36,D,"John ""Doug"" Frye",7
Bienville,07 03,State Senate,36,D,Jerry Lott,3
Bienville,07 03,State Senate,36,D,"Henry D. ""Hank"" Meachum",9
Bienville,07 04,State Senate,36,D,Robert Adley,48
Bienville,07 04,State Senate,36,R,"T. E. ""Gene"" Coleman",6
Bienville,07 04,State Senate,36,D,Jack Cook,7
Bienville,07 04,State Senate,36,R,John Cucci,15
Bienville,07 04,State Senate,36,D,"John ""Doug"" Frye",21
Bienville,07 04,State Senate,36,D,Jerry Lott,4
Bienville,07 04,State Senate,36,D,"Henry D. ""Hank"" Meachum",13
Bienville,07 05,State Senate,36,D,Robert Adley,2
Bienville,07 05,State Senate,36,R,"T. E. ""Gene"" Coleman",0
Bienville,07 05,State Senate,36,D,Jack Cook,0
Bienville,07 05,State Senate,36,R,John Cucci,0
Bienville,07 05,State Senate,36,D,"John ""Doug"" Frye",0
Bienville,07 05,State Senate,36,D,Jerry Lott,0
Bienville,07 05,State Senate,36,D,"Henry D. ""Hank"" Meachum",2
Bienville,Early Voting,State Senate,36,D,Robert Adley,35
Bienville,Early Voting,State Senate,36,R,"T. E. ""Gene"" Coleman",11
Bienville,Early Voting,State Senate,36,D,Jack Cook,3
Bienville,Early Voting,State Senate,36,R,John Cucci,2
Bienville,Early Voting,State Senate,36,D,"John ""Doug"" Frye",11
Bienville,Early Voting,State Senate,36,D,Jerry Lott,29
Bienville,Early Voting,State Senate,36,D,"Henry D. ""Hank"" Meachum",19
Bossier,02 01,State Senate,36,D,Robert Adley,170
Bossier,02 01,State Senate,36,R,"T. E. ""Gene"" Coleman",9
Bossier,02 01,State Senate,36,D,Jack Cook,2
Bossier,02 01,State Senate,36,R,John Cucci,54
Bossier,02 01,State Senate,36,D,"John ""Doug"" Frye",7
Bossier,02 01,State Senate,36,D,Jerry Lott,14
Bossier,02 01,State Senate,36,D,"Henry D. ""Hank"" Meachum",30
Bossier,02 15,State Senate,36,D,Robert Adley,45
Bossier,02 15,State Senate,36,R,"T. E. ""Gene"" Coleman",1
Bossier,02 15,State Senate,36,D,Jack Cook,0
Bossier,02 15,State Senate,36,R,John Cucci,3
Bossier,02 15,State Senate,36,D,"John ""Doug"" Frye",1
Bossier,02 15,State Senate,36,D,Jerry Lott,0
Bossier,02 15,State Senate,36,D,"Henry D. ""Hank"" Meachum",7
Bossier,02 18A,State Senate,36,D,Robert Adley,84
Bossier,02 18A,State Senate,36,R,"T. E. ""Gene"" Coleman",5
Bossier,02 18A,State Senate,36,D,Jack Cook,2
Bossier,02 18A,State Senate,36,R,John Cucci,29
Bossier,02 18A,State Senate,36,D,"John ""Doug"" Frye",4
Bossier,02 18A,State Senate,36,D,Jerry Lott,7
Bossier,02 18A,State Senate,36,D,"Henry D. ""Hank"" Meachum",15
Bossier,02 18B,State Senate,36,D,Robert Adley,88
Bossier,02 18B,State Senate,36,R,"T. E. ""Gene"" Coleman",4
Bossier,02 18B,State Senate,36,D,Jack Cook,0
Bossier,02 18B,State Senate,36,R,John Cucci,40
Bossier,02 18B,State Senate,36,D,"John ""Doug"" Frye",6
Bossier,02 18B,State Senate,36,D,Jerry Lott,5
Bossier,02 18B,State Senate,36,D,"Henry D. ""Hank"" Meachum",21
Bossier,02 18C,State Senate,36,D,Robert Adley,57
Bossier,02 18C,State Senate,36,R,"T. E. ""Gene"" Coleman",0
Bossier,02 18C,State Senate,36,D,Jack Cook,0
Bossier,02 18C,State Senate,36,R,John Cucci,24
Bossier,02 18C,State Senate,36,D,"John ""Doug"" Frye",2
Bossier,02 18C,State Senate,36,D,Jerry Lott,3
Bossier,02 18C,State Senate,36,D,"Henry D. ""Hank"" Meachum",6
Bossier,02 22,State Senate,36,D,Robert Adley,336
Bossier,02 22,State Senate,36,R,"T. E. ""Gene"" Coleman",14
Bossier,02 22,State Senate,36,D,Jack Cook,1
Bossier,02 22,State Senate,36,R,John Cucci,118
Bossier,02 22,State Senate,36,D,"John ""Doug"" Frye",17
Bossier,02 22,State Senate,36,D,Jerry Lott,32
Bossier,02 22,State Senate,36,D,"Henry D. ""Hank"" Meachum",45
Bossier,03 01,State Senate,36,D,Robert Adley,77
Bossier,03 01,State Senate,36,R,"T. E. ""Gene"" Coleman",6
Bossier,03 01,State Senate,36,D,Jack Cook,17
Bossier,03 01,State Senate,36,R,John Cucci,11
Bossier,03 01,State Senate,36,D,"John ""Doug"" Frye",7
Bossier,03 01,State Senate,36,D,Jerry Lott,33
Bossier,03 01,State Senate,36,D,"Henry D. ""Hank"" Meachum",10
Bossier,03 02,State Senate,36,D,Robert Adley,65
Bossier,03 02,State Senate,36,R,"T. E. ""Gene"" Coleman",5
Bossier,03 02,State Senate,36,D,Jack Cook,12
Bossier,03 02,State Senate,36,R,John Cucci,14
Bossier,03 02,State Senate,36,D,"John ""Doug"" Frye",4
Bossier,03 02,State Senate,36,D,Jerry Lott,24
Bossier,03 02,State Senate,36,D,"Henry D. ""Hank"" Meachum",23
Bossier,03 03,State Senate,36,D,Robert Adley,33
Bossier,03 03,State Senate,36,R,"T. E. ""Gene"" Coleman",5
Bossier,03 03,State Senate,36,D,Jack Cook,6
Bossier,03 03,State Senate,36,R,John Cucci,8
Bossier,03 03,State Senate,36,D,"John ""Doug"" Frye",14
Bossier,03 03,State Senate,36,D,Jerry Lott,23
Bossier,03 03,State Senate,36,D,"Henry D. ""Hank"" Meachum",8
Bossier,03 04,State Senate,36,D,Robert Adley,90
Bossier,03 04,State Senate,36,R,"T. E. ""Gene"" Coleman",2
Bossier,03 04,State Senate,36,D,Jack Cook,11
Bossier,03 04,State Senate,36,R,John Cucci,23
Bossier,03 04,State Senate,36,D,"John ""Doug"" Frye",7
Bossier,03 04,State Senate,36,D,Jerry Lott,55
Bossier,03 04,State Senate,36,D,"Henry D. ""Hank"" Meachum",17
Bossier,04 01A,State Senate,36,D,Robert Adley,98
Bossier,04 01A,State Senate,36,R,"T. E. ""Gene"" Coleman",4
Bossier,04 01A,State Senate,36,D,Jack Cook,0
Bossier,04 01A,State Senate,36,R,John Cucci,28
Bossier,04 01A,State Senate,36,D,"John ""Doug"" Frye",2
Bossier,04 01A,State Senate,36,D,Jerry Lott,14
Bossier,04 01A,State Senate,36,D,"Henry D. ""Hank"" Meachum",24
Bossier,04 02,State Senate,36,D,Robert Adley,172
Bossier,04 02,State Senate,36,R,"T. E. ""Gene"" Coleman",14
Bossier,04 02,State Senate,36,D,Jack Cook,0
Bossier,04 02,State Senate,36,R,John Cucci,78
Bossier,04 02,State Senate,36,D,"John ""Doug"" Frye",5
Bossier,04 02,State Senate,36,D,Jerry Lott,8
Bossier,04 02,State Senate,36,D,"Henry D. ""Hank"" Meachum",24
Bossier,04 03A,State Senate,36,D,Robert Adley,36
Bossier,04 03A,State Senate,36,R,"T. E. ""Gene"" Coleman",1
Bossier,04 03A,State Senate,36,D,Jack Cook,0
Bossier,04 03A,State Senate,36,R,John Cucci,10
Bossier,04 03A,State Senate,36,D,"John ""Doug"" Frye",3
Bossier,04 03A,State Senate,36,D,Jerry Lott,2
Bossier,04 03A,State Senate,36,D,"Henry D. ""Hank"" Meachum",49
Bossier,04 03B,State Senate,36,D,Robert Adley,135
Bossier,04 03B,State Senate,36,R,"T. E. ""Gene"" Coleman",6
Bossier,04 03B,State Senate,36,D,Jack Cook,3
Bossier,04 03B,State Senate,36,R,John Cucci,29
Bossier,04 03B,State Senate,36,D,"John ""Doug"" Frye",5
Bossier,04 03B,State Senate,36,D,Jerry Lott,13
Bossier,04 03B,State Senate,36,D,"Henry D. ""Hank"" Meachum",66
Bossier,04 03C,State Senate,36,D,Robert Adley,18
Bossier,04 03C,State Senate,36,R,"T. E. ""Gene"" Coleman",5
Bossier,04 03C,State Senate,36,D,Jack Cook,0
Bossier,04 03C,State Senate,36,R,John Cucci,12
Bossier,04 03C,State Senate,36,D,"John ""Doug"" Frye",3
Bossier,04 03C,State Senate,36,D,Jerry Lott,1
Bossier,04 03C,State Senate,36,D,"Henry D. ""Hank"" Meachum",4
Bossier,04 04A,State Senate,36,D,Robert Adley,136
Bossier,04 04A,State Senate,36,R,"T. E. ""Gene"" Coleman",20
Bossier,04 04A,State Senate,36,D,Jack Cook,2
Bossier,04 04A,State Senate,36,R,John Cucci,69
Bossier,04 04A,State Senate,36,D,"John ""Doug"" Frye",7
Bossier,04 04A,State Senate,36,D,Jerry Lott,29
Bossier,04 04A,State Senate,36,D,"Henry D. ""Hank"" Meachum",90
Bossier,04 04B,State Senate,36,D,Robert Adley,116
Bossier,04 04B,State Senate,36,R,"T. E. ""Gene"" Coleman",6
Bossier,04 04B,State Senate,36,D,Jack Cook,0
Bossier,04 04B,State Senate,36,R,John Cucci,47
Bossier,04 04B,State Senate,36,D,"John ""Doug"" Frye",7
Bossier,04 04B,State Senate,36,D,Jerry Lott,21
Bossier,04 04B,State Senate,36,D,"Henry D. ""Hank"" Meachum",94
Bossier,04 05A,State Senate,36,D,Robert Adley,47
Bossier,04 05A,State Senate,36,R,"T. E. ""Gene"" Coleman",2
Bossier,04 05A,State Senate,36,D,Jack Cook,1
Bossier,04 05A,State Senate,36,R,John Cucci,9
Bossier,04 05A,State Senate,36,D,"John ""Doug"" Frye",6
Bossier,04 05A,State Senate,36,D,Jerry Lott,14
Bossier,04 05A,State Senate,36,D,"Henry D. ""Hank"" Meachum",19
Bossier,04 05B,State Senate,36,D,Robert Adley,21
Bossier,04 05B,State Senate,36,R,"T. E. ""Gene"" Coleman",3
Bossier,04 05B,State Senate,36,D,Jack Cook,0
Bossier,04 05B,State Senate,36,R,John Cucci,7
Bossier,04 05B,State Senate,36,D,"John ""Doug"" Frye",0
Bossier,04 05B,State Senate,36,D,Jerry Lott,1
Bossier,04 05B,State Senate,36,D,"Henry D. ""Hank"" Meachum",10
Bossier,04 06,State Senate,36,D,Robert Adley,96
Bossier,04 06,State Senate,36,R,"T. E. ""Gene"" Coleman",10
Bossier,04 06,State Senate,36,D,Jack Cook,3
Bossier,04 06,State Senate,36,R,John Cucci,25
Bossier,04 06,State Senate,36,D,"John ""Doug"" Frye",8
Bossier,04 06,State Senate,36,D,Jerry Lott,29
Bossier,04 06,State Senate,36,D,"Henry D. ""Hank"" Meachum",162
Bossier,04 07,State Senate,36,D,Robert Adley,107
Bossier,04 07,State Senate,36,R,"T. E. ""Gene"" Coleman",7
Bossier,04 07,State Senate,36,D,Jack Cook,3
Bossier,04 07,State Senate,36,R,John Cucci,26
Bossier,04 07,State Senate,36,D,"John ""Doug"" Frye",8
Bossier,04 07,State Senate,36,D,Jerry Lott,25
Bossier,04 07,State Senate,36,D,"Henry D. ""Hank"" Meachum",36
Bossier,04 08D,State Senate,36,D,Robert Adley,25
Bossier,04 08D,State Senate,36,R,"T. E. ""Gene"" Coleman",3
Bossier,04 08D,State Senate,36,D,Jack Cook,0
Bossier,04 08D,State Senate,36,R,John Cucci,3
Bossier,04 08D,State Senate,36,D,"John ""Doug"" Frye",0
Bossier,04 08D,State Senate,36,D,Jerry Lott,0
Bossier,04 08D,State Senate,36,D,"Henry D. ""Hank"" Meachum",5
Bossier,04 09,State Senate,36,D,Robert Adley,110
Bossier,04 09,State Senate,36,R,"T. E. ""Gene"" Coleman",4
Bossier,04 09,State Senate,36,D,Jack Cook,1
Bossier,04 09,State Senate,36,R,John Cucci,32
Bossier,04 09,State Senate,36,D,"John ""Doug"" Frye",13
Bossier,04 09,State Senate,36,D,Jerry Lott,40
Bossier,04 09,State Senate,36,D,"Henry D. ""Hank"" Meachum",52
Bossier,04 11A,State Senate,36,D,Robert Adley,100
Bossier,04 11A,State Senate,36,R,"T. E. ""Gene"" Coleman",4
Bossier,04 11A,State Senate,36,D,Jack Cook,2
Bossier,04 11A,State Senate,36,R,John Cucci,31
Bossier,04 11A,State Senate,36,D,"John ""Doug"" Frye",2
Bossier,04 11A,State Senate,36,D,Jerry Lott,32
Bossier,04 11A,State Senate,36,D,"Henry D. ""Hank"" Meachum",38
Bossier,04 11B,State Senate,36,D,Robert Adley,102
Bossier,04 11B,State Senate,36,R,"T. E. ""Gene"" Coleman",14
Bossier,04 11B,State Senate,36,D,Jack Cook,1
Bossier,04 11B,State Senate,36,R,John Cucci,38
Bossier,04 11B,State Senate,36,D,"John ""Doug"" Frye",3
Bossier,04 11B,State Senate,36,D,Jerry Lott,36
Bossier,04 11B,State Senate,36,D,"Henry D. ""Hank"" Meachum",41
Bossier,04 11C,State Senate,36,D,Robert Adley,60
Bossier,04 11C,State Senate,36,R,"T. E. ""Gene"" Coleman",10
Bossier,04 11C,State Senate,36,D,Jack Cook,3
Bossier,04 11C,State Senate,36,R,John Cucci,23
Bossier,04 11C,State Senate,36,D,"John ""Doug"" Frye",3
Bossier,04 11C,State Senate,36,D,Jerry Lott,5
Bossier,04 11C,State Senate,36,D,"Henry D. ""Hank"" Meachum",25
Bossier,Early Voting,State Senate,36,D,Robert Adley,103
Bossier,Early Voting,State Senate,36,R,"T. E. ""Gene"" Coleman",3
Bossier,Early Voting,State Senate,36,D,Jack Cook,1
Bossier,Early Voting,State Senate,36,R,John Cucci,23
Bossier,Early Voting,State Senate,36,D,"John ""Doug"" Frye",4
Bossier,Early Voting,State Senate,36,D,Jerry Lott,19
Bossier,Early Voting,State Senate,36,D,"Henry D. ""Hank"" Meachum",49
Claiborne,00 03,State Senate,36,D,Robert Adley,42
Claiborne,00 03,State Senate,36,R,"T. E. ""Gene"" Coleman",28
Claiborne,00 03,State Senate,36,D,Jack Cook,0
Claiborne,00 03,State Senate,36,R,John Cucci,4
Claiborne,00 03,State Senate,36,D,"John ""Doug"" Frye",8
Claiborne,00 03,State Senate,36,D,Jerry Lott,20
Claiborne,00 03,State Senate,36,D,"Henry D. ""Hank"" Meachum",0
Claiborne,00 05,State Senate,36,D,Robert Adley,24
Claiborne,00 05,State Senate,36,R,"T. E. ""Gene"" Coleman",26
Claiborne,00 05,State Senate,36,D,Jack Cook,1
Claiborne,00 05,State Senate,36,R,John Cucci,5
Claiborne,00 05,State Senate,36,D,"John ""Doug"" Frye",8
Claiborne,00 05,State Senate,36,D,Jerry Lott,24
Claiborne,00 05,State Senate,36,D,"Henry D. ""Hank"" Meachum",2
Claiborne,00 07,State Senate,36,D,Robert Adley,94
Claiborne,00 07,State Senate,36,R,"T. E. ""Gene"" Coleman",78
Claiborne,00 07,State Senate,36,D,Jack Cook,0
Claiborne,00 07,State Senate,36,R,John Cucci,22
Claiborne,00 07,State Senate,36,D,"John ""Doug"" Frye",7
Claiborne,00 07,State Senate,36,D,Jerry Lott,34
Claiborne,00 07,State Senate,36,D,"Henry D. ""Hank"" Meachum",1
Claiborne,00 21,State Senate,36,D,Robert Adley,3
Claiborne,00 21,State Senate,36,R,"T. E. ""Gene"" Coleman",0
Claiborne,00 21,State Senate,36,D,Jack Cook,0
Claiborne,00 21,State Senate,36,R,John Cucci,0
Claiborne,00 21,State Senate,36,D,"John ""Doug"" Frye",0
Claiborne,00 21,State Senate,36,D,Jerry Lott,7
Claiborne,00 21,State Senate,36,D,"Henry D. ""Hank"" Meachum",0
Claiborne,00 22,State Senate,36,D,Robert Adley,15
Claiborne,00 22,State Senate,36,R,"T. E. ""Gene"" Coleman",15
Claiborne,00 22,State Senate,36,D,Jack Cook,2
Claiborne,00 22,State Senate,36,R,John Cucci,7
Claiborne,00 22,State Senate,36,D,"John ""Doug"" Frye",1
Claiborne,00 22,State Senate,36,D,Jerry Lott,26
Claiborne,00 22,State Senate,36,D,"Henry D. ""Hank"" Meachum",1
Claiborne,00 31,State Senate,36,D,Robert Adley,41
Claiborne,00 31,State Senate,36,R,"T. E. ""Gene"" Coleman",33
Claiborne,00 31,State Senate,36,D,Jack Cook,0
Claiborne,00 31,State Senate,36,R,John Cucci,5
Claiborne,00 31,State Senate,36,D,"John ""Doug"" Frye",12
Claiborne,00 31,State Senate,36,D,Jerry Lott,77
Claiborne,00 31,State Senate,36,D,"Henry D. ""Hank"" Meachum",1
Claiborne,00 34,State Senate,36,D,Robert Adley,13
Claiborne,00 34,State Senate,36,R,"T. E. ""Gene"" Coleman",18
Claiborne,00 34,State Senate,36,D,Jack Cook,1
Claiborne,00 34,State Senate,36,R,John Cucci,1
Claiborne,00 34,State Senate,36,D,"John ""Doug"" Frye",9
