county,office,district,party,candidate,votes
Rapides,State House,26,D,"""Jeff"" Hall",3361
Rapides,State House,26,D,"Alice ""Red"" Hammond",180
Rapides,State House,26,D,Daniel Williams,457
Iberia,State House,49,R,John Bering,128
Iberia,State House,49,R,Blake Miguez,1477
Vermilion,State House,49,R,John Bering,78
Vermilion,State House,49,R,Blake Miguez,1228
East Baton Rouge,State House,66,R,"""Buddy"" Amoroso",1512
East Baton Rouge,State House,66,R,"Richard ""Rick"" Bond",771
East Baton Rouge,State House,66,N,Susan Nelson,483
East Baton Rouge,State House,66,R,Darrell Ourso,1477
