parish,precinct,office,district,party,candidate,votes
Acadia,01 03A,President,,G,"Jill Stein, Cheri Honkala Green",1
Acadia,01 03A,President,,L,"Gary Johnson, James P. Gray Libertarian",4
Acadia,01 03A,President,,R,"Mitt Romney, Paul Ryan Republican",403
Acadia,01 03A,President,,O,"Virgil Goode, James Clymer Constitution",0
Acadia,01 03A,President,,O,"Ross Anderson, Luis Rodriguez Justice",0
Acadia,01 03A,President,,O,"Jack Fellure, Toby Davis",0
Acadia,01 03A,President,,O,"Peta Lindsay, Yari Osorio Socialism and Liberation",0
Acadia,01 03A,President,,O,"Jerry White, Phyllis Scherrer Socialist Equality",0
Acadia,01 03A,President,,O,"James Harris, Alyson Kennedy Socialist Workers",0
Acadia,01 03A,President,,O,"Sheila Tittle, Matthew Turner We The People",0
Acadia,01 03B,President,,D,"Barack Obama, Joe Biden Democratic",109
Acadia,01 03B,President,,G,"Jill Stein, Cheri Honkala Green",2
Acadia,01 03B,President,,L,"Gary Johnson, James P. Gray Libertarian",2
Acadia,01 03B,President,,R,"Mitt Romney, Paul Ryan Republican",192
Acadia,01 03B,President,,O,"Virgil Goode, James Clymer Constitution",0
Acadia,01 03B,President,,O,"Ross Anderson, Luis Rodriguez Justice",0
Acadia,01 03B,President,,O,"Jack Fellure, Toby Davis",0
Acadia,01 03B,President,,O,"Peta Lindsay, Yari Osorio Socialism and Liberation",0
Acadia,01 03B,President,,O,"Jerry White, Phyllis Scherrer Socialist Equality",1
Acadia,01 03B,President,,O,"James Harris, Alyson Kennedy Socialist Workers",0
Acadia,01 03B,President,,O,"Sheila Tittle, Matthew Turner We The People",0
Acadia,01 04A,President,,D,"Barack Obama, Joe Biden Democratic",50
Acadia,01 04A,President,,G,"Jill Stein, Cheri Honkala Green",4
Acadia,01 04A,President,,L,"Gary Johnson, James P. Gray Libertarian",1
Acadia,01 04A,President,,R,"Mitt Romney, Paul Ryan Republican",288
Acadia,01 04A,President,,O,"Virgil Goode, James Clymer Constitution",0
Acadia,01 04A,President,,O,"Ross Anderson, Luis Rodriguez Justice",0
Acadia,01 04A,President,,O,"Jack Fellure, Toby Davis",0
Acadia,01 04A,President,,O,"Peta Lindsay, Yari Osorio Socialism and Liberation",0
Acadia,01 04A,President,,O,"Jerry White, Phyllis Scherrer Socialist Equality",0
Acadia,01 04A,President,,O,"James Harris, Alyson Kennedy Socialist Workers",0
Acadia,01 04A,President,,O,"Sheila Tittle, Matthew Turner We The People",0
Acadia,01 04B,President,,D,"Barack Obama, Joe Biden Democratic",77
Acadia,01 04B,President,,G,"Jill Stein, Cheri Honkala Green",1
Acadia,01 04B,President,,L,"Gary Johnson, James P. Gray Libertarian",3
Acadia,01 04B,President,,R,"Mitt Romney, Paul Ryan Republican",246
Acadia,01 04B,President,,O,"Virgil Goode, James Clymer Constitution",0
Acadia,01 04B,President,,O,"Ross Anderson, Luis Rodriguez Justice",0
Acadia,01 04B,President,,O,"Jack Fellure, Toby Davis",0
Acadia,01 04B,President,,O,"Peta Lindsay, Yari Osorio Socialism and Liberation",1
Acadia,01 04B,President,,O,"Jerry White, Phyllis Scherrer Socialist Equality",0
Acadia,01 04B,President,,O,"James Harris, Alyson Kennedy Socialist Workers",0
Acadia,01 04B,President,,O,"Sheila Tittle, Matthew Turner We The People",0
Acadia,01 05A,President,,D,"Barack Obama, Joe Biden Democratic",51
Acadia,01 05A,President,,G,"Jill Stein, Cheri Honkala Green",0
Acadia,01 05A,President,,L,"Gary Johnson, James P. Gray Libertarian",5
Acadia,01 05A,President,,R,"Mitt Romney, Paul Ryan Republican",197
Acadia,01 05A,President,,O,"Virgil Goode, James Clymer Constitution",1
Acadia,01 05A,President,,O,"Ross Anderson, Luis Rodriguez Justice",0
Acadia,01 05A,President,,O,"Jack Fellure, Toby Davis",0
Acadia,01 05A,President,,O,"Peta Lindsay, Yari Osorio Socialism and Liberation",0
Acadia,01 05A,President,,O,"Jerry White, Phyllis Scherrer Socialist Equality",0
Acadia,01 05A,President,,O,"James Harris, Alyson Kennedy Socialist Workers",1
Acadia,01 05A,President,,O,"Sheila Tittle, Matthew Turner We The People",0
Acadia,01 05B,President,,D,"Barack Obama, Joe Biden Democratic",150
Acadia,01 05B,President,,G,"Jill Stein, Cheri Honkala Green",2
Acadia,01 05B,President,,L,"Gary Johnson, James P. Gray Libertarian",1
Acadia,01 05B,President,,R,"Mitt Romney, Paul Ryan Republican",89
Acadia,01 05B,President,,O,"Virgil Goode, James Clymer Constitution",0
Acadia,01 05B,President,,O,"Ross Anderson, Luis Rodriguez Justice",0
Acadia,01 05B,President,,O,"Jack Fellure, Toby Davis",0
Acadia,01 05B,President,,O,"Peta Lindsay, Yari Osorio Socialism and Liberation",0
Acadia,01 05B,President,,O,"Jerry White, Phyllis Scherrer Socialist Equality",0
Acadia,01 05B,President,,O,"James Harris, Alyson Kennedy Socialist Workers",0
Acadia,01 05B,President,,O,"Sheila Tittle, Matthew Turner We The People",1
Acadia,01 06,President,,D,"Barack Obama, Joe Biden Democratic",314
Acadia,01 06,President,,G,"Jill Stein, Cheri Honkala Green",0
Acadia,01 06,President,,L,"Gary Johnson, James P. Gray Libertarian",0
Acadia,01 06,President,,R,"Mitt Romney, Paul Ryan Republican",4
Acadia,01 06,President,,O,"Virgil Goode, James Clymer Constitution",0
Acadia,01 06,President,,O,"Ross Anderson, Luis Rodriguez Justice",0
Acadia,01 06,President,,O,"Jack Fellure, Toby Davis",0
Acadia,01 06,President,,O,"Peta Lindsay, Yari Osorio Socialism and Liberation",0
Acadia,01 06,President,,O,"Jerry White, Phyllis Scherrer Socialist Equality",0
Acadia,01 06,President,,O,"James Harris, Alyson Kennedy Socialist Workers",0
Acadia,01 06,President,,O,"Sheila Tittle, Matthew Turner We The People",0
Acadia,01 07,President,,D,"Barack Obama, Joe Biden Democratic",289
Acadia,01 07,President,,G,"Jill Stein, Cheri Honkala Green",1
Acadia,01 07,President,,L,"Gary Johnson, James P. Gray Libertarian",0
Acadia,01 07,President,,R,"Mitt Romney, Paul Ryan Republican",57
Acadia,01 07,President,,O,"Virgil Goode, James Clymer Constitution",1
Acadia,01 07,President,,O,"Ross Anderson, Luis Rodriguez Justice",0
Acadia,01 07,President,,O,"Jack Fellure, Toby Davis",0
Acadia,01 07,President,,O,"Peta Lindsay, Yari Osorio Socialism and Liberation",0
Acadia,01 07,President,,O,"Jerry White, Phyllis Scherrer Socialist Equality",0
Acadia,01 07,President,,O,"James Harris, Alyson Kennedy Socialist Workers",0
Acadia,01 07,President,,O,"Sheila Tittle, Matthew Turner We The People",0
Acadia,01 08,President,,D,"Barack Obama, Joe Biden Democratic",122
Acadia,01 08,President,,G,"Jill Stein, Cheri Honkala Green",1
Acadia,01 08,President,,L,"Gary Johnson, James P. Gray Libertarian",6
Acadia,01 08,President,,R,"Mitt Romney, Paul Ryan Republican",341
Acadia,01 08,President,,O,"Virgil Goode, James Clymer Constitution",0
Acadia,01 08,President,,O,"Ross Anderson, Luis Rodriguez Justice",0
Acadia,01 08,President,,O,"Jack Fellure, Toby Davis",0
Acadia,01 08,President,,O,"Peta Lindsay, Yari Osorio Socialism and Liberation",0
Acadia,01 08,President,,O,"Jerry White, Phyllis Scherrer Socialist Equality",0
Acadia,01 08,President,,O,"James Harris, Alyson Kennedy Socialist Workers",0
Acadia,01 08,President,,O,"Sheila Tittle, Matthew Turner We The People",2
Acadia,01 09,President,,D,"Barack Obama, Joe Biden Democratic",39
Acadia,01 09,President,,G,"Jill Stein, Cheri Honkala Green",2
Acadia,01 09,President,,L,"Gary Johnson, James P. Gray Libertarian",2
Acadia,01 09,President,,R,"Mitt Romney, Paul Ryan Republican",453
Acadia,01 09,President,,O,"Virgil Goode, James Clymer Constitution",0
Acadia,01 09,President,,O,"Ross Anderson, Luis Rodriguez Justice",1
Acadia,01 09,President,,O,"Jack Fellure, Toby Davis",0
Acadia,01 09,President,,O,"Peta Lindsay, Yari Osorio Socialism and Liberation",0
Acadia,01 09,President,,O,"Jerry White, Phyllis Scherrer Socialist Equality",0
Acadia,01 09,President,,O,"James Harris, Alyson Kennedy Socialist Workers",0
Acadia,01 09,President,,O,"Sheila Tittle, Matthew Turner We The People",0
Acadia,02 01,President,,D,"Barack Obama, Joe Biden Democratic",82
Acadia,02 01,President,,G,"Jill Stein, Cheri Honkala Green",1
Acadia,02 01,President,,L,"Gary Johnson, James P. Gray Libertarian",7
Acadia,02 01,President,,R,"Mitt Romney, Paul Ryan Republican",584
Acadia,02 01,President,,O,"Virgil Goode, James Clymer Constitution",1
Acadia,02 01,President,,O,"Ross Anderson, Luis Rodriguez Justice",0
Acadia,02 01,President,,O,"Jack Fellure, Toby Davis",0
Acadia,02 01,President,,O,"Peta Lindsay, Yari Osorio Socialism and Liberation",0
Acadia,02 01,President,,O,"Jerry White, Phyllis Scherrer Socialist Equality",0
Acadia,02 01,President,,O,"James Harris, Alyson Kennedy Socialist Workers",0
Acadia,02 01,President,,O,"Sheila Tittle, Matthew Turner We The People",0
Acadia,02 02,President,,D,"Barack Obama, Joe Biden Democratic",28
Acadia,02 02,President,,G,"Jill Stein, Cheri Honkala Green",1
Acadia,02 02,President,,L,"Gary Johnson, James P. Gray Libertarian",1
Acadia,02 02,President,,R,"Mitt Romney, Paul Ryan Republican",412
Acadia,02 02,President,,O,"Virgil Goode, James Clymer Constitution",2
Acadia,02 02,President,,O,"Ross Anderson, Luis Rodriguez Justice",0
Acadia,02 02,President,,O,"Jack Fellure, Toby Davis",0
Acadia,02 02,President,,O,"Peta Lindsay, Yari Osorio Socialism and Liberation",0
Acadia,02 02,President,,O,"Jerry White, Phyllis Scherrer Socialist Equality",0
Acadia,02 02,President,,O,"James Harris, Alyson Kennedy Socialist Workers",0
Acadia,02 02,President,,O,"Sheila Tittle, Matthew Turner We The People",0
Acadia,02 03,President,,D,"Barack Obama, Joe Biden Democratic",92
Acadia,02 03,President,,G,"Jill Stein, Cheri Honkala Green",2
Acadia,02 03,President,,L,"Gary Johnson, James P. Gray Libertarian",1
Acadia,02 03,President,,R,"Mitt Romney, Paul Ryan Republican",263
Acadia,02 03,President,,O,"Virgil Goode, James Clymer Constitution",0
Acadia,02 03,President,,O,"Ross Anderson, Luis Rodriguez Justice",1
Acadia,02 03,President,,O,"Jack Fellure, Toby Davis",0
Acadia,02 03,President,,O,"Peta Lindsay, Yari Osorio Socialism and Liberation",0
Acadia,02 03,President,,O,"Jerry White, Phyllis Scherrer Socialist Equality",0
Acadia,02 03,President,,O,"James Harris, Alyson Kennedy Socialist Workers",0
Acadia,02 03,President,,O,"Sheila Tittle, Matthew Turner We The People",0
Acadia,02 04,President,,D,"Barack Obama, Joe Biden Democratic",14
Acadia,02 04,President,,G,"Jill Stein, Cheri Honkala Green",3
Acadia,02 04,President,,L,"Gary Johnson, James P. Gray Libertarian",2
Acadia,02 04,President,,R,"Mitt Romney, Paul Ryan Republican",364
Acadia,02 04,President,,O,"Virgil Goode, James Clymer Constitution",0
Acadia,02 04,President,,O,"Ross Anderson, Luis Rodriguez Justice",0
Acadia,02 04,President,,O,"Jack Fellure, Toby Davis",0
Acadia,02 04,President,,O,"Peta Lindsay, Yari Osorio Socialism and Liberation",1
Acadia,02 04,President,,O,"Jerry White, Phyllis Scherrer Socialist Equality",0
Acadia,02 04,President,,O,"James Harris, Alyson Kennedy Socialist Workers",0
Acadia,02 04,President,,O,"Sheila Tittle, Matthew Turner We The People",0
Acadia,02 04A,President,,D,"Barack Obama, Joe Biden Democratic",1
Acadia,02 04A,President,,G,"Jill Stein, Cheri Honkala Green",0
Acadia,02 04A,President,,L,"Gary Johnson, James P. Gray Libertarian",0
Acadia,02 04A,President,,R,"Mitt Romney, Paul Ryan Republican",53
Acadia,02 04A,President,,O,"Virgil Goode, James Clymer Constitution",0
Acadia,02 04A,President,,O,"Ross Anderson, Luis Rodriguez Justice",0
Acadia,02 04A,President,,O,"Jack Fellure, Toby Davis",0
Acadia,02 04A,President,,O,"Peta Lindsay, Yari Osorio Socialism and Liberation",0
Acadia,02 04A,President,,O,"Jerry White, Phyllis Scherrer Socialist Equality",0
Acadia,02 04A,President,,O,"James Harris, Alyson Kennedy Socialist Workers",0
Acadia,02 04A,President,,O,"Sheila Tittle, Matthew Turner We The People",0
Acadia,02 05,President,,D,"Barack Obama, Joe Biden Democratic",18
Acadia,02 05,President,,G,"Jill Stein, Cheri Honkala Green",0
Acadia,02 05,President,,L,"Gary Johnson, James P. Gray Libertarian",2
Acadia,02 05,President,,R,"Mitt Romney, Paul Ryan Republican",242
Acadia,02 05,President,,O,"Virgil Goode, James Clymer Constitution",0
Acadia,02 05,President,,O,"Ross Anderson, Luis Rodriguez Justice",0
Acadia,02 05,President,,O,"Jack Fellure, Toby Davis",0
Acadia,02 05,President,,O,"Peta Lindsay, Yari Osorio Socialism and Liberation",0
Acadia,02 05,President,,O,"Jerry White, Phyllis Scherrer Socialist Equality",0
Acadia,02 05,President,,O,"James Harris, Alyson Kennedy Socialist Workers",0
Acadia,02 05,President,,O,"Sheila Tittle, Matthew Turner We The People",0
Acadia,03 01,President,,D,"Barack Obama, Joe Biden Democratic",170
Acadia,03 01,President,,G,"Jill Stein, Cheri Honkala Green",5
Acadia,03 01,President,,L,"Gary Johnson, James P. Gray Libertarian",1
Acadia,03 01,President,,R,"Mitt Romney, Paul Ryan Republican",423
Acadia,03 01,President,,O,"Virgil Goode, James Clymer Constitution",1
Acadia,03 01,President,,O,"Ross Anderson, Luis Rodriguez Justice",0
Acadia,03 01,President,,O,"Jack Fellure, Toby Davis",0
Acadia,03 01,President,,O,"Peta Lindsay, Yari Osorio Socialism and Liberation",0
Acadia,03 01,President,,O,"Jerry White, Phyllis Scherrer Socialist Equality",0
Acadia,03 01,President,,O,"James Harris, Alyson Kennedy Socialist Workers",0
Acadia,03 01,President,,O,"Sheila Tittle, Matthew Turner We The People",1
Acadia,03 02,President,,D,"Barack Obama, Joe Biden Democratic",45
Acadia,03 02,President,,G,"Jill Stein, Cheri Honkala Green",4
Acadia,03 02,President,,L,"Gary Johnson, James P. Gray Libertarian",7
Acadia,03 02,President,,R,"Mitt Romney, Paul Ryan Republican",476
Acadia,03 02,President,,O,"Virgil Goode, James Clymer Constitution",0
Acadia,03 02,President,,O,"Ross Anderson, Luis Rodriguez Justice",0
Acadia,03 02,President,,O,"Jack Fellure, Toby Davis",0
Acadia,03 02,President,,O,"Peta Lindsay, Yari Osorio Socialism and Liberation",1
Acadia,03 02,President,,O,"Jerry White, Phyllis Scherrer Socialist Equality",0
Acadia,03 02,President,,O,"James Harris, Alyson Kennedy Socialist Workers",0
Acadia,03 02,President,,O,"Sheila Tittle, Matthew Turner We The People",0
Acadia,03 03A,President,,D,"Barack Obama, Joe Biden Democratic",160
Acadia,03 03A,President,,G,"Jill Stein, Cheri Honkala Green",5
Acadia,03 03A,President,,L,"Gary Johnson, James P. Gray Libertarian",2
Acadia,03 03A,President,,R,"Mitt Romney, Paul Ryan Republican",513
Acadia,03 03A,President,,O,"Virgil Goode, James Clymer Constitution",0
Acadia,03 03A,President,,O,"Ross Anderson, Luis Rodriguez Justice",3
Acadia,03 03A,President,,O,"Jack Fellure, Toby Davis",0
Acadia,03 03A,President,,O,"Peta Lindsay, Yari Osorio Socialism and Liberation",0
Acadia,03 03A,President,,O,"Jerry White, Phyllis Scherrer Socialist Equality",0
Acadia,03 03A,President,,O,"James Harris, Alyson Kennedy Socialist Workers",0
Acadia,03 03A,President,,O,"Sheila Tittle, Matthew Turner We The People",1
Acadia,03 03B,President,,D,"Barack Obama, Joe Biden Democratic",130
Acadia,03 03B,President,,G,"Jill Stein, Cheri Honkala Green",0
Acadia,03 03B,President,,L,"Gary Johnson, James P. Gray Libertarian",1
Acadia,03 03B,President,,R,"Mitt Romney, Paul Ryan Republican",221
Acadia,03 03B,President,,O,"Virgil Goode, James Clymer Constitution",0
Acadia,03 03B,President,,O,"Ross Anderson, Luis Rodriguez Justice",0
Acadia,03 03B,President,,O,"Jack Fellure, Toby Davis",0
Acadia,03 03B,President,,O,"Peta Lindsay, Yari Osorio Socialism and Liberation",0
Acadia,03 03B,President,,O,"Jerry White, Phyllis Scherrer Socialist Equality",0
Acadia,03 03B,President,,O,"James Harris, Alyson Kennedy Socialist Workers",0
Acadia,03 03B,President,,O,"Sheila Tittle, Matthew Turner We The People",0
Acadia,03 04,President,,D,"Barack Obama, Joe Biden Democratic",399
Acadia,03 04,President,,G,"Jill Stein, Cheri Honkala Green",1
Acadia,03 04,President,,L,"Gary Johnson, James P. Gray Libertarian",1
Acadia,03 04,President,,R,"Mitt Romney, Paul Ryan Republican",54
Acadia,03 04,President,,O,"Virgil Goode, James Clymer Constitution",1
Acadia,03 04,President,,O,"Ross Anderson, Luis Rodriguez Justice",1
Acadia,03 04,President,,O,"Jack Fellure, Toby Davis",0
Acadia,03 04,President,,O,"Peta Lindsay, Yari Osorio Socialism and Liberation",0
Acadia,03 04,President,,O,"Jerry White, Phyllis Scherrer Socialist Equality",0
Acadia,03 04,President,,O,"James Harris, Alyson Kennedy Socialist Workers",0
Acadia,03 04,President,,O,"Sheila Tittle, Matthew Turner We The People",0
Acadia,03 05,President,,D,"Barack Obama, Joe Biden Democratic",36
Acadia,03 05,President,,G,"Jill Stein, Cheri Honkala Green",0
Acadia,03 05,President,,L,"Gary Johnson, James P. Gray Libertarian",0
Acadia,03 05,President,,R,"Mitt Romney, Paul Ryan Republican",179
Acadia,03 05,President,,O,"Virgil Goode, James Clymer Constitution",1
Acadia,03 05,President,,O,"Ross Anderson, Luis Rodriguez Justice",0
Acadia,03 05,President,,O,"Jack Fellure, Toby Davis",0
Acadia,03 05,President,,O,"Peta Lindsay, Yari Osorio Socialism and Liberation",0
Acadia,03 05,President,,O,"Jerry White, Phyllis Scherrer Socialist Equality",0
Acadia,03 05,President,,O,"James Harris, Alyson Kennedy Socialist Workers",0
Acadia,03 05,President,,O,"Sheila Tittle, Matthew Turner We The People",0
Acadia,03 06,President,,D,"Barack Obama, Joe Biden Democratic",64
Acadia,03 06,President,,G,"Jill Stein, Cheri Honkala Green",0
Acadia,03 06,President,,L,"Gary Johnson, James P. Gray Libertarian",1
Acadia,03 06,President,,R,"Mitt Romney, Paul Ryan Republican",181
Acadia,03 06,President,,O,"Virgil Goode, James Clymer Constitution",1
Acadia,03 06,President,,O,"Ross Anderson, Luis Rodriguez Justice",0
Acadia,03 06,President,,O,"Jack Fellure, Toby Davis",0
Acadia,03 06,President,,O,"Peta Lindsay, Yari Osorio Socialism and Liberation",0
Acadia,03 06,President,,O,"Jerry White, Phyllis Scherrer Socialist Equality",0
Acadia,03 06,President,,O,"James Harris, Alyson Kennedy Socialist Workers",0
Acadia,03 06,President,,O,"Sheila Tittle, Matthew Turner We The People",0
Acadia,03 07,President,,D,"Barack Obama, Joe Biden Democratic",86
Acadia,03 07,President,,G,"Jill Stein, Cheri Honkala Green",2
Acadia,03 07,President,,L,"Gary Johnson, James P. Gray Libertarian",4
Acadia,03 07,President,,R,"Mitt Romney, Paul Ryan Republican",490
Acadia,03 07,President,,O,"Virgil Goode, James Clymer Constitution",0
Acadia,03 07,President,,O,"Ross Anderson, Luis Rodriguez Justice",0
Acadia,03 07,President,,O,"Jack Fellure, Toby Davis",0
Acadia,03 07,President,,O,"Peta Lindsay, Yari Osorio Socialism and Liberation",0
Acadia,03 07,President,,O,"Jerry White, Phyllis Scherrer Socialist Equality",0
Acadia,03 07,President,,O,"James Harris, Alyson Kennedy Socialist Workers",0
Acadia,03 07,President,,O,"Sheila Tittle, Matthew Turner We The People",1
Acadia,04 01,President,,D,"Barack Obama, Joe Biden Democratic",39
Acadia,04 01,President,,G,"Jill Stein, Cheri Honkala Green",2
Acadia,04 01,President,,L,"Gary Johnson, James P. Gray Libertarian",1
Acadia,04 01,President,,R,"Mitt Romney, Paul Ryan Republican",379
Acadia,04 01,President,,O,"Virgil Goode, James Clymer Constitution",0
Acadia,04 01,President,,O,"Ross Anderson, Luis Rodriguez Justice",1
Acadia,04 01,President,,O,"Jack Fellure, Toby Davis",0
Acadia,04 01,President,,O,"Peta Lindsay, Yari Osorio Socialism and Liberation",0
Acadia,04 01,President,,O,"Jerry White, Phyllis Scherrer Socialist Equality",0
Acadia,04 01,President,,O,"James Harris, Alyson Kennedy Socialist Workers",0
Acadia,04 01,President,,O,"Sheila Tittle, Matthew Turner We The People",1
Acadia,04 02,President,,D,"Barack Obama, Joe Biden Democratic",75
Acadia,04 02,President,,G,"Jill Stein, Cheri Honkala Green",1
Acadia,04 02,President,,L,"Gary Johnson, James P. Gray Libertarian",1
Acadia,04 02,President,,R,"Mitt Romney, Paul Ryan Republican",478
Acadia,04 02,President,,O,"Virgil Goode, James Clymer Constitution",0
Acadia,04 02,President,,O,"Ross Anderson, Luis Rodriguez Justice",2
Acadia,04 02,President,,O,"Jack Fellure, Toby Davis",0
Acadia,04 02,President,,O,"Peta Lindsay, Yari Osorio Socialism and Liberation",0
Acadia,04 02,President,,O,"Jerry White, Phyllis Scherrer Socialist Equality",0
Acadia,04 02,President,,O,"James Harris, Alyson Kennedy Socialist Workers",0
Acadia,04 02,President,,O,"Sheila Tittle, Matthew Turner We The People",0
Acadia,04 03,President,,D,"Barack Obama, Joe Biden Democratic",6
Acadia,04 03,President,,G,"Jill Stein, Cheri Honkala Green",0
Acadia,04 03,President,,L,"Gary Johnson, James P. Gray Libertarian",0
Acadia,04 03,President,,R,"Mitt Romney, Paul Ryan Republican",87
Acadia,04 03,President,,O,"Virgil Goode, James Clymer Constitution",0
Acadia,04 03,President,,O,"Ross Anderson, Luis Rodriguez Justice",0
Acadia,04 03,President,,O,"Jack Fellure, Toby Davis",0
Acadia,04 03,President,,O,"Peta Lindsay, Yari Osorio Socialism and Liberation",0
Acadia,04 03,President,,O,"Jerry White, Phyllis Scherrer Socialist Equality",0
Acadia,04 03,President,,O,"James Harris, Alyson Kennedy Socialist Workers",0
Acadia,04 03,President,,O,"Sheila Tittle, Matthew Turner We The People",0
Acadia,04 04,President,,D,"Barack Obama, Joe Biden Democratic",52
Acadia,04 04,President,,G,"Jill Stein, Cheri Honkala Green",3
Acadia,04 04,President,,L,"Gary Johnson, James P. Gray Libertarian",4
Acadia,04 04,President,,R,"Mitt Romney, Paul Ryan Republican",571
Acadia,04 04,President,,O,"Virgil Goode, James Clymer Constitution",1
Acadia,04 04,President,,O,"Ross Anderson, Luis Rodriguez Justice",3
Acadia,04 04,President,,O,"Jack Fellure, Toby Davis",0
Acadia,04 04,President,,O,"Peta Lindsay, Yari Osorio Socialism and Liberation",0
Acadia,04 04,President,,O,"Jerry White, Phyllis Scherrer Socialist Equality",1
Acadia,04 04,President,,O,"James Harris, Alyson Kennedy Socialist Workers",0
Acadia,04 04,President,,O,"Sheila Tittle, Matthew Turner We The People",0
Acadia,04 05,President,,D,"Barack Obama, Joe Biden Democratic",42
Acadia,04 05,President,,G,"Jill Stein, Cheri Honkala Green",4
Acadia,04 05,President,,L,"Gary Johnson, James P. Gray Libertarian",0
Acadia,04 05,President,,R,"Mitt Romney, Paul Ryan Republican",505
Acadia,04 05,President,,O,"Virgil Goode, James Clymer Constitution",1
Acadia,04 05,President,,O,"Ross Anderson, Luis Rodriguez Justice",1
Acadia,04 05,President,,O,"Jack Fellure, Toby Davis",0
Acadia,04 05,President,,O,"Peta Lindsay, Yari Osorio Socialism and Liberation",0
Acadia,04 05,President,,O,"Jerry White, Phyllis Scherrer Socialist Equality",0
Acadia,04 05,President,,O,"James Harris, Alyson Kennedy Socialist Workers",0
Acadia,04 05,President,,O,"Sheila Tittle, Matthew Turner We The People",1
Acadia,04 05A,President,,D,"Barack Obama, Joe Biden Democratic",11
Acadia,04 05A,President,,G,"Jill Stein, Cheri Honkala Green",0
Acadia,04 05A,President,,L,"Gary Johnson, James P. Gray Libertarian",0
Acadia,04 05A,President,,R,"Mitt Romney, Paul Ryan Republican",92
Acadia,04 05A,President,,O,"Virgil Goode, James Clymer Constitution",0
Acadia,04 05A,President,,O,"Ross Anderson, Luis Rodriguez Justice",0
Acadia,04 05A,President,,O,"Jack Fellure, Toby Davis",0
Acadia,04 05A,President,,O,"Peta Lindsay, Yari Osorio Socialism and Liberation",0
Acadia,04 05A,President,,O,"Jerry White, Phyllis Scherrer Socialist Equality",0
Acadia,04 05A,President,,O,"James Harris, Alyson Kennedy Socialist Workers",0
Acadia,04 05A,President,,O,"Sheila Tittle, Matthew Turner We The People",0
Acadia,04 06,President,,D,"Barack Obama, Joe Biden Democratic",30
Acadia,04 06,President,,G,"Jill Stein, Cheri Honkala Green",2
Acadia,04 06,President,,L,"Gary Johnson, James P. Gray Libertarian",1
Acadia,04 06,President,,R,"Mitt Romney, Paul Ryan Republican",384
Acadia,04 06,President,,O,"Virgil Goode, James Clymer Constitution",0
Acadia,04 06,President,,O,"Ross Anderson, Luis Rodriguez Justice",0
Acadia,04 06,President,,O,"Jack Fellure, Toby Davis",0
Acadia,04 06,President,,O,"Peta Lindsay, Yari Osorio Socialism and Liberation",0
Acadia,04 06,President,,O,"Jerry White, Phyllis Scherrer Socialist Equality",0
