parish,office,district,party,candidate,votes
Caldwell,President,,D,"Barack Obama, Joe Biden",1016
Caldwell,President,,G,"Jill Stein, Cheri Honkala",19
Caldwell,President,,L,"Gary Johnson, James P. Gray",18
Caldwell,President,,R,"Mitt Romney, Paul Ryan",3640
Caldwell,President,,O,"Virgil Goode, James Clymer",8
Caldwell,President,,O,"Ross Anderson, Luis Rodriguez",2
Caldwell,President,,O,"Jack Fellure, Toby Davis",1
Caldwell,President,,O,"Peta Lindsay, Yari Osorio",1
Caldwell,President,,O,"Jerry White, Phyllis Scherrer",2
Caldwell,President,,O,"James Harris, Alyson Kennedy",2
Caldwell,President,,O,"Sheila Tittle, Matthew Turner",7
Cameron,President,,D,"Barack Obama, Joe Biden",408
Cameron,President,,G,"Jill Stein, Cheri Honkala",20
Cameron,President,,L,"Gary Johnson, James P. Gray",26
Cameron,President,,R,"Mitt Romney, Paul Ryan",3260
Cameron,President,,O,"Virgil Goode, James Clymer",5
Cameron,President,,O,"Ross Anderson, Luis Rodriguez",2
Cameron,President,,O,"Jack Fellure, Toby Davis",1
Cameron,President,,O,"Peta Lindsay, Yari Osorio",0
Cameron,President,,O,"Jerry White, Phyllis Scherrer",1
Cameron,President,,O,"James Harris, Alyson Kennedy",1
Cameron,President,,O,"Sheila Tittle, Matthew Turner",20
Catahoula,President,,D,"Barack Obama, Joe Biden",1408
Catahoula,President,,G,"Jill Stein, Cheri Honkala",10
Catahoula,President,,L,"Gary Johnson, James P. Gray",15
Catahoula,President,,R,"Mitt Romney, Paul Ryan",2744
Catahoula,President,,O,"Virgil Goode, James Clymer",5
Catahoula,President,,O,"Ross Anderson, Luis Rodriguez",2
Catahoula,President,,O,"Jack Fellure, Toby Davis",2
Catahoula,President,,O,"Peta Lindsay, Yari Osorio",1
Catahoula,President,,O,"Jerry White, Phyllis Scherrer",0
Catahoula,President,,O,"James Harris, Alyson Kennedy",1
Catahoula,President,,O,"Sheila Tittle, Matthew Turner",5
Claiborne,President,,D,"Barack Obama, Joe Biden",3014
Claiborne,President,,G,"Jill Stein, Cheri Honkala",23
Claiborne,President,,L,"Gary Johnson, James P. Gray",20
Claiborne,President,,R,"Mitt Romney, Paul Ryan",3649
Claiborne,President,,O,"Virgil Goode, James Clymer",5
Claiborne,President,,O,"Ross Anderson, Luis Rodriguez",6
Claiborne,President,,O,"Jack Fellure, Toby Davis",2
Claiborne,President,,O,"Peta Lindsay, Yari Osorio",0
Claiborne,President,,O,"Jerry White, Phyllis Scherrer",1
Claiborne,President,,O,"James Harris, Alyson Kennedy",3
Claiborne,President,,O,"Sheila Tittle, Matthew Turner",9
Concordia,President,,D,"Barack Obama, Joe Biden",3833
Concordia,President,,G,"Jill Stein, Cheri Honkala",18
Concordia,President,,L,"Gary Johnson, James P. Gray",40
Concordia,President,,R,"Mitt Romney, Paul Ryan",5450
Concordia,President,,O,"Virgil Goode, James Clymer",17
Concordia,President,,O,"Ross Anderson, Luis Rodriguez",6
Concordia,President,,O,"Jack Fellure, Toby Davis",3
Concordia,President,,O,"Peta Lindsay, Yari Osorio",0
Concordia,President,,O,"Jerry White, Phyllis Scherrer",2
Concordia,President,,O,"James Harris, Alyson Kennedy",2
Concordia,President,,O,"Sheila Tittle, Matthew Turner",9
De Soto,President,,D,"Barack Obama, Joe Biden",5553
De Soto,President,,G,"Jill Stein, Cheri Honkala",29
De Soto,President,,L,"Gary Johnson, James P. Gray",68
De Soto,President,,R,"Mitt Romney, Paul Ryan",7353
De Soto,President,,O,"Virgil Goode, James Clymer",15
De Soto,President,,O,"Ross Anderson, Luis Rodriguez",11
De Soto,President,,O,"Jack Fellure, Toby Davis",2
De Soto,President,,O,"Peta Lindsay, Yari Osorio",3
De Soto,President,,O,"Jerry White, Phyllis Scherrer",2
De Soto,President,,O,"James Harris, Alyson Kennedy",3
De Soto,President,,O,"Sheila Tittle, Matthew Turner",12
East Baton Rouge,President,,D,"Barack Obama, Joe Biden",102656
East Baton Rouge,President,,G,"Jill Stein, Cheri Honkala",620
East Baton Rouge,President,,L,"Gary Johnson, James P. Gray",1957
East Baton Rouge,President,,R,"Mitt Romney, Paul Ryan",92292
East Baton Rouge,President,,O,"Virgil Goode, James Clymer",244
East Baton Rouge,President,,O,"Ross Anderson, Luis Rodriguez",122
East Baton Rouge,President,,O,"Jack Fellure, Toby Davis",51
East Baton Rouge,President,,O,"Peta Lindsay, Yari Osorio",66
East Baton Rouge,President,,O,"Jerry White, Phyllis Scherrer",33
East Baton Rouge,President,,O,"James Harris, Alyson Kennedy",31
East Baton Rouge,President,,O,"Sheila Tittle, Matthew Turner",99
East Carroll,President,,D,"Barack Obama, Joe Biden",2478
East Carroll,President,,G,"Jill Stein, Cheri Honkala",6
East Carroll,President,,L,"Gary Johnson, James P. Gray",4
East Carroll,President,,R,"Mitt Romney, Paul Ryan",1508
East Carroll,President,,O,"Virgil Goode, James Clymer",0
East Carroll,President,,O,"Ross Anderson, Luis Rodriguez",3
East Carroll,President,,O,"Jack Fellure, Toby Davis",0
East Carroll,President,,O,"Peta Lindsay, Yari Osorio",3
East Carroll,President,,O,"Jerry White, Phyllis Scherrer",0
East Carroll,President,,O,"James Harris, Alyson Kennedy",4
East Carroll,President,,O,"Sheila Tittle, Matthew Turner",2
East Feliciana,President,,D,"Barack Obama, Joe Biden",4648
East Feliciana,President,,G,"Jill Stein, Cheri Honkala",30
East Feliciana,President,,L,"Gary Johnson, James P. Gray",62
East Feliciana,President,,R,"Mitt Romney, Paul Ryan",5397
East Feliciana,President,,O,"Virgil Goode, James Clymer",28
East Feliciana,President,,O,"Ross Anderson, Luis Rodriguez",10
East Feliciana,President,,O,"Jack Fellure, Toby Davis",12
East Feliciana,President,,O,"Peta Lindsay, Yari Osorio",6
East Feliciana,President,,O,"Jerry White, Phyllis Scherrer",4
East Feliciana,President,,O,"James Harris, Alyson Kennedy",1
East Feliciana,President,,O,"Sheila Tittle, Matthew Turner",11
Evangeline,President,,D,"Barack Obama, Joe Biden",5330
Evangeline,President,,G,"Jill Stein, Cheri Honkala",72
Evangeline,President,,L,"Gary Johnson, James P. Gray",93
Evangeline,President,,R,"Mitt Romney, Paul Ryan",10181
Evangeline,President,,O,"Virgil Goode, James Clymer",29
Evangeline,President,,O,"Ross Anderson, Luis Rodriguez",22
Evangeline,President,,O,"Jack Fellure, Toby Davis",6
Evangeline,President,,O,"Peta Lindsay, Yari Osorio",5
Evangeline,President,,O,"Jerry White, Phyllis Scherrer",6
Evangeline,President,,O,"James Harris, Alyson Kennedy",6
Evangeline,President,,O,"Sheila Tittle, Matthew Turner",20
Franklin,President,,D,"Barack Obama, Joe Biden",2921
Franklin,President,,G,"Jill Stein, Cheri Honkala",28
Franklin,President,,L,"Gary Johnson, James P. Gray",60
Franklin,President,,R,"Mitt Romney, Paul Ryan",6294
Franklin,President,,O,"Virgil Goode, James Clymer",12
Franklin,President,,O,"Ross Anderson, Luis Rodriguez",4
Franklin,President,,O,"Jack Fellure, Toby Davis",1
Franklin,President,,O,"Peta Lindsay, Yari Osorio",6
Franklin,President,,O,"Jerry White, Phyllis Scherrer",3
Franklin,President,,O,"James Harris, Alyson Kennedy",4
Franklin,President,,O,"Sheila Tittle, Matthew Turner",3
Grant,President,,D,"Barack Obama, Joe Biden",1422
Grant,President,,G,"Jill Stein, Cheri Honkala",30
Grant,President,,L,"Gary Johnson, James P. Gray",67
Grant,President,,R,"Mitt Romney, Paul Ryan",7082
Grant,President,,O,"Virgil Goode, James Clymer",16
Grant,President,,O,"Ross Anderson, Luis Rodriguez",10
Grant,President,,O,"Jack Fellure, Toby Davis",6
Grant,President,,O,"Peta Lindsay, Yari Osorio",5
Grant,President,,O,"Jerry White, Phyllis Scherrer",4
Grant,President,,O,"James Harris, Alyson Kennedy",3
Grant,President,,O,"Sheila Tittle, Matthew Turner",22
Iberia,President,,D,"Barack Obama, Joe Biden",12132
Iberia,President,,G,"Jill Stein, Cheri Honkala",100
Iberia,President,,L,"Gary Johnson, James P. Gray",158
Iberia,President,,R,"Mitt Romney, Paul Ryan",20892
Iberia,President,,O,"Virgil Goode, James Clymer",35
Iberia,President,,O,"Ross Anderson, Luis Rodriguez",27
Iberia,President,,O,"Jack Fellure, Toby Davis",8
Iberia,President,,O,"Peta Lindsay, Yari Osorio",6
Iberia,President,,O,"Jerry White, Phyllis Scherrer",6
Iberia,President,,O,"James Harris, Alyson Kennedy",2
Iberia,President,,O,"Sheila Tittle, Matthew Turner",31
Iberville,President,,D,"Barack Obama, Joe Biden",9548
Iberville,President,,G,"Jill Stein, Cheri Honkala",60
Iberville,President,,L,"Gary Johnson, James P. Gray",79
Iberville,President,,R,"Mitt Romney, Paul Ryan",7271
Iberville,President,,O,"Virgil Goode, James Clymer",13
Iberville,President,,O,"Ross Anderson, Luis Rodriguez",14
Iberville,President,,O,"Jack Fellure, Toby Davis",4
Iberville,President,,O,"Peta Lindsay, Yari Osorio",4
Iberville,President,,O,"Jerry White, Phyllis Scherrer",6
Iberville,President,,O,"James Harris, Alyson Kennedy",6
Iberville,President,,O,"Sheila Tittle, Matthew Turner",9
Jackson,President,,D,"Barack Obama, Joe Biden",2305
Jackson,President,,G,"Jill Stein, Cheri Honkala",22
Jackson,President,,L,"Gary Johnson, James P. Gray",37
Jackson,President,,R,"Mitt Romney, Paul Ryan",5132
Jackson,President,,O,"Virgil Goode, James Clymer",10
Jackson,President,,O,"Ross Anderson, Luis Rodriguez",3
Jackson,President,,O,"Jack Fellure, Toby Davis",1
Jackson,President,,O,"Peta Lindsay, Yari Osorio",4
Jackson,President,,O,"Jerry White, Phyllis Scherrer",3
Jackson,President,,O,"James Harris, Alyson Kennedy",0
Jackson,President,,O,"Sheila Tittle, Matthew Turner",12
Jefferson,President,,D,"Barack Obama, Joe Biden",70384
Jefferson,President,,G,"Jill Stein, Cheri Honkala",681
Jefferson,President,,L,"Gary Johnson, James P. Gray",2160
Jefferson,President,,R,"Mitt Romney, Paul Ryan",102536
Jefferson,President,,O,"Virgil Goode, James Clymer",172
Jefferson,President,,O,"Ross Anderson, Luis Rodriguez",110
Jefferson,President,,O,"Jack Fellure, Toby Davis",45
Jefferson,President,,O,"Peta Lindsay, Yari Osorio",38
Jefferson,President,,O,"Jerry White, Phyllis Scherrer",25
Jefferson,President,,O,"James Harris, Alyson Kennedy",27
Jefferson,President,,O,"Sheila Tittle, Matthew Turner",165
Jefferson Davis,President,,D,"Barack Obama, Joe Biden",3484
Jefferson Davis,President,,G,"Jill Stein, Cheri Honkala",58
Jefferson Davis,President,,L,"Gary Johnson, James P. Gray",97
Jefferson Davis,President,,R,"Mitt Romney, Paul Ryan",10014
Jefferson Davis,President,,O,"Virgil Goode, James Clymer",21
Jefferson Davis,President,,O,"Ross Anderson, Luis Rodriguez",13
Jefferson Davis,President,,O,"Jack Fellure, Toby Davis",6
Jefferson Davis,President,,O,"Peta Lindsay, Yari Osorio",10
Jefferson Davis,President,,O,"Jerry White, Phyllis Scherrer",4
Jefferson Davis,President,,O,"James Harris, Alyson Kennedy",3
Jefferson Davis,President,,O,"Sheila Tittle, Matthew Turner",24
Lafayette,President,,D,"Barack Obama, Joe Biden",31768
Lafayette,President,,G,"Jill Stein, Cheri Honkala",367
Lafayette,President,,L,"Gary Johnson, James P. Gray",1228
Lafayette,President,,R,"Mitt Romney, Paul Ryan",64992
Lafayette,President,,O,"Virgil Goode, James Clymer",109
Lafayette,President,,O,"Ross Anderson, Luis Rodriguez",60
Lafayette,President,,O,"Jack Fellure, Toby Davis",17
Lafayette,President,,O,"Peta Lindsay, Yari Osorio",27
Lafayette,President,,O,"Jerry White, Phyllis Scherrer",9
Lafayette,President,,O,"James Harris, Alyson Kennedy",14
Lafayette,President,,O,"Sheila Tittle, Matthew Turner",51
Lafourche,President,,D,"Barack Obama, Joe Biden",9623
Lafourche,President,,G,"Jill Stein, Cheri Honkala",217
Lafourche,President,,L,"Gary Johnson, James P. Gray",424
Lafourche,President,,R,"Mitt Romney, Paul Ryan",28592
Lafourche,President,,O,"Virgil Goode, James Clymer",50
Lafourche,President,,O,"Ross Anderson, Luis Rodriguez",36
Lafourche,President,,O,"Jack Fellure, Toby Davis",21
Lafourche,President,,O,"Peta Lindsay, Yari Osorio",13
Lafourche,President,,O,"Jerry White, Phyllis Scherrer",11
Lafourche,President,,O,"James Harris, Alyson Kennedy",15
Lafourche,President,,O,"Sheila Tittle, Matthew Turner",73
Lasalle,President,,D,"Barack Obama, Joe Biden",764
Lasalle,President,,G,"Jill Stein, Cheri Honkala",20
Lasalle,President,,L,"Gary Johnson, James P. Gray",25
Lasalle,President,,R,"Mitt Romney, Paul Ryan",5726
Lasalle,President,,O,"Virgil Goode, James Clymer",10
Lasalle,President,,O,"Ross Anderson, Luis Rodriguez",7
Lasalle,President,,O,"Jack Fellure, Toby Davis",1
Lasalle,President,,O,"Peta Lindsay, Yari Osorio",7
Lasalle,President,,O,"Jerry White, Phyllis Scherrer",0
Lasalle,President,,O,"James Harris, Alyson Kennedy",1
Lasalle,President,,O,"Sheila Tittle, Matthew Turner",11
Lincoln,President,,D,"Barack Obama, Joe Biden",7956
Lincoln,President,,G,"Jill Stein, Cheri Honkala",45
Lincoln,President,,L,"Gary Johnson, James P. Gray",187
Lincoln,President,,R,"Mitt Romney, Paul Ryan",10739
Lincoln,President,,O,"Virgil Goode, James Clymer",31
Lincoln,President,,O,"Ross Anderson, Luis Rodriguez",9
Lincoln,President,,O,"Jack Fellure, Toby Davis",8
Lincoln,President,,O,"Peta Lindsay, Yari Osorio",3
Lincoln,President,,O,"Jerry White, Phyllis Scherrer",3
Lincoln,President,,O,"James Harris, Alyson Kennedy",2
Lincoln,President,,O,"Sheila Tittle, Matthew Turner",10
Livingston,President,,D,"Barack Obama, Joe Biden",7451
Livingston,President,,G,"Jill Stein, Cheri Honkala",204
Livingston,President,,L,"Gary Johnson, James P. Gray",634
Livingston,President,,R,"Mitt Romney, Paul Ryan",45513
Livingston,President,,O,"Virgil Goode, James Clymer",90
Livingston,President,,O,"Ross Anderson, Luis Rodriguez",44
Livingston,President,,O,"Jack Fellure, Toby Davis",14
Livingston,President,,O,"Peta Lindsay, Yari Osorio",20
Livingston,President,,O,"Jerry White, Phyllis Scherrer",4
Livingston,President,,O,"James Harris, Alyson Kennedy",9
Livingston,President,,O,"Sheila Tittle, Matthew Turner",79
Madison,President,,D,"Barack Obama, Joe Biden",3154
Madison,President,,G,"Jill Stein, Cheri Honkala",7
Madison,President,,L,"Gary Johnson, James P. Gray",9
Madison,President,,R,"Mitt Romney, Paul Ryan",2000
Madison,President,,O,"Virgil Goode, James Clymer",5
Madison,President,,O,"Ross Anderson, Luis Rodriguez",4
Madison,President,,O,"Jack Fellure, Toby Davis",1
Madison,President,,O,"Peta Lindsay, Yari Osorio",2
Madison,President,,O,"Jerry White, Phyllis Scherrer",2
Madison,President,,O,"James Harris, Alyson Kennedy",1
Madison,President,,O,"Sheila Tittle, Matthew Turner",2
Morehouse,President,,D,"Barack Obama, Joe Biden",5888
Morehouse,President,,G,"Jill Stein, Cheri Honkala",35
Morehouse,President,,L,"Gary Johnson, James P. Gray",45
Morehouse,President,,R,"Mitt Romney, Paul Ryan",6591
Morehouse,President,,O,"Virgil Goode, James Clymer",15
Morehouse,President,,O,"Ross Anderson, Luis Rodriguez",11
Morehouse,President,,O,"Jack Fellure, Toby Davis",7
Morehouse,President,,O,"Peta Lindsay, Yari Osorio",8
Morehouse,President,,O,"Jerry White, Phyllis Scherrer",2
Morehouse,President,,O,"James Harris, Alyson Kennedy",3
Morehouse,President,,O,"Sheila Tittle, Matthew Turner",9
Natchitoches,President,,D,"Barack Obama, Joe Biden",7942
Natchitoches,President,,G,"Jill Stein, Cheri Honkala",44
Natchitoches,President,,L,"Gary Johnson, James P. Gray",135
Natchitoches,President,,R,"Mitt Romney, Paul Ryan",9077
Natchitoches,President,,O,"Virgil Goode, James Clymer",21
Natchitoches,President,,O,"Ross Anderson, Luis Rodriguez",7
Natchitoches,President,,O,"Jack Fellure, Toby Davis",1
Natchitoches,President,,O,"Peta Lindsay, Yari Osorio",6
Natchitoches,President,,O,"Jerry White, Phyllis Scherrer",5
Natchitoches,President,,O,"James Harris, Alyson Kennedy",4
Natchitoches,President,,O,"Sheila Tittle, Matthew Turner",16
Orleans,President,,D,"Barack Obama, Joe Biden",126722
Orleans,President,,G,"Jill Stein, Cheri Honkala",830
Orleans,President,,L,"Gary Johnson, James P. Gray",1859
Orleans,President,,R,"Mitt Romney, Paul Ryan",28003
Orleans,President,,O,"Virgil Goode, James Clymer",110
Orleans,President,,O,"Ross Anderson, Luis Rodriguez",116
Orleans,President,,O,"Jack Fellure, Toby Davis",27
Orleans,President,,O,"Peta Lindsay, Yari Osorio",30
Orleans,President,,O,"Jerry White, Phyllis Scherrer",21
Orleans,President,,O,"James Harris, Alyson Kennedy",38
Orleans,President,,O,"Sheila Tittle, Matthew Turner",57
Ouachita,President,,D,"Barack Obama, Joe Biden",26645
Ouachita,President,,G,"Jill Stein, Cheri Honkala",155
Ouachita,President,,L,"Gary Johnson, James P. Gray",526
Ouachita,President,,R,"Mitt Romney, Paul Ryan",40948
Ouachita,President,,O,"Virgil Goode, James Clymer",103
Ouachita,President,,O,"Ross Anderson, Luis Rodriguez",27
Ouachita,President,,O,"Jack Fellure, Toby Davis",9
Ouachita,President,,O,"Peta Lindsay, Yari Osorio",5
Ouachita,President,,O,"Jerry White, Phyllis Scherrer",8
Ouachita,President,,O,"James Harris, Alyson Kennedy",14
Ouachita,President,,O,"Sheila Tittle, Matthew Turner",34
Plaquemines,President,,D,"Barack Obama, Joe Biden",3599
Plaquemines,President,,G,"Jill Stein, Cheri Honkala",29
Plaquemines,President,,L,"Gary Johnson, James P. Gray",93
Plaquemines,President,,R,"Mitt Romney, Paul Ryan",6471
Plaquemines,President,,O,"Virgil Goode, James Clymer",9
Plaquemines,President,,O,"Ross Anderson, Luis Rodriguez",8
Plaquemines,President,,O,"Jack Fellure, Toby Davis",10
Plaquemines,President,,O,"Peta Lindsay, Yari Osorio",7
Plaquemines,President,,O,"Jerry White, Phyllis Scherrer",2
Plaquemines,President,,O,"James Harris, Alyson Kennedy",2
Plaquemines,President,,O,"Sheila Tittle, Matthew Turner",9
Pointe Coupee,President,,D,"Barack Obama, Joe Biden",5436
Pointe Coupee,President,,G,"Jill Stein, Cheri Honkala",46
Pointe Coupee,President,,L,"Gary Johnson, James P. Gray",55
Pointe Coupee,President,,R,"Mitt Romney, Paul Ryan",6548
Pointe Coupee,President,,O,"Virgil Goode, James Clymer",21
Pointe Coupee,President,,O,"Ross Anderson, Luis Rodriguez",8
Pointe Coupee,President,,O,"Jack Fellure, Toby Davis",8
Pointe Coupee,President,,O,"Peta Lindsay, Yari Osorio",9
Pointe Coupee,President,,O,"Jerry White, Phyllis Scherrer",4
Pointe Coupee,President,,O,"James Harris, Alyson Kennedy",4
Pointe Coupee,President,,O,"Sheila Tittle, Matthew Turner",8
Rapides,President,,D,"Barack Obama, Joe Biden",20045
Rapides,President,,G,"Jill Stein, Cheri Honkala",188
Rapides,President,,L,"Gary Johnson, James P. Gray",368
Rapides,President,,R,"Mitt Romney, Paul Ryan",37193
Rapides,President,,O,"Virgil Goode, James Clymer",73
Rapides,President,,O,"Ross Anderson, Luis Rodriguez",48
Rapides,President,,O,"Jack Fellure, Toby Davis",15
Rapides,President,,O,"Peta Lindsay, Yari Osorio",17
Rapides,President,,O,"Jerry White, Phyllis Scherrer",10
Rapides,President,,O,"James Harris, Alyson Kennedy",11
Rapides,President,,O,"Sheila Tittle, Matthew Turner",51
Red River,President,,D,"Barack Obama, Joe Biden",2253
Red River,President,,G,"Jill Stein, Cheri Honkala",12
Red River,President,,L,"Gary Johnson, James P. Gray",38
Red River,President,,R,"Mitt Romney, Paul Ryan",2483
Red River,President,,O,"Virgil Goode, James Clymer",5
Red River,President,,O,"Ross Anderson, Luis Rodriguez",5
Red River,President,,O,"Jack Fellure, Toby Davis",4
Red River,President,,O,"Peta Lindsay, Yari Osorio",2
Red River,President,,O,"Jerry White, Phyllis Scherrer",1
Red River,President,,O,"James Harris, Alyson Kennedy",2
Red River,President,,O,"Sheila Tittle, Matthew Turner",2
Richland,President,,D,"Barack Obama, Joe Biden",3387
Richland,President,,G,"Jill Stein, Cheri Honkala",23
Richland,President,,L,"Gary Johnson, James P. Gray",41
Richland,President,,R,"Mitt Romney, Paul Ryan",5846
Richland,President,,O,"Virgil Goode, James Clymer",15
Richland,President,,O,"Ross Anderson, Luis Rodriguez",6
Richland,President,,O,"Jack Fellure, Toby Davis",3
Richland,President,,O,"Peta Lindsay, Yari Osorio",3
Richland,President,,O,"Jerry White, Phyllis Scherrer",2
Richland,President,,O,"James Harris, Alyson Kennedy",1
Richland,President,,O,"Sheila Tittle, Matthew Turner",2
Sabine,President,,D,"Barack Obama, Joe Biden",2194
Sabine,President,,G,"Jill Stein, Cheri Honkala",45
Sabine,President,,L,"Gary Johnson, James P. Gray",46
Sabine,President,,R,"Mitt Romney, Paul Ryan",7738
Sabine,President,,O,"Virgil Goode, James Clymer",4
Sabine,President,,O,"Ross Anderson, Luis Rodriguez",6
Sabine,President,,O,"Jack Fellure, Toby Davis",4
Sabine,President,,O,"Peta Lindsay, Yari Osorio",3
