parish,office,district,party,candidate,votes
Concordia,U.S. Senate,,R,"""Rob"" Maness",756
Concordia,U.S. Senate,,L,Brannon Lee McMorris,46
Concordia,U.S. Senate,,D,Vallian Senegal,15
Concordia,U.S. Senate,,D,"William P. Waymire, Jr.",20
De Soto,U.S. Senate,,D,Wayne Ables,96
De Soto,U.S. Senate,,R,"""Bill"" Cassidy",4051
De Soto,U.S. Senate,,R,Thomas Clements,127
De Soto,U.S. Senate,,D,Mary L. Landrieu,4273
De Soto,U.S. Senate,,R,"""Rob"" Maness",1250
De Soto,U.S. Senate,,L,Brannon Lee McMorris,45
De Soto,U.S. Senate,,D,Vallian Senegal,17
De Soto,U.S. Senate,,D,"William P. Waymire, Jr.",50
East Baton Rouge,U.S. Senate,,D,Wayne Ables,722
East Baton Rouge,U.S. Senate,,R,"""Bill"" Cassidy",57254
East Baton Rouge,U.S. Senate,,R,Thomas Clements,688
East Baton Rouge,U.S. Senate,,D,Mary L. Landrieu,76358
East Baton Rouge,U.S. Senate,,R,"""Rob"" Maness",11488
East Baton Rouge,U.S. Senate,,L,Brannon Lee McMorris,1228
East Baton Rouge,U.S. Senate,,D,Vallian Senegal,236
East Baton Rouge,U.S. Senate,,D,"William P. Waymire, Jr.",265
East Carroll,U.S. Senate,,D,Wayne Ables,61
East Carroll,U.S. Senate,,R,"""Bill"" Cassidy",719
East Carroll,U.S. Senate,,R,Thomas Clements,29
East Carroll,U.S. Senate,,D,Mary L. Landrieu,1740
East Carroll,U.S. Senate,,R,"""Rob"" Maness",149
East Carroll,U.S. Senate,,L,Brannon Lee McMorris,19
East Carroll,U.S. Senate,,D,Vallian Senegal,13
East Carroll,U.S. Senate,,D,"William P. Waymire, Jr.",29
East Feliciana,U.S. Senate,,D,Wayne Ables,92
East Feliciana,U.S. Senate,,R,"""Bill"" Cassidy",3230
East Feliciana,U.S. Senate,,R,Thomas Clements,74
East Feliciana,U.S. Senate,,D,Mary L. Landrieu,3669
East Feliciana,U.S. Senate,,R,"""Rob"" Maness",913
East Feliciana,U.S. Senate,,L,Brannon Lee McMorris,62
East Feliciana,U.S. Senate,,D,Vallian Senegal,27
East Feliciana,U.S. Senate,,D,"William P. Waymire, Jr.",30
Evangeline,U.S. Senate,,D,Wayne Ables,244
Evangeline,U.S. Senate,,R,"""Bill"" Cassidy",4798
Evangeline,U.S. Senate,,R,Thomas Clements,166
Evangeline,U.S. Senate,,D,Mary L. Landrieu,4349
Evangeline,U.S. Senate,,R,"""Rob"" Maness",2360
Evangeline,U.S. Senate,,L,Brannon Lee McMorris,123
Evangeline,U.S. Senate,,D,Vallian Senegal,49
Evangeline,U.S. Senate,,D,"William P. Waymire, Jr.",75
Franklin,U.S. Senate,,D,Wayne Ables,72
Franklin,U.S. Senate,,R,"""Bill"" Cassidy",3217
Franklin,U.S. Senate,,R,Thomas Clements,113
Franklin,U.S. Senate,,D,Mary L. Landrieu,2102
Franklin,U.S. Senate,,R,"""Rob"" Maness",1045
Franklin,U.S. Senate,,L,Brannon Lee McMorris,30
Franklin,U.S. Senate,,D,Vallian Senegal,17
Franklin,U.S. Senate,,D,"William P. Waymire, Jr.",14
Grant,U.S. Senate,,D,Wayne Ables,89
Grant,U.S. Senate,,R,"""Bill"" Cassidy",3262
Grant,U.S. Senate,,R,Thomas Clements,137
Grant,U.S. Senate,,D,Mary L. Landrieu,1029
Grant,U.S. Senate,,R,"""Rob"" Maness",1569
Grant,U.S. Senate,,L,Brannon Lee McMorris,64
Grant,U.S. Senate,,D,Vallian Senegal,22
Grant,U.S. Senate,,D,"William P. Waymire, Jr.",25
Iberia,U.S. Senate,,D,Wayne Ables,190
Iberia,U.S. Senate,,R,"""Bill"" Cassidy",9832
Iberia,U.S. Senate,,R,Thomas Clements,241
Iberia,U.S. Senate,,D,Mary L. Landrieu,8150
Iberia,U.S. Senate,,R,"""Rob"" Maness",4032
Iberia,U.S. Senate,,L,Brannon Lee McMorris,179
Iberia,U.S. Senate,,D,Vallian Senegal,85
Iberia,U.S. Senate,,D,"William P. Waymire, Jr.",95
Iberville,U.S. Senate,,D,Wayne Ables,143
Iberville,U.S. Senate,,R,"""Bill"" Cassidy",4229
Iberville,U.S. Senate,,R,Thomas Clements,116
Iberville,U.S. Senate,,D,Mary L. Landrieu,7531
Iberville,U.S. Senate,,R,"""Rob"" Maness",1305
Iberville,U.S. Senate,,L,Brannon Lee McMorris,105
Iberville,U.S. Senate,,D,Vallian Senegal,31
Iberville,U.S. Senate,,D,"William P. Waymire, Jr.",75
Jackson,U.S. Senate,,D,Wayne Ables,101
Jackson,U.S. Senate,,R,"""Bill"" Cassidy",2488
Jackson,U.S. Senate,,R,Thomas Clements,95
Jackson,U.S. Senate,,D,Mary L. Landrieu,2058
Jackson,U.S. Senate,,R,"""Rob"" Maness",1111
Jackson,U.S. Senate,,L,Brannon Lee McMorris,32
Jackson,U.S. Senate,,D,Vallian Senegal,12
Jackson,U.S. Senate,,D,"William P. Waymire, Jr.",16
Jefferson,U.S. Senate,,D,Wayne Ables,610
Jefferson,U.S. Senate,,R,"""Bill"" Cassidy",49990
Jefferson,U.S. Senate,,R,Thomas Clements,923
Jefferson,U.S. Senate,,D,Mary L. Landrieu,56714
Jefferson,U.S. Senate,,R,"""Rob"" Maness",17053
Jefferson,U.S. Senate,,L,Brannon Lee McMorris,1043
Jefferson,U.S. Senate,,D,Vallian Senegal,225
Jefferson,U.S. Senate,,D,"William P. Waymire, Jr.",250
Jefferson Davis,U.S. Senate,,D,Wayne Ables,153
Jefferson Davis,U.S. Senate,,R,"""Bill"" Cassidy",5010
Jefferson Davis,U.S. Senate,,R,Thomas Clements,140
Jefferson Davis,U.S. Senate,,D,Mary L. Landrieu,3064
Jefferson Davis,U.S. Senate,,R,"""Rob"" Maness",2277
Jefferson Davis,U.S. Senate,,L,Brannon Lee McMorris,108
Jefferson Davis,U.S. Senate,,D,Vallian Senegal,47
Jefferson Davis,U.S. Senate,,D,"William P. Waymire, Jr.",60
Lafayette,U.S. Senate,,D,Wayne Ables,440
Lafayette,U.S. Senate,,R,"""Bill"" Cassidy",37232
Lafayette,U.S. Senate,,R,Thomas Clements,631
Lafayette,U.S. Senate,,D,Mary L. Landrieu,23496
Lafayette,U.S. Senate,,R,"""Rob"" Maness",10377
Lafayette,U.S. Senate,,L,Brannon Lee McMorris,749
Lafayette,U.S. Senate,,D,Vallian Senegal,204
Lafayette,U.S. Senate,,D,"William P. Waymire, Jr.",159
Lafourche,U.S. Senate,,D,Wayne Ables,232
Lafourche,U.S. Senate,,R,"""Bill"" Cassidy",12811
Lafourche,U.S. Senate,,R,Thomas Clements,282
Lafourche,U.S. Senate,,D,Mary L. Landrieu,9534
Lafourche,U.S. Senate,,R,"""Rob"" Maness",5645
Lafourche,U.S. Senate,,L,Brannon Lee McMorris,241
Lafourche,U.S. Senate,,D,Vallian Senegal,90
Lafourche,U.S. Senate,,D,"William P. Waymire, Jr.",126
Lasalle,U.S. Senate,,D,Wayne Ables,91
Lasalle,U.S. Senate,,R,"""Bill"" Cassidy",2885
Lasalle,U.S. Senate,,R,Thomas Clements,137
Lasalle,U.S. Senate,,D,Mary L. Landrieu,722
Lasalle,U.S. Senate,,R,"""Rob"" Maness",972
Lasalle,U.S. Senate,,L,Brannon Lee McMorris,57
Lasalle,U.S. Senate,,D,Vallian Senegal,12
Lasalle,U.S. Senate,,D,"William P. Waymire, Jr.",16
Lincoln,U.S. Senate,,D,Wayne Ables,115
Lincoln,U.S. Senate,,R,"""Bill"" Cassidy",6254
Lincoln,U.S. Senate,,R,Thomas Clements,170
Lincoln,U.S. Senate,,D,Mary L. Landrieu,5305
Lincoln,U.S. Senate,,R,"""Rob"" Maness",1763
Lincoln,U.S. Senate,,L,Brannon Lee McMorris,128
Lincoln,U.S. Senate,,D,Vallian Senegal,20
Lincoln,U.S. Senate,,D,"William P. Waymire, Jr.",47
Livingston,U.S. Senate,,D,Wayne Ables,397
Livingston,U.S. Senate,,R,"""Bill"" Cassidy",23908
Livingston,U.S. Senate,,R,Thomas Clements,535
Livingston,U.S. Senate,,D,Mary L. Landrieu,6578
Livingston,U.S. Senate,,R,"""Rob"" Maness",7687
Livingston,U.S. Senate,,L,Brannon Lee McMorris,787
Livingston,U.S. Senate,,D,Vallian Senegal,72
Livingston,U.S. Senate,,D,"William P. Waymire, Jr.",157
Madison,U.S. Senate,,D,Wayne Ables,48
Madison,U.S. Senate,,R,"""Bill"" Cassidy",1030
Madison,U.S. Senate,,R,Thomas Clements,49
Madison,U.S. Senate,,D,Mary L. Landrieu,2038
Madison,U.S. Senate,,R,"""Rob"" Maness",266
Madison,U.S. Senate,,L,Brannon Lee McMorris,25
Madison,U.S. Senate,,D,Vallian Senegal,5
Madison,U.S. Senate,,D,"William P. Waymire, Jr.",36
Morehouse,U.S. Senate,,D,Wayne Ables,121
Morehouse,U.S. Senate,,R,"""Bill"" Cassidy",3226
Morehouse,U.S. Senate,,R,Thomas Clements,124
Morehouse,U.S. Senate,,D,Mary L. Landrieu,4213
Morehouse,U.S. Senate,,R,"""Rob"" Maness",978
Morehouse,U.S. Senate,,L,Brannon Lee McMorris,51
Morehouse,U.S. Senate,,D,Vallian Senegal,11
Morehouse,U.S. Senate,,D,"William P. Waymire, Jr.",23
Natchitoches,U.S. Senate,,D,Wayne Ables,129
Natchitoches,U.S. Senate,,R,"""Bill"" Cassidy",5319
Natchitoches,U.S. Senate,,R,Thomas Clements,164
Natchitoches,U.S. Senate,,D,Mary L. Landrieu,5668
Natchitoches,U.S. Senate,,R,"""Rob"" Maness",1134
Natchitoches,U.S. Senate,,L,Brannon Lee McMorris,98
Natchitoches,U.S. Senate,,D,Vallian Senegal,33
Natchitoches,U.S. Senate,,D,"William P. Waymire, Jr.",75
Orleans,U.S. Senate,,D,Wayne Ables,415
Orleans,U.S. Senate,,R,"""Bill"" Cassidy",15033
Orleans,U.S. Senate,,R,Thomas Clements,279
Orleans,U.S. Senate,,D,Mary L. Landrieu,94905
Orleans,U.S. Senate,,R,"""Rob"" Maness",2941
Orleans,U.S. Senate,,L,Brannon Lee McMorris,716
Orleans,U.S. Senate,,D,Vallian Senegal,260
Orleans,U.S. Senate,,D,"William P. Waymire, Jr.",144
Ouachita,U.S. Senate,,D,Wayne Ables,319
Ouachita,U.S. Senate,,R,"""Bill"" Cassidy",21094
Ouachita,U.S. Senate,,R,Thomas Clements,455
Ouachita,U.S. Senate,,D,Mary L. Landrieu,18187
Ouachita,U.S. Senate,,R,"""Rob"" Maness",7170
Ouachita,U.S. Senate,,L,Brannon Lee McMorris,296
Ouachita,U.S. Senate,,D,Vallian Senegal,67
Ouachita,U.S. Senate,,D,"William P. Waymire, Jr.",109
Plaquemines,U.S. Senate,,D,Wayne Ables,66
Plaquemines,U.S. Senate,,R,"""Bill"" Cassidy",3182
Plaquemines,U.S. Senate,,R,Thomas Clements,148
Plaquemines,U.S. Senate,,D,Mary L. Landrieu,3710
Plaquemines,U.S. Senate,,R,"""Rob"" Maness",1441
Plaquemines,U.S. Senate,,L,Brannon Lee McMorris,92
Plaquemines,U.S. Senate,,D,Vallian Senegal,10
Plaquemines,U.S. Senate,,D,"William P. Waymire, Jr.",45
Pointe Coupee,U.S. Senate,,D,Wayne Ables,122
Pointe Coupee,U.S. Senate,,R,"""Bill"" Cassidy",3495
Pointe Coupee,U.S. Senate,,R,Thomas Clements,100
Pointe Coupee,U.S. Senate,,D,Mary L. Landrieu,4743
Pointe Coupee,U.S. Senate,,R,"""Rob"" Maness",906
Pointe Coupee,U.S. Senate,,L,Brannon Lee McMorris,70
Pointe Coupee,U.S. Senate,,D,Vallian Senegal,22
Pointe Coupee,U.S. Senate,,D,"William P. Waymire, Jr.",56
Rapides,U.S. Senate,,D,Wayne Ables,392
Rapides,U.S. Senate,,R,"""Bill"" Cassidy",19619
Rapides,U.S. Senate,,R,Thomas Clements,599
Rapides,U.S. Senate,,D,Mary L. Landrieu,15399
Rapides,U.S. Senate,,R,"""Rob"" Maness",7688
Rapides,U.S. Senate,,L,Brannon Lee McMorris,389
Rapides,U.S. Senate,,D,Vallian Senegal,123
Rapides,U.S. Senate,,D,"William P. Waymire, Jr.",162
Red River,U.S. Senate,,D,Wayne Ables,27
Red River,U.S. Senate,,R,"""Bill"" Cassidy",1106
Red River,U.S. Senate,,R,Thomas Clements,36
Red River,U.S. Senate,,D,Mary L. Landrieu,1304
Red River,U.S. Senate,,R,"""Rob"" Maness",433
Red River,U.S. Senate,,L,Brannon Lee McMorris,16
Red River,U.S. Senate,,D,Vallian Senegal,2
Red River,U.S. Senate,,D,"William P. Waymire, Jr.",2
Richland,U.S. Senate,,D,Wayne Ables,75
Richland,U.S. Senate,,R,"""Bill"" Cassidy",3188
Richland,U.S. Senate,,R,Thomas Clements,119
Richland,U.S. Senate,,D,Mary L. Landrieu,2718
Richland,U.S. Senate,,R,"""Rob"" Maness",1024
Richland,U.S. Senate,,L,Brannon Lee McMorris,58
Richland,U.S. Senate,,D,Vallian Senegal,15
Richland,U.S. Senate,,D,"William P. Waymire, Jr.",30
Sabine,U.S. Senate,,D,Wayne Ables,73
Sabine,U.S. Senate,,R,"""Bill"" Cassidy",4069
Sabine,U.S. Senate,,R,Thomas Clements,126
Sabine,U.S. Senate,,D,Mary L. Landrieu,1579
Sabine,U.S. Senate,,R,"""Rob"" Maness",1124
Sabine,U.S. Senate,,L,Brannon Lee McMorris,49
Sabine,U.S. Senate,,D,Vallian Senegal,12
Sabine,U.S. Senate,,D,"William P. Waymire, Jr.",39
St. Bernard,U.S. Senate,,D,Wayne Ables,156
St. Bernard,U.S. Senate,,R,"""Bill"" Cassidy",4189
St. Bernard,U.S. Senate,,R,Thomas Clements,142
St. Bernard,U.S. Senate,,D,Mary L. Landrieu,5593
St. Bernard,U.S. Senate,,R,"""Rob"" Maness",1568
St. Bernard,U.S. Senate,,L,Brannon Lee McMorris,194
St. Bernard,U.S. Senate,,D,Vallian Senegal,59
St. Bernard,U.S. Senate,,D,"William P. Waymire, Jr.",61
St. Charles,U.S. Senate,,D,Wayne Ables,111
St. Charles,U.S. Senate,,R,"""Bill"" Cassidy",8127
St. Charles,U.S. Senate,,R,Thomas Clements,168
St. Charles,U.S. Senate,,D,Mary L. Landrieu,7605
St. Charles,U.S. Senate,,R,"""Rob"" Maness",3083
St. Charles,U.S. Senate,,L,Brannon Lee McMorris,190
St. Charles,U.S. Senate,,D,Vallian Senegal,29
St. Charles,U.S. Senate,,D,"William P. Waymire, Jr.",48
St. Helena,U.S. Senate,,D,Wayne Ables,60
St. Helena,U.S. Senate,,R,"""Bill"" Cassidy",1292
St. Helena,U.S. Senate,,R,Thomas Clements,32
St. Helena,U.S. Senate,,D,Mary L. Landrieu,2760
St. Helena,U.S. Senate,,R,"""Rob"" Maness",447
St. Helena,U.S. Senate,,L,Brannon Lee McMorris,43
St. Helena,U.S. Senate,,D,Vallian Senegal,16
St. Helena,U.S. Senate,,D,"William P. Waymire, Jr.",18
St. James,U.S. Senate,,D,Wayne Ables,92
St. James,U.S. Senate,,R,"""Bill"" Cassidy",2771
St. James,U.S. Senate,,R,Thomas Clements,61
St. James,U.S. Senate,,D,Mary L. Landrieu,5834
St. James,U.S. Senate,,R,"""Rob"" Maness",1069
St. James,U.S. Senate,,L,Brannon Lee McMorris,39
St. James,U.S. Senate,,D,Vallian Senegal,24
St. James,U.S. Senate,,D,"William P. Waymire, Jr.",45
St. John The Baptist,U.S. Senate,,D,Wayne Ables,111
St. John The Baptist,U.S. Senate,,R,"""Bill"" Cassidy",3716
St. John The Baptist,U.S. Senate,,R,Thomas Clements,73
St. John The Baptist,U.S. Senate,,D,Mary L. Landrieu,9875
St. John The Baptist,U.S. Senate,,R,"""Rob"" Maness",1467
St. John The Baptist,U.S. Senate,,L,Brannon Lee McMorris,75
St. John The Baptist,U.S. Senate,,D,Vallian Senegal,34
St. John The Baptist,U.S. Senate,,D,"William P. Waymire, Jr.",37
St. Landry,U.S. Senate,,D,Wayne Ables,342
St. Landry,U.S. Senate,,R,"""Bill"" Cassidy",12192
St. Landry,U.S. Senate,,R,Thomas Clements,249
St. Landry,U.S. Senate,,D,Mary L. Landrieu,15099
St. Landry,U.S. Senate,,R,"""Rob"" Maness",3945
St. Landry,U.S. Senate,,L,Brannon Lee McMorris,216
St. Landry,U.S. Senate,,D,Vallian Senegal,355
St. Landry,U.S. Senate,,D,"William P. Waymire, Jr.",150
St. Martin,U.S. Senate,,D,Wayne Ables,232
St. Martin,U.S. Senate,,R,"""Bill"" Cassidy",7583
St. Martin,U.S. Senate,,R,Thomas Clements,181
St. Martin,U.S. Senate,,D,Mary L. Landrieu,6698
St. Martin,U.S. Senate,,R,"""Rob"" Maness",3350
St. Martin,U.S. Senate,,L,Brannon Lee McMorris,134
St. Martin,U.S. Senate,,D,Vallian Senegal,64
St. Martin,U.S. Senate,,D,"William P. Waymire, Jr.",113
St. Mary,U.S. Senate,,D,Wayne Ables,182
St. Mary,U.S. Senate,,R,"""Bill"" Cassidy",6970
St. Mary,U.S. Senate,,R,Thomas Clements,216
St. Mary,U.S. Senate,,D,Mary L. Landrieu,6531
St. Mary,U.S. Senate,,R,"""Rob"" Maness",2332
St. Mary,U.S. Senate,,L,Brannon Lee McMorris,140
St. Mary,U.S. Senate,,D,Vallian Senegal,60
St. Mary,U.S. Senate,,D,"William P. Waymire, Jr.",88
St. Tammany,U.S. Senate,,D,Wayne Ables,300
St. Tammany,U.S. Senate,,R,"""Bill"" Cassidy",44482
St. Tammany,U.S. Senate,,R,Thomas Clements,729
St. Tammany,U.S. Senate,,D,Mary L. Landrieu,23117
St. Tammany,U.S. Senate,,R,"""Rob"" Maness",16327
St. Tammany,U.S. Senate,,L,Brannon Lee McMorris,894
St. Tammany,U.S. Senate,,D,Vallian Senegal,134
St. Tammany,U.S. Senate,,D,"William P. Waymire, Jr.",116
Tangipahoa,U.S. Senate,,D,Wayne Ables,325
Tangipahoa,U.S. Senate,,R,"""Bill"" Cassidy",15433
Tangipahoa,U.S. Senate,,R,Thomas Clements,356
Tangipahoa,U.S. Senate,,D,Mary L. Landrieu,13001
Tangipahoa,U.S. Senate,,R,"""Rob"" Maness",7262
Tangipahoa,U.S. Senate,,L,Brannon Lee McMorris,354
Tangipahoa,U.S. Senate,,D,Vallian Senegal,95
Tangipahoa,U.S. Senate,,D,"William P. Waymire, Jr.",119
Tensas,U.S. Senate,,D,Wayne Ables,36
Tensas,U.S. Senate,,R,"""Bill"" Cassidy",608
Tensas,U.S. Senate,,R,Thomas Clements,18
Tensas,U.S. Senate,,D,Mary L. Landrieu,1069
Tensas,U.S. Senate,,R,"""Rob"" Maness",153
Tensas,U.S. Senate,,L,Brannon Lee McMorris,7
Tensas,U.S. Senate,,D,Vallian Senegal,5
Tensas,U.S. Senate,,D,"William P. Waymire, Jr.",11
Terrebonne,U.S. Senate,,D,Wayne Ables,210
Terrebonne,U.S. Senate,,R,"""Bill"" Cassidy",12892
Terrebonne,U.S. Senate,,R,Thomas Clements,311
Terrebonne,U.S. Senate,,D,Mary L. Landrieu,9839
Terrebonne,U.S. Senate,,R,"""Rob"" Maness",6559
Terrebonne,U.S. Senate,,L,Brannon Lee McMorris,236
Terrebonne,U.S. Senate,,D,Vallian Senegal,66
Terrebonne,U.S. Senate,,D,"William P. Waymire, Jr.",96
Union,U.S. Senate,,D,Wayne Ables,101
Union,U.S. Senate,,R,"""Bill"" Cassidy",3858
Union,U.S. Senate,,R,Thomas Clements,130
Union,U.S. Senate,,D,Mary L. Landrieu,2215
Union,U.S. Senate,,R,"""Rob"" Maness",1518
Union,U.S. Senate,,L,Brannon Lee McMorris,55
Union,U.S. Senate,,D,Vallian Senegal,15
Union,U.S. Senate,,D,"William P. Waymire, Jr.",19
Vermilion,U.S. Senate,,D,Wayne Ables,187
Vermilion,U.S. Senate,,R,"""Bill"" Cassidy",9432
Vermilion,U.S. Senate,,R,Thomas Clements,212
Vermilion,U.S. Senate,,D,Mary L. Landrieu,4639
Vermilion,U.S. Senate,,R,"""Rob"" Maness",3954
Vermilion,U.S. Senate,,L,Brannon Lee McMorris,187
Vermilion,U.S. Senate,,D,Vallian Senegal,56
Vermilion,U.S. Senate,,D,"William P. Waymire, Jr.",93
Vernon,U.S. Senate,,D,Wayne Ables,144
Vernon,U.S. Senate,,R,"""Bill"" Cassidy",6571
Vernon,U.S. Senate,,R,Thomas Clements,307
Vernon,U.S. Senate,,D,Mary L. Landrieu,2378
Vernon,U.S. Senate,,R,"""Rob"" Maness",1786
Vernon,U.S. Senate,,L,Brannon Lee McMorris,120
Vernon,U.S. Senate,,D,Vallian Senegal,40
Vernon,U.S. Senate,,D,"William P. Waymire, Jr.",68
Washington,U.S. Senate,,D,Wayne Ables,166
Washington,U.S. Senate,,R,"""Bill"" Cassidy",5664
Washington,U.S. Senate,,R,Thomas Clements,175
