county,office,district,party,candidate,votes
Acadia,President,,D,Bill Bradley,395
Acadia,President,,D,"""Randy"" Crow",47
Acadia,President,,D,"""Al"" Gore",1050
Acadia,President,,D,"Lyndon H. LaRouche, Jr.",56
Allen,President,,D,Bill Bradley,171
Allen,President,,D,"""Randy"" Crow",39
Allen,President,,D,"""Al"" Gore",596
Allen,President,,D,"Lyndon H. LaRouche, Jr.",52
Ascension,President,,D,Bill Bradley,531
Ascension,President,,D,"""Randy"" Crow",52
Ascension,President,,D,"""Al"" Gore",2029
Ascension,President,,D,"Lyndon H. LaRouche, Jr.",104
Assumption,President,,D,Bill Bradley,128
Assumption,President,,D,"""Randy"" Crow",28
Assumption,President,,D,"""Al"" Gore",473
Assumption,President,,D,"Lyndon H. LaRouche, Jr.",28
Avoyelles,President,,D,Bill Bradley,262
Avoyelles,President,,D,"""Randy"" Crow",84
Avoyelles,President,,D,"""Al"" Gore",984
Avoyelles,President,,D,"Lyndon H. LaRouche, Jr.",60
Beauregard,President,,D,Bill Bradley,184
Beauregard,President,,D,"""Randy"" Crow",40
Beauregard,President,,D,"""Al"" Gore",532
Beauregard,President,,D,"Lyndon H. LaRouche, Jr.",46
Bienville,President,,D,Bill Bradley,620
Bienville,President,,D,"""Randy"" Crow",163
Bienville,President,,D,"""Al"" Gore",1787
Bienville,President,,D,"Lyndon H. LaRouche, Jr.",157
Bossier,President,,D,Bill Bradley,358
Bossier,President,,D,"""Randy"" Crow",86
Bossier,President,,D,"""Al"" Gore",1168
Bossier,President,,D,"Lyndon H. LaRouche, Jr.",79
Caddo,President,,D,Bill Bradley,1653
Caddo,President,,D,"""Randy"" Crow",177
Caddo,President,,D,"""Al"" Gore",5455
Caddo,President,,D,"Lyndon H. LaRouche, Jr.",353
Calcasieu,President,,D,Bill Bradley,2589
Calcasieu,President,,D,"""Randy"" Crow",409
Calcasieu,President,,D,"""Al"" Gore",12376
Calcasieu,President,,D,"Lyndon H. LaRouche, Jr.",450
Caldwell,President,,D,Bill Bradley,153
Caldwell,President,,D,"""Randy"" Crow",21
Caldwell,President,,D,"""Al"" Gore",343
Caldwell,President,,D,"Lyndon H. LaRouche, Jr.",31
Cameron,President,,D,Bill Bradley,70
Cameron,President,,D,"""Randy"" Crow",12
Cameron,President,,D,"""Al"" Gore",187
Cameron,President,,D,"Lyndon H. LaRouche, Jr.",13
Catahoula,President,,D,Bill Bradley,87
Catahoula,President,,D,"""Randy"" Crow",21
Catahoula,President,,D,"""Al"" Gore",305
Catahoula,President,,D,"Lyndon H. LaRouche, Jr.",30
Claiborne,President,,D,Bill Bradley,312
Claiborne,President,,D,"""Randy"" Crow",55
Claiborne,President,,D,"""Al"" Gore",912
Claiborne,President,,D,"Lyndon H. LaRouche, Jr.",61
Concordia,President,,D,Bill Bradley,305
Concordia,President,,D,"""Randy"" Crow",79
Concordia,President,,D,"""Al"" Gore",1152
Concordia,President,,D,"Lyndon H. LaRouche, Jr.",89
De Soto,President,,D,Bill Bradley,167
De Soto,President,,D,"""Randy"" Crow",35
De Soto,President,,D,"""Al"" Gore",595
De Soto,President,,D,"Lyndon H. LaRouche, Jr.",38
East Baton Rouge,President,,D,Bill Bradley,1413
East Baton Rouge,President,,D,"""Randy"" Crow",150
East Baton Rouge,President,,D,"""Al"" Gore",5174
East Baton Rouge,President,,D,"Lyndon H. LaRouche, Jr.",230
East Carroll,President,,D,Bill Bradley,60
East Carroll,President,,D,"""Randy"" Crow",19
East Carroll,President,,D,"""Al"" Gore",251
East Carroll,President,,D,"Lyndon H. LaRouche, Jr.",12
East Feliciana,President,,D,Bill Bradley,265
East Feliciana,President,,D,"""Randy"" Crow",40
East Feliciana,President,,D,"""Al"" Gore",808
East Feliciana,President,,D,"Lyndon H. LaRouche, Jr.",42
Evangeline,President,,D,Bill Bradley,185
Evangeline,President,,D,"""Randy"" Crow",42
Evangeline,President,,D,"""Al"" Gore",569
Evangeline,President,,D,"Lyndon H. LaRouche, Jr.",43
Franklin,President,,D,Bill Bradley,151
Franklin,President,,D,"""Randy"" Crow",22
Franklin,President,,D,"""Al"" Gore",417
